 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),328493,212950,102342,273482,171136,98328,42545,230877,252338,295077,221662, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,1033,500, 
 收到的其他与经营活动有关的现金(万元),1002,563,316,1903,1775,345,248,723,1545,3178,4171, 
 经营活动现金流入小计(万元),329495,213513,102657,275385,172911,98673,42793,231600,253883,299289,226333, 
 购买商品、接受劳务支付的现金(万元),220337,138591,52877,185872,123806,75979,27618,134476,163791,209577,161916, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13091,8622,4409,16566,12577,8687,4960,16769,16661,15336,12552, 
 支付的各项税费(万元),33537,25301,16520,20920,11838,3713,1476,13835,18236,20633,11431, 
 支付的其他与经营活动有关的现金(万元),14861,9541,4722,16996,11132,7551,3823,16894,13962,14410,13695, 
 经营活动现金流出小计(万元),281826,182054,78529,240354,159353,95930,37877,181974,212650,259957,199594, 
 经营活动产生的现金流量净额(万元),47669,31459,24129,35031,13559,2743,4916,49626,41233,39332,26739, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),84,43,158,32,25,17,5,6,28,--,13, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),160,153,--,1205,1076,2087,64,274,192,910,112, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),119422,65688,22781,37890,23425,11838,4765,21658,6000,--,31800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),119666,65884,22939,39127,24526,13942,4834,21938,6219,910,31925, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25734,21370,8882,9381,2605,1241,1058,21004,8414,16044,18256, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),203452,140089,24777,35617,23968,8865,4765,21658,6000,--,31800, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),229186,161459,33659,44998,26573,10106,5823,42662,14414,16044,50056, 
 投资活动产生的现金流量净额(万元),-109520,-95576,-10720,-5871,-2047,3836,-990,-20724,-8195,-15134,-18130, 
 吸收投资收到的现金(万元),97932,97932,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11792,9053,2315,13603,12056,12000,5000,36000,77600,87900,122138, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),15376,9878,2000,6600,4100,1500,--,1773,7564,10572,17392, 
 筹资活动现金流入小计(万元),125100,116863,4315,20203,16156,13500,5000,37773,85164,98472,139530, 
 偿还债务支付的现金(万元),27968,19175,9942,38512,26562,19708,7854,62996,103960,106330,125919, 
 分配股利、利润或偿付利息所支付的现金(万元),1106,794,445,12755,2198,1533,804,6457,10158,8347,11178, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,6972,6990,6245, 
 筹资活动现金流出小计(万元),29074,19969,10387,51267,28760,21241,8658,69453,121090,121668,143343, 
 筹资活动产生的现金流量净额(万元),96026,96894,-6072,-31065,-12604,-7741,-3658,-31680,-35926,-23195,-3812, 
 汇率变动对现金及现金等价物的影响(万元),-87,-47,-16,111,64,84,48,587,152,-808,-92, 
 现金及现金等价物净增加额(万元),34088,32730,7321,-1794,-1028,-1078,316,-2191,-2735,195,4704, 
 加:期初现金及现金等价物余额(万元),603,603,603,2396,2435,2396,2396,4587,7323,7128,2423, 
 期末现金及现金等价物余额(万元),34691,33333,7924,603,1407,1319,2712,2396,4587,7323,7128, 
 净利润(万元),--,36394,--,41980,--,6181,--,9094,14821,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,860,--,3540,--,1104,--,4256,2407,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13868,--,27737,--,13730,--,27936,24192,--,--, 
 无形资产摊销(万元),--,341,--,657,--,329,--,657,623,--,--, 
 长期待摊费用摊销(万元),--,39,--,154,--,241,--,154,154,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
