 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),23053,89146,63716,41540,19230,45213,31136,20598,6889,42460,31899,28357,15246,36473,24094,15890,39465,53071,54789, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,282,103,103,--,--,--,--,--,1177,1568,1523,646,491,284,192,122,1231,2348, 
 收到的其他与经营活动有关的现金(万元),297,1250,1864,1597,1408,383,153,120,64,1611,489,100,21,329,261,477,812,528,486, 
 经营活动现金流入小计(万元),23350,90677,65684,43240,20638,45596,31289,20717,6953,45249,33956,29980,15914,37294,24639,16558,40398,54830,57623, 
 购买商品、接受劳务支付的现金(万元),9996,55258,35738,25967,12162,27591,24472,18284,11809,24889,15976,13183,5237,20770,10618,5225,18940,32742,35245, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4046,14062,10466,7725,4198,12071,8693,5649,2766,10960,8260,5701,2792,8960,6397,4145,8112,8401,7413, 
 支付的各项税费(万元),1547,5273,4474,3690,1785,8156,5281,4194,2180,6251,4233,3600,2154,5092,2762,2186,5108,5545,5058, 
 支付的其他与经营活动有关的现金(万元),1176,5771,4879,3871,1752,5238,2622,2009,637,3725,2943,1790,540,3670,2764,1879,1865,3326,4212, 
 经营活动现金流出小计(万元),16765,80364,55557,41254,19897,53056,41068,30136,17392,45825,31413,24274,10724,38492,22541,13435,34025,50014,51928, 
 经营活动产生的现金流量净额(万元),6585,10313,10127,1986,741,-7460,-9779,-9419,-10438,-576,2543,5706,5190,-1198,2098,3123,6373,4815,5694, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,2042,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,155,155,155,19,113,113,37,21,24,--,--,--,--,--,--,8,12,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,426,323,45,25,297,239,238,14,98,22,22,1,57,49,49,70,322,5038, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,9124,7610,7610,1292,22936,17200,12000,6000,46000,249,249,--,9022,8802,8800,840,3873,886, 
