 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),32191,122959,94429,64893,29020,121671,88311,64628,27845,114078,80653,54513,26654,147905,102127,75310,39239,132642,90497,60874,26737,111872,83180,56332,27019,108940,82152,57016,26415,123374,85714,55033,26654,102986,101079,76913,27596,126712,97265,71154,40350,161069,131051,81717,38140,115412,94371, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 收到的税费返还(万元),468,725,701,320,--,672,672,462,462,828,748,596,89,269,188,171,171,180,180,180,180,2662,2293,1547,875,4533,3936,2556,1197,122,--,--,--,187,182,182,182,177,177,177,0,149,149,149,149,279,565, 
 收到的其他与经营活动有关的现金(万元),367,4304,2323,1403,454,4134,4856,3145,2009,4571,3346,1473,493,3670,1620,1025,49,3506,2130,1013,630,3028,3135,672,-208,1636,1164,2105,190,1932,601,396,198,2592,2488,661,214,680,544,186,14,502,148,143,29,589,363, 
 经营活动现金流入小计(万元),33027,127988,97452,66616,29474,126477,93839,68236,30316,119477,84747,56583,27236,151844,103935,76506,39460,136329,92807,62067,27547,117562,88608,58551,27687,115109,87252,61677,27802,125429,86316,55430,26852,105765,103749,77755,27992,127568,97986,71517,40364,161720,131348,82010,38318,116279,95299, 
 购买商品、接受劳务支付的现金(万元),20088,68963,60009,39650,19052,68846,52107,36303,20967,81957,65585,43053,19881,94062,72216,48344,23855,102582,73808,47359,25406,93038,63553,36783,18811,96773,75067,51501,25455,92100,62973,39891,18453,61443,61808,45621,11265,71475,55441,38070,29200,89533,76789,49861,31283,74393,65783, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),4141,13530,10079,6968,3190,13788,10466,7359,3801,13245,10177,7043,3703,12037,9058,6381,3800,9655,6925,4605,2157,8936,6483,4157,2008,8219,6168,4161,2510,6987,4295,2466,1264,6161,3826,2132,768,6357,3797,2012,853,8576,3120,1447,870,5460,3915, 
 支付的各项税费(万元),665,9579,7401,4467,2231,7822,6276,3802,868,8926,6029,4275,1857,9471,6627,4298,2191,8167,5905,2739,640,4275,3813,4315,1811,7736,7408,6993,3987,6813,4643,3477,2144,8882,7010,5650,6996,15689,12993,9759,7385,18133,11823,7221,2053,5752,5375, 
