 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1658235,7522924,5580592,3818115,1698384,5223023,2826895,1626335,629644,2622463,1956922,1148179,480435,2757594,1988855,1362737,426939,2450463,1856952,736499,376716,1941912,1276874,817614,407683,1430847,879264,481241,363450,984736,713193,451319,828762,500677,631520,567760, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 收到的税费返还(万元),104891,578458,451367,290886,66364,554677,318871,102169,730,137661,1975,1248,624,5824,4003,1138,183,12397,397,275,--,322,7,6,--,294,--,--,--,21,0,0,50,9,440,442, 
 收到的其他与经营活动有关的现金(万元),419600,871963,1036814,431811,398696,1106874,882415,525791,492077,1169674,890701,591099,340959,484165,461745,272709,172460,195741,97810,78548,57869,50881,93120,57174,37014,24850,29987,24655,23954,16573,16064,14121,42506,57684,31335,254668, 
 经营活动现金流入小计(万元),2182725,8973346,7068773,4540812,2163444,6884574,4028181,2254294,1122451,3929798,2849597,1740526,822018,3247583,2454603,1636584,599582,2658602,1955158,815322,434585,1993116,1370001,874793,444697,1455991,909251,505896,387405,1001330,729258,465440,871318,558369,663294,822870, 
 购买商品、接受劳务支付的现金(万元),1695498,7572194,5836201,4083627,1688876,5314396,2747832,1576978,667695,2732788,2359239,1305984,686282,2201529,1599403,1033622,303720,2568922,1954983,740187,343260,1770135,1054962,721694,381542,1254237,713715,388192,319148,667861,539058,354000,727708,432391,566523,563424, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,--,--, 
 支付给职工以及为职工支付的现金(万元),36998,81240,61703,36994,23393,58614,46228,33458,21335,51883,40900,28913,17821,46103,36145,25899,16333,38107,29962,20675,12379,26959,20556,14194,9155,20911,16153,12101,7460,13821,10502,7905,10686,8217,10498,9112, 
 支付的各项税费(万元),17365,64130,45860,41152,13325,97193,59939,31182,5812,31484,8050,4611,2647,8710,8390,5628,1791,14082,10731,4387,6192,33100,31053,32333,17087,104959,80242,57790,34340,70006,39440,14433,15240,11091,6084,12322, 
