 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),53014,30030,15440,70275,50831,34137,11589,94806,60842,86503,72686,45914,63619, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3277,2560,1520,1959,1695,1976,674,711,598,1256,491,2258,1219, 
 经营活动现金流入小计(万元),56292,32590,16960,72234,52526,36113,12263,95517,61440,87759,73177,48172,64839, 
 购买商品、接受劳务支付的现金(万元),32795,17510,8320,52647,40178,26432,6323,61026,45969,61544,56550,49112,55185, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3428,2307,1210,4266,3158,1874,774,4101,2900,3598,2193,1331,1726, 
 支付的各项税费(万元),4717,3800,2063,14075,10937,7222,3215,10371,7219,4068,2084,2887,6512, 
 支付的其他与经营活动有关的现金(万元),3526,2793,1764,3391,3150,2228,631,1922,1263,2300,2305,2007,1446, 
 经营活动现金流出小计(万元),44466,26411,13357,74380,57422,37756,10943,77421,57352,71510,63131,55337,64870, 
 经营活动产生的现金流量净额(万元),11825,6179,3603,-2146,-4896,-1643,1320,18096,4088,16249,10045,-7165,-31, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,1,1,--,3,--,42,2,--,132, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),53468,40657,24200,64380,35280,25950,9050,47270,38450,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),53468,40657,24200,64381,35281,25951,9050,47273,38450,42,2,0,132, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9919,3966,3107,3116,3777,2787,563,3079,1482,4115,3322,4170,2887, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,1221, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),49609,53393,33023,91012,33968,21490,9160,55590,35800,6200,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),59528,57359,36130,94128,37745,24277,9723,58669,37282,10315,3322,4170,4108, 
 投资活动产生的现金流量净额(万元),-6060,-16702,-11930,-29747,-2464,1674,-673,-11396,1168,-10273,-3320,-4170,-3976, 
 吸收投资收到的现金(万元),200,--,--,80684,--,--,--,--,--,--,--,980,11700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,980,--, 
 取得借款收到的现金(万元),--,--,--,4000,4000,--,--,4000,4000,21917,27544,21099,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5282,5282,5282,11828,11828,11828,593,10120,10120,18238,13842,5940,4980, 
 筹资活动现金流入小计(万元),5482,5282,5282,96512,15828,11828,593,14120,14120,40155,41386,28019,20680, 
 偿还债务支付的现金(万元),--,--,--,8000,4000,4000,--,6500,6500,27809,27341,12910,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2738,2490,--,188,161,119,59,243,185,761,871,691,6240, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10267,7028,5096,5293,7521,10437,5055,11828,12503,15750,22609,6039,6088, 
 筹资活动现金流出小计(万元),13005,9518,5096,13480,11682,14557,5113,18570,19188,44320,50821,19640,12328, 
 筹资活动产生的现金流量净额(万元),-7523,-4236,186,83032,4145,-2729,-4520,-4450,-5068,-4165,-9435,8379,8352, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1758,-14759,-8141,51139,-3215,-2699,-3872,2250,189,1811,-2709,-2957,4344, 
 加:期初现金及现金等价物余额(万元),55508,55508,55508,4369,4369,4369,4369,2119,2119,308,3018,5974,1630, 
 期末现金及现金等价物余额(万元),53750,40749,47366,55508,1154,1670,496,4369,2308,2119,308,3018,5974, 
 净利润(万元),--,5079,--,17501,15551,11276,--,17846,10194,7635,4135,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,102,--,234,-139,685,--,1317,1430,2282,968,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,746,--,1440,1074,706,--,1419,1068,1404,1138,--,--, 
 无形资产摊销(万元),--,114,--,211,154,98,--,159,118,135,96,--,--, 
 长期待摊费用摊销(万元),--,5,--,7,5,2,--,53,44,80,82,--,--, 
