 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),14114,61853,42797,28317,13428,39669,29577,18434,8953,37021,31376,22155,9514,45173,35579,22938,8932,43777,37083,33693, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),536,1689,888,802,368,518,300,152,152,457,457,457,422,396,396,396,308,235,--,--, 
 收到的其他与经营活动有关的现金(万元),1976,12227,11135,7279,2396,11052,9120,2966,1093,13595,12934,7194,3345,19745,13849,7997,6199,14401,8263,252, 
 经营活动现金流入小计(万元),16626,75769,54820,36398,16191,51240,38997,21552,10197,51073,44767,29807,13281,65314,49824,31332,15439,58413,45346,33945, 
 购买商品、接受劳务支付的现金(万元),10034,48239,41504,26112,11467,30514,18671,5657,1503,30102,30858,17605,8052,37672,27821,14508,10760,34106,33161,21797, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),988,2612,2041,1304,833,2606,2062,1305,715,2332,1989,1337,662,1894,1444,994,475,1572,1245,1198, 
 支付的各项税费(万元),743,1827,1817,1323,563,1960,1892,1533,657,2227,2041,1388,178,1580,1294,969,259,1211,1831,2065, 
 支付的其他与经营活动有关的现金(万元),2765,12639,9914,5681,4142,18961,14845,5079,3738,11341,10692,9344,4291,21484,18324,14546,6720,17837,7079,7716, 
 经营活动现金流出小计(万元),14530,65316,55276,34421,17005,54040,37469,13574,6612,46003,45580,29674,13183,62630,48883,31017,18214,54726,43317,32776, 
 经营活动产生的现金流量净额(万元),2096,10453,-455,1976,-814,-2801,1528,7978,3585,5070,-813,132,98,2685,941,314,-2776,3686,2029,1170, 
