 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),77686,48891,21143,118996,76684,38772,15407,86902,56957,38280,16947,72320,44919,25841,12236,64112,41867,24909,10846,46551,32430,19918,9954,48537,35452,22188,9261,49836,34394,21039,6882,44015,29772,18634,37813,37813,33357,23750, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),1381,867,464,1123,700,385,59,709,471,415,282,1095,916,581,68,488,265,265,138,224,185,185,--,768,451,412,245,1339,803,302,--,99,94,94,34,34,173,71, 
 收到的其他与经营活动有关的现金(万元),5648,4493,385,4421,4579,3846,2053,4990,3367,2197,1538,4010,3710,1408,793,3241,1991,1338,609,3328,2262,1563,364,2738,2259,1329,993,2797,1525,940,384,801,418,127,803,803,1594,1318, 
 经营活动现金流入小计(万元),84715,54251,21992,124540,81964,43004,17520,92602,60795,40891,18767,77425,49546,27830,13097,67841,44123,26512,11593,50103,34877,21665,10318,52043,38163,23929,10499,53972,36721,22281,7266,44915,30284,18855,38650,38650,35124,25139, 
 购买商品、接受劳务支付的现金(万元),69261,41696,18138,106583,77881,50643,22971,71916,52019,30140,16682,62850,41268,23239,10950,58000,38471,20474,8552,34202,23097,14411,6668,48166,41303,29898,15485,48885,38530,20121,9062,33184,23742,14060,28951,28951,26580,20933, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6205,4368,2610,7232,5323,3546,2021,7881,6468,4180,2407,5362,4365,2622,1466,3968,3086,2198,957,3249,2816,2066,883,3662,2905,2104,1128,3823,2929,2072,1299,3005,2067,1491,2082,2082,1703,957, 
 支付的各项税费(万元),1630,762,196,4687,3503,1733,747,3242,3141,2479,1608,1863,1671,534,192,1615,1346,365,136,1865,1320,528,661,1763,1397,744,492,1389,1366,948,638,2325,1904,1352,1764,1764,1132,1008, 
 支付的其他与经营活动有关的现金(万元),9881,5356,1976,10790,5991,3880,1560,12069,8075,6028,2708,7123,7644,3070,1711,4901,5227,2608,1948,4378,3712,1888,1502,3867,4366,2494,1648,4310,2982,1667,745,2967,3070,1309,3662,3662,3783,2643, 
 经营活动现金流出小计(万元),86977,52181,22921,129291,92697,59803,27299,95109,69703,42828,23406,77198,54948,29464,14318,68483,48130,25646,11593,43694,30945,18892,9714,57457,49972,35240,18753,58407,45807,24808,11743,41481,30783,18213,36459,36459,33198,25542, 
 经营活动产生的现金流量净额(万元),-2262,2070,-929,-4751,-10733,-16799,-9779,-2507,-8908,-1937,-4639,227,-5402,-1635,-1221,-642,-4007,867,0,6409,3932,2773,604,-5414,-11809,-11310,-8254,-4435,-9086,-2527,-4476,3434,-500,643,2192,2192,1925,-402, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,200,200,200,--,1250,1250,1250,1250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,10,10,0,0, 
 取得投资收益所收到的现金(万元),853,308,--,741,741,625,--,582,582,582,--,355,355,115,115,203,203,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,2,2,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),219,142,0,182,155,55,7,10,6,2,--,2,2,2,--,14,11,--,--,1,1,1,--,1,1,1,1,5,5,5,5,2,1,1,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,8646,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1024,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),1072,450,0,1948,896,680,7,9438,788,785,0,1607,1607,1366,1365,217,214,203,0,1,1,1,0,1,1,1,1,5,5,5,5,2,1,1,12,12,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2595,2267,2132,4641,2263,2003,977,4067,2601,1786,1408,5248,2474,546,15,5654,5274,5209,4934,4969,2793,1028,930,2578,1858,1539,59,4408,2711,2172,83,1773,1546,1511,145,145,7,189, 
 投资所支付的现金(万元),5544,--,--,6425,6425,1300,1300,800,--,--,--,4200,4000,--,4800,3250,3250,1250,--,--,--,--,--,4500,4500,4500,--,3000,3000,--,--,--,0,0,0,0,10,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,2,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),8139,2267,2132,11066,8688,3303,2277,4867,2601,1786,1408,9450,6476,548,4815,8904,8524,6459,4934,4969,2793,1028,930,7078,6358,6039,59,7408,5711,2172,83,1773,1546,1511,145,145,17,189, 
 投资活动产生的现金流量净额(万元),-7066,-1817,-2132,-9119,-7792,-2623,-2270,4571,-1813,-1002,-1408,-7843,-4869,819,-3450,-8688,-8310,-6256,-4934,-4968,-2792,-1027,-930,-7077,-6357,-6039,-58,-7403,-5706,-2167,-78,-1771,-1545,-1510,-133,-133,-17,-189, 
 吸收投资收到的现金(万元),--,--,--,527,515,498,--,350,--,--,--,285,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74600,0,0,0,0,1874,0, 
