 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),112793,70524,37604,137992,93973,57323,30140,129802,97562,136704,60656,135322,112582,102388, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),64,70,--,215,215,180,--,60,0,2,47,5,6,104, 
 收到的其他与经营活动有关的现金(万元),2752,1346,536,3425,1590,923,386,7651,6851,3828,3330,5241,2824,1852, 
 经营活动现金流入小计(万元),115609,71940,38139,141631,95778,58426,30526,137514,104413,140533,64033,140568,115413,104344, 
 购买商品、接受劳务支付的现金(万元),41227,24703,9356,38853,26793,17257,7649,43736,33957,48367,21369,42536,43849,43144, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28040,18904,9760,32597,25548,16326,8897,30960,22077,27219,13319,25014,20249,13693, 
 支付的各项税费(万元),15848,12170,8190,19491,15318,11362,7021,21111,16935,19970,11907,18290,18776,14734, 
 支付的其他与经营活动有关的现金(万元),14087,8635,5121,16741,11136,8017,3593,15222,16854,23637,8643,18969,16083,12823, 
 经营活动现金流出小计(万元),99202,64412,32428,107683,78794,52962,27160,111030,89823,119193,55237,104809,98957,84394, 
 经营活动产生的现金流量净额(万元),16407,7528,5711,33948,16984,5464,3366,26485,14590,21340,8796,35759,16456,19950, 
 收回投资所收到的现金(万元),--,--,--,640,640,640,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1278,362,85,849,539,254,101,1400,882,979,366,623,642,110, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),70,70,1,51,23,23,20,103,128,1,--,2,2,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),247880,114164,44438,121065,75650,54750,23742,47405,28250,38610,23700,14000,--,1000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),249228,114596,44525,122606,76852,55666,23863,48908,29261,39590,24066,14625,644,1126, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4189,2484,785,6728,4216,3549,2529,17258,14461,25240,13081,22083,7406,5253, 
 投资所支付的现金(万元),6400,980,--,--,--,--,--,--,--,--,--,--,--,1600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,1019,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),338200,194700,65500,134560,85554,53250,32840,58924,39670,31125,28820,11800,12500,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
