 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),21479,13032,4803,33698,20240,14630,4181,33027,17517,21864,36954,35536,43761,42988, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,16,16,16,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1256,1051,780,722,652,477,279,453,438,249,611,498,450,174, 
 经营活动现金流入小计(万元),22735,14083,5583,34436,20909,15123,4461,33480,17954,22113,37564,36034,44211,43163, 
 购买商品、接受劳务支付的现金(万元),18023,12108,7104,13726,6300,5679,2676,15581,8076,14604,21094,21042,31670,33503, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3034,2074,1024,3733,2802,2139,1367,3454,2552,1922,3044,3191,2300,1494, 
 支付的各项税费(万元),3161,2066,992,4004,3351,2150,1043,4685,3393,2157,4469,3803,4748,2610, 
 支付的其他与经营活动有关的现金(万元),3701,2437,1012,3958,3233,1745,1300,3367,3594,1686,3709,3649,3946,3948, 
 经营活动现金流出小计(万元),27919,18686,10132,25421,15686,11713,6386,27087,17615,20369,32315,31685,42664,41554, 
 经营活动产生的现金流量净额(万元),-5185,-4603,-4550,9016,5223,3410,-1925,6393,340,1744,5249,4349,1546,1609, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),70,21,21,14,8,7,4,27,5,4,52,90,37,21, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),78485,56458,26451,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),78555,56479,26472,14,8,7,4,27,5,4,52,90,37,21, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1686,1160,806,1110,652,428,270,1857,1108,791,2179,1194,1791,3787, 
 投资所支付的现金(万元),1176,1176,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),85874,47480,29180,31680,13181,--,--,--,30,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),88736,49816,29986,32790,13833,428,270,1857,1138,791,2179,1194,1791,3787, 
 投资活动产生的现金流量净额(万元),-10181,6663,-3515,-32776,-13825,-420,-265,-1830,-1133,-786,-2126,-1103,-1755,-3766, 
 吸收投资收到的现金(万元),9298,--,--,40328,39260,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,950,950,950,--,905,905,905,6535,8680,7380,8889, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,968,--,--,1046,14,--,--,76,--,142, 
 筹资活动现金流入小计(万元),9298,0,0,41278,41178,950,0,1951,920,905,6535,8756,7380,9031, 
 偿还债务支付的现金(万元),--,--,--,1855,1855,905,905,4070,3370,1430,9076,9249,7500,4002, 
 分配股利、利润或偿付利息所支付的现金(万元),2280,2280,--,15,19,10,9,927,974,866,1075,1565,2591,446, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),15,246,--,2906,810,1479,--,--,--,971,501,208,433,80, 
 筹资活动现金流出小计(万元),2295,2526,0,4777,2684,2394,914,4997,4344,3267,10652,11023,10524,4529, 
 筹资活动产生的现金流量净额(万元),7003,-2526,0,36501,38494,-1444,-914,-3046,-3424,-2362,-4117,-2267,-3144,4503, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8362,-465,-8064,12742,29892,1546,-3105,1518,-4218,-1404,-994,979,-3352,2345, 
 加:期初现金及现金等价物余额(万元),19007,19007,21069,6266,6490,6266,6490,4748,6018,4748,5742,4763,8115,5770, 
 期末现金及现金等价物余额(万元),10645,18542,13005,19007,36381,7811,3385,6266,1800,3343,4748,5742,4763,8115, 
 净利润(万元),--,3986,--,6614,--,3413,--,8258,--,--,8074,6002,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,655,--,198,--,96,--,71,--,--,42,245,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,623,--,1200,--,597,--,1153,--,--,940,881,--,--, 
 无形资产摊销(万元),--,36,--,60,--,30,--,75,--,--,77,80,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,65,--,126,--,82,--,42,--,--,134,30,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-749,--,15,--,10,--,204,--,--,415,565,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-105,--,-32,--,-18,--,124,--,--,-39,-69,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1256,--,-448,--,-103,--,934,--,--,948,-753,--,--, 
 经营性应收项目的减少(万元),--,-11321,--,-4647,--,-2224,--,-2019,--,--,-3320,-6204,--,--, 
 经营性应付项目的增加(万元),--,3464,--,5930,--,1527,--,-2450,--,--,-2023,3573,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4603,--,9016,--,3410,--,6393,--,--,5249,4349,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10645,18542,13005,19007,36381,7811,3385,6266,1800,3343,4748,5742,4763,8115, 
 现金的期初余额(万元),19007,19007,21069,6266,6490,6266,6490,4748,6018,4748,5742,4763,8115,5770, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8362,-465,-8064,12742,29892,1546,-3105,1518,-4218,-1404,-994,979,-3352,2345, 

