 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),19253,7441,5057,46685,22895,16240,10756,37020,19612,--,32663,25595,20594,12086, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),360,339,172,1453,988,584,203,876,440,--,1168,1563,785,87, 
 收到的其他与经营活动有关的现金(万元),7131,5212,770,3928,3378,1610,2033,5339,4753,--,2614,2438,2357,1683, 
 经营活动现金流入小计(万元),26744,12991,5999,52066,27262,18433,12993,43235,24805,--,36444,29596,23736,13856, 
 购买商品、接受劳务支付的现金(万元),11431,8537,5893,17217,13186,10221,5383,14325,10900,--,9112,12581,9418,5194, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14380,8859,4801,16881,12281,8338,4301,13756,10184,--,11211,7541,4643,3060, 
 支付的各项税费(万元),4367,3986,3086,4987,4118,3209,2973,1946,1535,--,3214,2560,1877,673, 
 支付的其他与经营活动有关的现金(万元),9906,6065,3024,9405,7005,4703,3627,7434,5467,--,9161,5846,3914,3241, 
