 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),285623,134580,558606,372452,233824,143871,338235,148896,94640,66334,191007,110206,73497,52177,180314,110111,68706,47586,159006,92870,61760,33857,96392,46226,29826,17647,92983,53145,39759,86129,68332,36537, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,10,50,45,--,47,112,20,20,--,288,50,33,0,80,15,15,75,49,38,38,--,77,38,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3159,1993,15035,3233,2815,1144,6754,2245,1441,1271,8384,4418,1058,1499,4635,3303,1999,1268,7446,3006,883,839,3649,1838,697,800,1795,1387,918,2521,1543,3020, 
 经营活动现金流入小计(万元),288782,136572,573651,375735,236685,145015,345036,151253,96101,67624,199391,114912,74605,53709,184949,113494,70720,48869,166527,95924,62681,34733,100041,48141,30560,18446,94778,54532,40678,88649,69874,39556, 
 购买商品、接受劳务支付的现金(万元),138225,63482,213720,151380,100607,59289,141914,65873,48325,33237,57933,47392,36640,22834,54355,35032,27969,14901,63215,30894,22871,11876,21542,14884,11127,6610,31541,23970,19606,34266,31459,11841, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),126614,74739,209169,159366,111273,66528,109794,61241,45871,28946,66783,50783,37626,21618,52703,39536,28628,16452,35918,30939,23178,15180,33594,26069,20386,13205,28503,21215,17004,19959,15622,10810, 
 支付的各项税费(万元),19300,10826,27484,17576,13773,7185,21740,13907,11187,7449,23000,18800,11283,8300,13370,9511,5673,3501,6519,5123,3514,2144,8009,7515,5454,2536,8622,6687,3889,7379,5023,1994, 
 支付的其他与经营活动有关的现金(万元),70016,40991,91139,88629,57967,40832,63892,69279,50239,22057,50496,42847,27164,15120,39191,36526,20388,10751,32388,28684,18967,8624,27887,20886,17362,12029,26624,25299,12267,23565,14327,8518, 
 经营活动现金流出小计(万元),354156,190038,541513,416951,283621,173834,337339,210300,155622,91689,198211,159822,112713,67872,159620,120605,82659,45605,138040,95640,68530,37825,91031,69353,54329,34380,95290,77171,52767,85169,66431,33163, 
 经营活动产生的现金流量净额(万元),-65374,-53466,32138,-41216,-46936,-28819,7696,-59047,-59521,-24065,1180,-44910,-38107,-14163,25329,-7111,-11938,3265,28487,284,-5849,-3092,9010,-21212,-23769,-15933,-512,-22638,-12090,3481,3443,6393, 
 收回投资所收到的现金(万元),460,69,15004,12394,8392,7788,2193,212,212,--,12205,12100,12000,12000,104,274,--,0,14556,460,340,65,456,--,--,--,427,--,--,2,71,3727, 
 取得投资收益所收到的现金(万元),117,91,883,767,32,-1,--,1483,223,--,130,235,130,130,429,533,533,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),136,89,1561,509,348,6,1842,4961,30,17,127,132,91,98,63,9,5,0,32,20,16,9,379,17,14,17,321,300,300,347,61,14, 
 处置子公司及其他营业单位收到的现金净额(万元),111,--,0,184,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,124,473, 
 收到的其他与投资活动有关的现金(万元),--,2,617,600,400,--,--,650,--,--,550,1503,1503,1503,0,2097,--,0,--,--,0,0,--,1785,413,--,--,--,--,30,--,4, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),824,251,18064,14454,9172,7793,4035,7306,464,17,13011,13969,13723,13730,596,2914,538,0,14588,480,356,74,836,1802,427,17,748,300,300,378,256,4219, 
