 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),149214,736213,517123,329086,122928,596594,395031,231121,101570,557932,362779,207936,88108,611493,347474,192343,85358,500750,287723,172097,76558,422819,273333,161911,74224,364807,172108,97074,42699,256257,165215,103134,40160,216095,127673,67880,25749,150566,96471,54690,162775,112418,85990, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),2408,15314,14060,6251,3301,12208,9903,7752,2193,8591,6161,3671,1915,6757,4431,2828,1493,6050,4252,3140,1282,6922,5010,3117,1191,3597,1244,831,416,1650,1232,820,274,1682,1241,823,140,1665,1235,818,1697,1460,2625, 
 收到的其他与经营活动有关的现金(万元),2387,23506,24074,11257,2295,5199,5565,2768,772,3951,3205,2094,969,2373,2537,1330,2407,2677,2463,1251,2588,2683,2532,1631,708,4884,1020,601,3013,2394,3749,3547,1973,1618,3721,475,261,13051,1228,759,507,623,7787, 
 经营活动现金流入小计(万元),154009,775033,555257,346593,128525,614001,410498,241641,104536,570474,372144,213700,90992,620624,354442,196501,89258,509477,294439,176488,80428,432424,280876,166659,76122,373289,174373,98507,46128,260301,170197,107501,42407,219395,132635,69177,26150,165283,98934,56267,164978,114502,96402, 
 购买商品、接受劳务支付的现金(万元),136640,582462,396716,253983,118505,603170,425138,276152,111924,455397,306867,192480,84339,521916,299542,176035,80688,421596,268075,159314,68780,364197,254341,145438,57884,322066,169203,98512,45184,240470,181440,120689,53166,191862,129523,71218,25705,154335,104559,55737,135879,93153,81646, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11199,39543,27663,18373,9642,35405,25980,18336,8983,30567,23335,16066,8167,23613,16566,10781,5850,17858,13326,8690,4740,15763,11628,7891,4378,11272,5021,3209,1592,5201,3732,2441,1221,4329,3140,2137,1107,3453,3001,2160,3576,3105,2007, 
 支付的各项税费(万元),5793,20513,18861,12416,7244,19975,16706,11796,6035,19030,16900,10955,6073,18381,14408,7552,3806,16067,12214,9129,4117,16007,12778,9293,3424,13092,7376,5705,3936,7757,5844,4510,1718,5059,4089,2462,923,7839,6269,2626,5378,2748,3880, 
 支付的其他与经营活动有关的现金(万元),19863,68659,57571,35658,18121,49491,40577,27666,18552,37459,33474,23936,14996,29868,27376,17813,13974,29163,26330,21066,15881,21319,25439,22264,11057,28343,17530,13393,7297,18006,14619,8705,5220,17833,14062,13334,4452,14718,1200,2829,17906,9438,5796, 
 经营活动现金流出小计(万元),173494,711176,500811,320430,153511,708041,508401,333949,145494,542454,380576,243437,113574,593777,357892,212182,104319,484683,319944,198199,93519,417287,304185,184887,76743,374772,199130,120819,58009,271433,205635,136345,61325,219084,150815,89152,32188,180344,115030,63352,162739,108443,93330, 
 经营活动产生的现金流量净额(万元),-19486,63857,54446,26164,-24986,-94040,-97903,-92308,-40958,28021,-8431,-29737,-22582,26846,-3450,-15681,-15061,24794,-25505,-21711,-13091,15138,-23310,-18228,-621,-1484,-24758,-22312,-11881,-11133,-35438,-28844,-18918,311,-18179,-19974,-6037,-15062,-16095,-7085,2239,6058,3072, 
 收回投资所收到的现金(万元),--,1253,7,7,--,--,--,--,--,332,223,223,25,278,123,99,--,--,--,--,--,243,--,--,--,371,--,--,--,--,--,--,--,--,206,202,--,169,183,183,212,460,700, 
 取得投资收益所收到的现金(万元),270,1386,1012,616,214,1101,491,240,129,816,589,446,214,395,58,41,--,37,20,18,17,150,338,294,55,119,202,202,202,-7,-152,64,1,236,196,38,443,247,--,0,0,5,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),366,157,31,0,0,946,51,29,29,20,15,12,--,5,3,1,1,48,16,16,2,24,30,25,25,19,--,--,--,87,--,--,--,29,31,21,--,123,77,77,14,0,6867, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,700, 
