 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),106297,570844,460656,238235,120070,913497,743830,469987,188978,1256499,979503,661898,307390,1898782,1137018,588305,322978,2180866,1510190,1112902,505494,2183597,1339082,1084480,510718,1375910,964698,596094,272543,874652,562718,371158,209152,602808,373803,181149,90969,446750,285937,188987,80148,320036,234968,175775,70521,234233,170254,108629,41474, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),--,100,100,100,--,218,218,218,190,54,--,--,--,165,165,159,--,94,94,94,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4087,6661,5901,4115,2436,1698,1021,566,321,1528,1057,727,274,4567,1253,944,210,1335,938,511,285,2664,1520,1040,315,1143,806,548,123,639,1910,1005,262,875,679,529,193,830,615,428,121,810,--,--,--,0,--,--,--, 
 经营活动现金流入小计(万元),110384,577605,466657,242450,122505,915413,745069,470770,189490,1258081,980560,662625,307664,1903515,1138437,589408,323188,2182294,1511221,1113506,505780,2186260,1340602,1085520,511033,1377053,965504,596642,272667,875291,564628,372163,209413,603683,374482,181679,91162,447580,286552,189415,80269,320845,234968,175775,70521,234233,170254,108629,41474, 
 购买商品、接受劳务支付的现金(万元),47533,268292,233288,116776,66265,630232,557898,354691,165989,1053231,865974,602596,285090,1616925,954439,454266,250970,1799127,1334920,995036,433389,1732270,1222358,999503,483113,1146185,815774,496522,224376,669181,432684,278426,148603,462837,297842,140834,67869,265939,166601,117278,54005,178297,122189,96721,34328,125497,106586,68031,28016, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),38991,147083,105762,60482,29282,120475,79504,52519,31280,145475,108499,72323,34406,187720,137697,91502,47333,213038,155263,104519,54332,232349,94989,69477,33074,118319,89006,57574,30040,91513,76485,41163,21338,73707,54856,34912,18052,68553,48813,31247,15933,52255,38876,24903,13364,48407,31963,23019,8641, 
 支付的各项税费(万元),15147,97649,71643,47991,22843,56497,33518,20213,9117,65793,53461,41124,25445,94789,78626,56049,25788,106108,76606,51060,29436,151890,47964,34869,13592,61046,48326,34979,20982,54433,38567,27555,14492,40127,29840,20270,8084,34252,27656,16191,5859,31392,27568,17184,6662,37470,30240,23781,8043, 
 支付的其他与经营活动有关的现金(万元),2084,11120,8182,4832,2481,19396,8948,4048,2926,23326,35055,24103,6737,34916,25398,16464,8733,28527,20300,16882,10211,22468,12201,10786,3853,20355,14107,9877,7802,13765,10811,6473,3618,10741,9256,6552,4095,9725,6184,2701,1301,17013,4443,3225,1566,15250,--,--,--, 
 经营活动现金流出小计(万元),103755,524145,418876,230082,120871,826599,679868,431471,209312,1287825,1062989,740146,351679,1934350,1196160,618281,332824,2146800,1587089,1167497,527367,2138977,1377513,1114635,533632,1345904,967213,598952,283201,828892,558547,353617,188052,587413,391794,202569,98101,378469,249254,167417,77099,278957,193075,142032,55920,226624,168788,114832,44700, 
 经营活动产生的现金流量净额(万元),6629,53460,47781,12368,1634,88814,65201,39299,-19823,-29745,-82430,-77521,-44014,-30835,-57723,-28873,-9637,35495,-75868,-53991,-21588,47283,-36911,-29114,-22599,31148,-1708,-2310,-10534,46400,6082,18546,21361,16271,-17312,-20890,-6939,69111,37298,21998,3170,41888,41893,33743,14601,7609,1465,-6203,-3227, 
 收回投资所收到的现金(万元),37,1516,1423,--,--,--,--,--,--,37823,37823,37823,--,46540,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14028,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,990,--,86,86,--,--,--,--,--,26773,296,--,--,--,2,2,--,--,560,560,--,--,--,--,--,--,--,--,--,--,53,53,0,--,0,0,0,--,0,--,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),66,6,6,--,--,40,8,8,7,28,9,--,--,174,174,90,--,141,121,50,--,230,179,139,139,79,79,79,59,89,18,16,--,0,40,31,--,148,113,58,46,58,--,--,--,356,356,356,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),103,1522,1429,990,0,126,93,8,7,37852,37832,37823,26773,47011,174,90,0,143,123,50,0,790,738,139,139,79,79,79,59,89,18,16,--,14098,93,31,--,148,113,58,46,58,--,--,--,356,356,356,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),37,49558,10090,37,26,19267,260,119,13,774,586,370,95,1623,1469,839,232,7988,11555,6378,5576,73206,22822,12832,7571,46758,18614,7547,4140,26373,18362,12576,8629,47769,43234,27385,17053,60822,41209,21656,18046,15084,11382,8311,2922,16812,16402,16237,10230, 
 投资所支付的现金(万元),16,1320,1291,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,819,--,--,--,--,--,--,1000,--,--,--,0,--,0,--,180,180,0,--,37028,3087,--,--,0,1350,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,1813,--,3087,--,--,--,1350,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72109,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--, 
