 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),42395,157803,112727,72570,30798,143476,102308,70242,32599,139286,98668,65178,29800,133856,93388,61727,25661,118793,104782,91774, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),18,261,180,89,73,232,--,--,--,16,16,16,16,117,117,117,77,377,--,--, 
 收到的其他与经营活动有关的现金(万元),446,1926,1089,954,260,845,1131,757,228,1009,324,333,307,797,563,376,255,463,496,4795, 
 经营活动现金流入小计(万元),42858,159989,113996,73613,31131,144553,103439,70999,32827,140310,99007,65527,30123,134770,94068,62220,25992,119633,105278,96570, 
 购买商品、接受劳务支付的现金(万元),42349,140704,105361,71600,37689,131246,98236,64906,36266,126643,96026,62895,35659,116159,88958,58063,31660,103355,90556,81282, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2447,7804,5093,3429,1779,5794,4149,2751,1505,5006,3262,2259,1126,4465,3168,2238,1169,4261,3697,2905, 
 支付的各项税费(万元),1225,3482,2771,1774,789,3799,3099,1981,1050,4168,3253,2303,1106,4092,3244,2160,1078,3304,3430,2536, 
 支付的其他与经营活动有关的现金(万元),1745,5612,3839,2123,929,3260,2641,2025,753,2536,2098,1820,802,2234,1504,1268,609,2254,1985,6869, 
 经营活动现金流出小计(万元),47765,157602,117064,78926,41186,144098,108125,71664,39573,138353,104639,69277,38693,126950,96874,63729,34516,113173,99668,93593, 
 经营活动产生的现金流量净额(万元),-4907,2387,-3068,-5313,-10055,455,-4686,-665,-6746,1957,-5632,-3749,-8570,7820,-2806,-1509,-8524,6460,5609,2977, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,150,150,150,150,--,--,--,--,10,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,--,--,218,2,2,--,7,3,--,--,2,3,--,--,13,--,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),165,74,--,--,--,440,--,--,--,944,--,465,465,109,--,--,--,109,490,1800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),165,75,0,0,0,658,2,2,0,1101,153,615,615,110,3,0,0,132,490,1810, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1897,17124,13424,10922,4017,9502,6139,2963,1134,6451,3625,1656,418,772,659,390,73,912,4043,6084, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,28,--,--,--,--,--,--,--,--,30,160, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,261,221,--,--,--,--,--,--,465,--,--,--,100,--,--,--,100,100,200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1897,17386,13645,10922,4017,9502,6139,2963,1134,6945,3625,1656,418,872,659,390,73,1012,4173,6444, 
 投资活动产生的现金流量净额(万元),-1732,-17311,-13645,-10922,-4017,-8844,-6137,-2961,-1134,-5844,-3472,-1041,197,-762,-655,-390,-73,-880,-3683,-4634, 
 吸收投资收到的现金(万元),--,25,--,--,--,147,147,--,--,22533,22533,22534,--,--,--,--,--,--,--,9600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,25,--,--,--,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11000,47519,28105,27105,14150,14000,10160,6160,3500,11250,9300,7300,8100,12800,8300,5300,5300,16500,23300,27300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),11000,47544,28105,27105,14150,15147,10307,6160,3500,33783,31833,29834,8100,12800,8300,5300,5300,16500,23300,36900, 
 偿还债务支付的现金(万元),7000,30605,13550,12100,5050,9450,7610,3610,2000,18100,18100,12800,9100,15300,10200,6300,4300,16000,21800,31166, 
 分配股利、利润或偿付利息所支付的现金(万元),433,2527,2225,1934,131,2053,1938,1843,73,2179,2107,2040,1865,2848,2544,2401,2132,2488,1057,827, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1038,1000,--,--,--,--,--,--,--,--,--,9,113,75,75,--,132,150,40, 
 筹资活动现金流出小计(万元),7433,34170,16775,14034,5181,11503,9548,5453,2073,20279,20207,14840,10974,18261,12820,8776,6432,18620,23007,32033, 
