 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),942410,595338,266398,1202396,732630,472404,188028,1086424,688484,487059,231540,994883,610554,419585,214957,650462,402581,264714,133844,570179,357363,233244,118363,442358,286358,177217,71275,372802,245319,162723,68199,317688,207279,131717,49254,199501,115387,29760,188056,144667, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37,19,19,15,--,--,0,23,--,0,0,19, 
 收到的其他与经营活动有关的现金(万元),3536,2006,653,12074,2550,1189,503,16681,9041,2085,877,4643,2503,2011,421,5015,1257,809,232,3313,966,735,136,3372,1116,819,249,2119,1318,822,121,826,234,135,32,145,104,32,768,2892, 
 经营活动现金流入小计(万元),945946,597344,267051,1214470,735180,473593,188532,1103105,697525,489144,232416,999526,613058,421597,215378,655477,403838,265523,134076,573492,358328,233979,118500,445730,287473,178036,71524,374920,246674,163564,68339,318530,207513,131851,49286,199669,115492,29792,188824,147578, 
 购买商品、接受劳务支付的现金(万元),814080,541588,218458,1045812,661236,433566,201644,915041,611208,413204,193643,849579,516633,345538,188265,553138,314422,200560,100671,475071,276074,175289,92002,385623,231359,134375,62386,343471,207549,130549,72141,300935,184786,119558,46975,176819,96187,23723,163488,128143, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),52743,36831,20209,59293,41625,27356,15071,50556,36828,25328,14115,40787,29819,21826,5262,30178,21414,15920,6797,25947,19386,13712,7939,20536,14788,9595,5615,15459,11143,7630,4490,11205,8469,5960,3551,9283,7856,3367,7960,5489, 
 支付的各项税费(万元),24137,18167,11391,34501,24564,18466,10923,39110,26088,18875,9408,39548,30168,21831,7702,25663,17870,15890,3185,24983,16758,10726,3482,14028,9040,5212,2143,9092,7058,4670,2455,4945,3874,2679,1305,4511,3309,1529,5326,2523, 
 支付的其他与经营活动有关的现金(万元),16345,15684,15581,39591,22539,14933,9816,38699,17592,15108,4563,43069,34643,13801,3059,33272,14090,19255,8216,35380,19796,8961,7096,20843,9475,6869,4412,12190,7567,4986,1303,7745,4506,3433,1760,5738,3288,1686,5603,7447, 
 经营活动现金流出小计(万元),907305,612271,265639,1179196,749963,494321,237453,1043406,691716,472515,221729,972983,611263,402996,204288,642251,367796,251625,118869,561381,332014,208687,110519,441030,264661,156051,74556,380212,233316,147834,80388,324830,201635,131631,53591,196351,110641,30304,182376,143602, 
 经营活动产生的现金流量净额(万元),38641,-14927,1411,35274,-14783,-20728,-48921,59699,5809,16629,10687,26543,1795,18601,11089,13226,36042,13898,15207,12111,26315,25292,7980,4700,22812,21984,-3032,-5291,13357,15730,-12049,-6300,5878,220,-4305,3318,4851,-512,6448,3976, 
 收回投资所收到的现金(万元),--,--,--,533,1428,1428,1428,2480,1680,--,--,4650,3000,3000,--,490,200,--,--,--,--,--,--,236,10,10,10,1695,147,--,--,0,--,--,0,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),2692,2097,657,3067,2227,1102,63,1461,1011,1011,180,1343,171,171,--,558,--,--,--,650,--,--,--,300,--,--,--,210,--,--,--,200,50,--,0,200,--,0,350,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,11,0,30,6,5,1,120,61,40,2,59,12,15,13,114,139,128,95,46,17,15,--,20,5,5,--,8,8,7,--,7,--,--,0,194,194,0,223,476, 
 处置子公司及其他营业单位收到的现金净额(万元),22858,19688,3125,9162,--,--,--,-115,87,--,--,28,--,--,--,--,--,--,--,37,46,51,0,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),6500,--,--,--,137000,57000,9000,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1905,1679,--,0,--,--,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),32065,21797,3782,12792,140662,59535,10492,3946,2840,1051,183,6080,3183,3186,13,1162,339,128,95,733,62,66,0,556,15,15,10,1913,2060,1686,0,207,50,--,0,394,194,0,573,476, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4463,4235,164,22135,12731,4255,1786,59376,55479,52234,25149,5076,586,2008,261,2546,854,759,540,1227,633,545,688,1509,1116,952,184,1578,1668,1204,660,656,550,150,43,234,140,68,245,204, 
 投资所支付的现金(万元),41001,20988,--,37939,28179,8306,2715,110647,55025,23789,30,38234,44946,40736,668,25584,26513,6109,350,3044,3044,2270,1326,260,3769,--,--,280,2720,2720,5620,0,102,--,0,0,--,0,1061,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,44291,15321,--,--,190,1346,1346,--,71677,39560,33156,--,18895,9693,--,--,4189,--,--,--,8657,51,51,--,508,--,--,--,0,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,5900,10536,--,146886,87000,9000,--,1800,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),45464,31123,10700,104366,203116,99561,13501,170213,113650,77369,25179,114987,85092,75900,929,47025,37060,6868,890,8460,3677,2815,2014,10427,4936,1003,184,2366,4388,3924,6280,656,652,150,43,234,140,68,1306,204, 
 投资活动产生的现金流量净额(万元),-13399,-9326,-6918,-91575,-62455,-40026,-3009,-166267,-110810,-76318,-24996,-108907,-81909,-72714,-916,-45864,-36721,-6740,-795,-7727,-3615,-2750,-2014,-9870,-4920,-988,-174,-453,-2328,-2238,-6280,-450,-602,-150,-43,160,54,-67,-733,272, 
 吸收投资收到的现金(万元),--,--,--,130,130,130,--,220787,220667,240,--,260,18098,18098,--,640,--,--,--,405,405,405,--,52,49,--,--,555,245,245,--,82086,77854,77854,0,0,--,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,130,130,130,--,420,420,240,--,260,100,100,--,640,--,--,--,405,405,405,--,52,--,--,--,555,245,--,--,98,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),137532,134202,89000,178802,126127,98961,96451,272825,180250,125156,23000,172720,58520,40075,12000,11000,--,--,--,8094,400,200,200,1608,1126,--,--,--,--,--,--,0,--,--,0,1000,--,0,3300,2800, 
 发行债券收到的现金(万元),--,--,--,--,30000,30000,--,--,110000,80000,--,--,60000,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,0,--,--,--,1012,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,0,--,--,0,0,--,0,0,0, 
 筹资活动现金流入小计(万元),137532,134202,89000,178932,156257,129091,96451,494624,510917,205396,23000,172980,136618,88173,12000,11640,0,0,0,8499,805,605,200,1660,1175,0,0,755,245,245,0,82086,77854,77854,0,1000,0,0,3300,2800, 
