 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),788800,378346,175704,869006,651344,362002,170409,594083,450935,446428,198306,335835,216267,130309, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),9836,5410,1739,5036,3643,2309,1553,5806,5550,3282,2238,3997,213,591, 
 收到的其他与经营活动有关的现金(万元),6828,5437,4215,4696,3058,1817,3622,4292,2953,4278,1143,851,1656,1035, 
 经营活动现金流入小计(万元),805465,389194,181659,878739,658045,366128,175584,604181,459439,453988,201687,340683,218136,131935, 
 购买商品、接受劳务支付的现金(万元),610159,349610,172427,691897,505737,291624,141654,471354,360697,363699,169021,260777,180051,108518, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),50202,33083,20055,51352,37038,24318,14340,35915,24894,27858,13349,18712,10562,7074, 
 支付的各项税费(万元),22168,9608,6344,27699,17514,12963,6360,15805,10871,11759,5621,7752,5668,4005, 
 支付的其他与经营活动有关的现金(万元),33840,19561,14752,32282,22339,16336,12756,27285,24697,23641,10590,14013,8060,3835, 
 经营活动现金流出小计(万元),716369,411862,213578,803230,582628,345241,175109,550359,421160,426958,198581,301254,204341,123432, 
 经营活动产生的现金流量净额(万元),89096,-22668,-31919,75508,75416,20887,474,53822,38279,27030,3106,39429,13795,8503, 
