 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),5794989,3238058,883823,6651777,5924260,3444176,791682,6260300,5240829,5208122,3975630,4203344,3099997, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),501,428,359,664,635,415,332,721,327,110,--,75,--, 
 收到的其他与经营活动有关的现金(万元),71292,15476,32489,206183,141922,65678,53314,45271,35908,63690,306199,481769,161431, 
 经营活动现金流入小计(万元),5866782,3253962,916671,6858624,6066816,3510269,845328,6306292,5277064,5271922,4281829,4685188,3261428, 
 购买商品、接受劳务支付的现金(万元),5638037,3074328,815640,6357878,5577178,3395199,873863,5913317,4779877,4834380,3397880,3994552,3093788, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),106418,73261,37630,129652,93162,49297,31606,117265,91446,159267,176973,156721,67128, 
 支付的各项税费(万元),79146,48773,25719,102347,69117,51617,39148,95645,76729,87486,49166,82695,44677, 
 支付的其他与经营活动有关的现金(万元),55640,18385,59664,227650,69489,58776,4811,44222,38057,95907,308293,416222,213230, 
 经营活动现金流出小计(万元),5879241,3214747,938654,6817526,5808945,3554889,949428,6170450,4986109,5177040,3932311,4650190,3418823, 
 经营活动产生的现金流量净额(万元),-12459,39215,-21982,41098,257871,-44620,-104100,135842,290955,94882,349518,34998,-157395, 
 收回投资所收到的现金(万元),298914,9011,9606,67617,148118,16973,57974,26641,46600,--,--,--,100, 
 取得投资收益所收到的现金(万元),19296,12726,3933,43606,26685,19503,4861,7585,6602,5458,2226,8,1590, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),87,87,--,17,2,1,--,277,11,394,437,155,448, 
 处置子公司及其他营业单位收到的现金净额(万元),1155,--,--,--,--,--,--,--,--,36373,--,3030,1093, 
 收到的其他与投资活动有关的现金(万元),99103,7925,345,371393,169284,159657,1161,150602,24637,240002,5881,30895,15480, 
