 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),22360,17622,7166,34572,23201,16738,6449,25445,29587,24994,14595, 
 客户存款和同业存放款项净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,0,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),815,904,282,582,347,242,194,361,391,277,78, 
 经营活动现金流入小计(万元),23174,18526,7448,35154,23547,16980,6643,25806,29978,25271,14673, 
 购买商品、接受劳务支付的现金(万元),13247,8963,3099,19695,13839,10378,3556,13446,18753,14444,11732, 
 客户贷款及垫款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3896,2843,1577,3584,2342,1693,1199,3126,3106,2743,1494, 
 支付的各项税费(万元),2797,1761,617,3626,2803,1812,651,2911,3691,1812,1250, 
 支付的其他与经营活动有关的现金(万元),1641,1041,263,1102,1137,343,327,546,223,311,284, 
 经营活动现金流出小计(万元),21582,14608,5555,28007,20121,14226,5732,20030,25774,19310,14760, 
 经营活动产生的现金流量净额(万元),1592,3918,1893,7147,3426,2754,911,5776,4204,5961,-86, 
 收回投资所收到的现金(万元),800,800,800,200,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),97,0,--,14,9,--,--,19,1080,0,46, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),897,800,800,214,9,0,0,19,1080,0,46, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),479,174,146,897,434,190,47,951,1683,4062,1322, 
 投资所支付的现金(万元),--,2040,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1422,0,--,--,--,--,--,--,1000,167,--, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1901,2214,146,897,434,190,47,951,2683,4229,1322, 
 投资活动产生的现金流量净额(万元),-1004,-1414,654,-683,-425,-190,-47,-932,-1603,-4229,-1277, 
 吸收投资收到的现金(万元),22829,22829,--,--,--,--,--,--,--,1715,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,0,--,1000,500,500,--,4880,6675,6900,3000, 
 发行债券收到的现金(万元),--,0,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,0,285,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),22829,22829,285,1000,500,500,0,4880,6675,8615,3000, 
