 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),234935,821611,598261,419670,230301,762452,549047,389302,220290,698821,508646,373458,224631,690557,499430,358914,211301,714538,527901,388028,235998,686254,488337,331778,187517,586829,414615,293177,180146,442712,318344,216311,135662,337420,240299,161094,272871,198546,184713, 
 客户存款和同业存放款项净增加额(万元),2619,146,1045,--,--,1340,2037,1802,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),40,193,165,76,29,285,200,120,--,720,688,404,224,1540,1148,660,406,2056,1343,670,235,1353,908,472,48,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),534,2599,1788,1390,823,3430,2443,1491,752,4675,3820,2831,1632,7525,5678,3838,1943,7273,5343,3395,1665,7122,5224,3412,1585,4072,2720,1598,669,19,--,--,0,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),11069,9588,5722,4461,3802,20757,8078,4843,2870,6020,3689,2306,1925,6923,5441,2455,3518,9212,7050,5367,5984,7766,4316,2371,2108,3658,3228,1002,1829,1756,2100,2087,1865,1647,101,392,330,31109,35, 
 经营活动现金流入小计(万元),249198,834138,606981,425596,234956,788265,561805,397558,224862,710236,517588,378998,228604,706546,513092,368154,218558,733079,541637,397459,245775,702496,498786,338032,191258,594558,420562,295777,182644,444487,320444,218398,137528,339067,240399,161486,273201,229655,184748, 
 购买商品、接受劳务支付的现金(万元),214019,668418,489673,348880,196734,628552,486569,349464,211501,706687,544225,399848,236564,652040,493170,351196,206221,603126,480576,353555,200074,549414,407557,278752,159398,462920,337409,232162,135988,339398,264998,178805,89291,252140,185291,127711,202214,162780,128534, 
 客户贷款及垫款净增加额(万元),--,--,--,93,765,--,--,--,--,1324,--,423,--,3421,--,--,--,4885,5549,5031,--,8781,11039,8146,3521,17309,11337,10808,7196,9420,--,--,0,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,0,--,--,1,0,--,--,22,5,0,--,--,--,0,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10555,29736,22845,16630,10558,29055,22529,16307,9826,25870,19995,14609,9295,24190,18830,14133,9327,23079,18118,13717,9492,18187,14558,11039,8163,14259,12328,9392,6084,11394,8929,6703,4599,9518,6888,5169,8068,5998,6690, 
 支付的各项税费(万元),11873,37395,25527,19828,12640,36126,26696,21956,11844,33155,25217,19681,14011,26473,20750,17384,9959,43818,27438,23606,9809,44246,30166,26203,18799,26575,20971,17901,12789,25831,17798,15166,10006,18314,13830,9783,16014,9356,8501, 
 支付的其他与经营活动有关的现金(万元),8362,36468,30703,19742,10733,41278,29890,20516,14224,33986,24175,12461,8534,22972,17096,7474,4307,19593,13998,9826,3946,22371,13819,10080,3006,14094,9591,6606,2927,10286,8254,4618,2197,9765,6413,5040,9659,6572,34218, 
 经营活动现金流出小计(万元),244809,772017,568748,405173,231430,735011,565685,408243,247395,801023,613612,447022,268404,729095,549846,390187,229815,694501,545680,405735,223320,642999,477139,334219,192887,535157,391658,276874,164985,396329,299979,205293,106093,289736,212422,147702,235956,184706,177943, 
 经营活动产生的现金流量净额(万元),4389,62121,38232,20423,3526,53254,-3880,-10684,-22533,-90787,-96024,-68023,-39800,-22550,-36755,-22034,-11257,38578,-4043,-8276,22455,59497,21647,3813,-1629,59401,28904,18903,17659,48158,20465,13105,31434,49331,27977,13783,37245,44949,6804, 
 收回投资所收到的现金(万元),--,1460,1460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,40,2990,9415, 
 取得投资收益所收到的现金(万元),48,3602,3579,3553,92,2843,2712,2618,131,4796,4641,4279,739,4685,1305,954,612,3155,2705,318,228,3190,3063,769,377,1970,1573,--,--,687,250,250,250,--,--,0,390,624,944, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,64,30,29,5,2416,0,0,--,1,0,0,--,3,0,0,0,24,23,10,--,19,--,--,--,7,3,--,--,5,5,5,2,32,1,0,14,5,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),8000,32878,30301,5013,4013,57239,57239,37819,14319,23386,15300,9300,7700,17500,15300,9400,4900,7000,5500,1500,--,35800,34300,22300,9300,6288,5000,--,--,205,205,205,0,--,--,0,1439,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),8048,38004,35370,8595,4109,62498,59951,40437,14450,28183,19941,13579,8439,22189,16606,10355,5512,10178,8229,1828,228,39009,37363,23069,9677,8264,6576,0,0,897,460,460,252,32,1,0,1883,3619,10368, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9780,103877,53595,46375,40427,69255,59423,51092,29826,162564,93101,65326,16882,126445,104727,77594,56358,46354,17698,10575,7004,24700,12393,9230,7474,15926,12275,8654,7234,51065,25001,13977,3777,11825,9597,6032,23600,16815,1592, 
 投资所支付的现金(万元),--,24997,15373,12147,--,--,--,--,--,--,--,--,--,36290,--,--,--,500,500,--,--,2790,--,--,--,18428,8156,8156,--,9927,18000,--,0,450,--,0,0,0,437, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),10000,31111,28111,22111,1000,7120,3120,2900,--,10400,9400,9400,6200,13300,12300,8800,4300,39900,18920,5120,3620,24400,22900,19500,18000,38856,38856,18856,--,--,--,--,0,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),19780,159986,97079,80633,41427,76375,62543,53992,29826,172964,102501,74726,23082,176035,117027,86394,60658,86754,37118,15695,10624,51890,35293,28730,25474,73210,59287,35666,7234,60992,43001,13977,3777,12275,9597,6032,23600,16815,2029, 
 投资活动产生的现金流量净额(万元),-11732,-121981,-61709,-72038,-37318,-13877,-2593,-13554,-15377,-144781,-82559,-61147,-14643,-153846,-100421,-76039,-55146,-76576,-28890,-13866,-10396,-12881,2069,-5662,-15798,-64946,-52712,-35666,-7234,-60095,-42541,-13517,-3526,-12242,-9596,-6032,-21717,-13196,8339, 
 吸收投资收到的现金(万元),--,23503,2400,--,--,148720,148720,148720,--,822,822,795,90,6272,1081,81,--,12124,8263,--,--,5989,5200,1600,1600,--,--,--,--,2000,--,--,0,92520,92520,0,0,0,2380, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,23503,--,--,--,--,--,--,--,--,--,--,--,1000,1000,--,--,8263,8263,--,--,5989,5200,1600,1600,--,--,--,--,2000,--,--,0,--,--,0,0,0,0, 
 取得借款收到的现金(万元),22432,135876,124977,122300,30000,138700,94200,87380,65000,241570,209070,151070,80070,79400,54600,34900,17000,10000,10000,4000,--,18500,8500,6000,3000,5000,1000,1000,--,--,--,--,0,--,--,0,4000,29400,35300, 
 发行债券收到的现金(万元),--,--,--,--,--,50000,50000,50000,50000,70000,70000,--,--,--,120000,--,--,--,60000,60000,60000,--,--,--,--,--,60000,60000,--,--,--,--,0,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,73252,60000,--,--,149447,144447,--,--,200000,120000,70000,--,120000,--,40000,--,60000,--,--,--,--,--,--,--,60000,--,--,--,--,--,--,0,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),22432,232631,187377,122300,30000,486867,437367,286100,115000,512392,399892,221865,80160,205672,175681,74981,17000,82124,78263,64000,60000,24489,13700,7600,4600,65000,61000,61000,0,2000,0,0,0,92520,92520,0,4000,29400,37680, 
 偿还债务支付的现金(万元),1958,85043,66944,22728,10500,235637,200720,122810,46040,57100,43800,18500,--,40000,91000,64000,60000,10000,10000,4000,1000,73500,63500,61000,--,--,--,--,--,4000,4000,4000,0,14000,13000,4000,5800,43000,52740, 
