 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),53518,14522,130547,84954,53349,23524,99682,60910,42746,26700,86530,66094,41811,20492,87820,62696,18193,65479,54244,52985, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),66,--,5,--,--,--,4,4,4,--,11,--,--,--,--,--,--,3,9,23, 
 收到的其他与经营活动有关的现金(万元),3487,2973,1858,483,468,305,5275,746,2544,1619,5407,3471,2368,1230,4925,3267,991,2647,2162,7578, 
 经营活动现金流入小计(万元),57071,17495,132410,85437,53816,23830,104961,61660,45294,28319,91948,69565,44179,21722,92745,65963,19184,68129,56415,60586, 
 购买商品、接受劳务支付的现金(万元),56537,25362,87055,59102,40773,18328,66195,38178,24515,12492,57758,45326,29574,16132,55153,42351,11093,50764,36603,38998, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6226,3301,11191,8448,5123,2959,10519,7791,5276,2726,9419,7060,4773,2344,8846,6585,1779,7070,5220,4346, 
 支付的各项税费(万元),3735,1250,8289,5981,3940,1367,8077,5969,3877,1220,7209,5303,3808,1409,5198,3708,1046,4608,3711,3649, 
 支付的其他与经营活动有关的现金(万元),4088,1763,10782,8716,5043,1641,9944,4857,6288,2894,10699,7281,5428,2218,9657,6469,1942,5326,4614,7674, 
 经营活动现金流出小计(万元),70586,31677,117317,82247,54880,24295,94735,56795,39956,19332,85085,64969,43583,22103,78855,59113,15860,67768,50148,54668, 
 经营活动产生的现金流量净额(万元),-13515,-14182,15092,3190,-1064,-465,10226,4865,5338,8987,6863,4595,597,-381,13891,6851,3324,361,6267,5918, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,15800,10400,--,--,--,--,--,--,--,--,--,--,1000, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,111,71,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),80,--,63,3,3,--,54,49,48,10,36,3,3,--,97,15,--,2,0,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),13,--,53301,49780,30156,15075,19043,190,190,--,--,--,--,--,--,--,--,2040,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),93,0,53364,49784,30159,15075,19098,16150,10709,10,36,3,3,0,97,15,0,2042,0,1010, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5423,3560,7182,4395,3821,2520,8361,5585,5362,2451,7422,7442,4097,1938,8775,7261,2710,9064,8287,3152, 
 投资所支付的现金(万元),--,2235,5057,5057,5057,3028,3671,18700,15800,--,--,--,--,--,--,--,--,--,--,--, 
