 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),15842,86259,57528,44556,25396,71510,47661,32615,17778,60501,43452,29043,16041,53087,37649,25252,11843,43804,33373,26055, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,771,--, 
 收到的其他与经营活动有关的现金(万元),870,708,477,430,434,330,204,128,69,851,565,79,33,237,97,50,34,344,798,26, 
 经营活动现金流入小计(万元),16712,86967,58005,44986,25830,71841,47865,32743,17847,61352,44018,29122,16074,53324,37746,25302,11878,44148,34942,26081, 
 购买商品、接受劳务支付的现金(万元),24878,70399,54608,38669,20836,48482,30257,18603,6814,31532,22739,17516,8516,28791,16172,13233,4566,23084,21065,15557, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2955,7051,5677,3920,2144,5659,4151,3033,1868,5201,4142,2966,1918,4972,3794,2644,1608,4920,4043,3177, 
 支付的各项税费(万元),1090,5918,4276,2948,1466,4790,3710,2400,941,4547,3336,2169,805,4162,3081,1859,711,4139,4558,3402, 
 支付的其他与经营活动有关的现金(万元),1343,5023,5535,2984,1488,1576,3581,3013,2669,1382,964,459,195,1074,645,408,140,979,863,704, 
 经营活动现金流出小计(万元),30266,88390,70096,48521,25934,60506,41699,27050,12292,42662,31180,23111,11434,38999,23692,18145,7024,33121,30530,22841, 
 经营活动产生的现金流量净额(万元),-13554,-1423,-12091,-3535,-104,11335,6166,5693,5555,18690,12837,6010,4640,14325,14054,7158,4854,11027,4412,3240, 
 收回投资所收到的现金(万元),22434,190766,151000,107000,37500,63500,45000,25000,15000,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),797,1720,996,580,177,469,345,193,123,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,6,--,--,--,--,--,--,--,2,--,--,--,2,1,1,1,--,--,66, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,100,--,--,--,--,510,350,350,200,--,--,--,--,2800,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23231,192492,151996,107580,37777,63969,45345,25193,15123,512,350,350,200,2,1,1,1,2800,0,66, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11466,17234,5094,5470,4595,6034,3671,2239,1051,3644,1891,659,646,1307,4,1,--,192,4456,8796, 
 投资所支付的现金(万元),33602,220884,177434,153434,75934,74266,48500,36940,13720,15000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,14520,--,--,10500,8553,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1229,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45068,239347,197049,158904,80530,90799,60724,39179,14771,18644,1891,659,646,1307,4,1,0,192,4456,8796, 
 投资活动产生的现金流量净额(万元),-21837,-46856,-45053,-51324,-42753,-26830,-15379,-13986,352,-18132,-1541,-309,-446,-1305,-2,0,1,2608,-4456,-8729, 
 吸收投资收到的现金(万元),--,--,--,--,--,97857,--,--,--,57102,57102,57102,--,--,--,--,--,--,--,9075, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10000,35700,32700,13000,--,34500,33500,21000,13000,44452,39638,22834,9000,28413,24937,12989,5513,22031,15000,18054, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,500,--,--,302,14890,--,--,--,3946,3818,2072,136,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),10000,36200,32700,13000,302,147247,33500,21000,13000,105500,100559,82009,9136,28413,24937,12989,5513,22031,15000,27129, 
 偿还债务支付的现金(万元),--,8000,8000,8000,3000,39820,13335,5320,320,41907,24729,13775,6649,33669,24088,15464,4071,16000,9226,17051, 
 分配股利、利润或偿付利息所支付的现金(万元),512,2475,2033,129,89,3271,2905,2511,2037,10815,10383,10003,9716,1121,800,597,296,10719,1730,610, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,10935,--,--,--,7990,4752,1970,57,1136,945,63,--,150,83,96, 
 筹资活动现金流出小计(万元),512,10475,10033,8129,3089,54026,16240,7831,2357,60712,39863,25748,16422,35926,25833,16124,4367,26869,11039,17756, 
 筹资活动产生的现金流量净额(万元),9488,25725,22667,4871,-2787,93221,17260,13169,10643,44787,60695,56261,-7285,-7513,-896,-3135,1146,-4838,3961,9373, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-25903,-22554,-34476,-49988,-45644,77726,8047,4876,16550,45345,71992,61963,-3091,5507,13156,4023,6002,8797,3916,3883, 
 加:期初现金及现金等价物余额(万元),124793,147348,147347,147348,147348,69621,69637,69621,69621,24276,24276,24276,24276,18769,18769,18769,18769,9972,6056,2173, 
 期末现金及现金等价物余额(万元),98890,124793,112871,97359,101704,147348,77684,74498,86171,69621,96268,86239,21185,24276,31925,22792,24771,18769,9972,6056, 
 净利润(万元),--,12931,--,7451,--,11837,--,6060,--,12133,--,6031,3169,10738,--,5532,2098,10189,9033,5831, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,856,--,233,--,-19,--,55,--,38,--,23,8,8,--,-19,-37,105,117,63, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,954,--,441,--,674,--,325,--,498,--,249,124,498,--,250,125,501,455,209, 
 无形资产摊销(万元),--,451,--,207,--,364,--,66,--,88,--,42,20,86,--,44,22,87,81,67, 
 长期待摊费用摊销(万元),--,272,--,77,--,7,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,--,--,--,--,--,--,2,--,--,--,3,--,2,2,--,--,45, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,847,--,129,--,1383,--,624,--,1425,--,579,293,1166,--,642,296,799,743,705, 
 投资损失(万元),--,-1707,--,-580,--,-469,--,-193,--,--,--,--,--,--,--,--,--,--,--,--, 
