 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),28272,17127,7622,39207,27583,16020,7174,31914,28175,22047,15251, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),681,486,172,1381,1008,756,352,1086,1657,1010,555, 
 收到的其他与经营活动有关的现金(万元),485,166,39,744,559,423,231,471,343,588,362, 
 经营活动现金流入小计(万元),29438,17779,7833,41332,29151,17199,7757,33472,30175,23645,16168, 
 购买商品、接受劳务支付的现金(万元),13633,8704,3863,18810,15402,10009,4583,14594,14618,11290,7703, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5850,3915,2278,6371,4705,3153,1672,4901,3842,2498,1656, 
 支付的各项税费(万元),2418,1645,1111,3227,2284,1516,986,2791,2523,2091,1610, 
 支付的其他与经营活动有关的现金(万元),3892,2394,1238,4698,3441,2118,1082,3819,3535,2408,1590, 
 经营活动现金流出小计(万元),25793,16658,8491,33106,25832,16796,8323,26105,24518,18286,12559, 
 经营活动产生的现金流量净额(万元),3645,1121,-658,8226,3319,402,-566,7367,5657,5358,3609, 
 收回投资所收到的现金(万元),32000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),318,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,12,3,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),253,175,89,302,244,191,112,305,677,391,87, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),32571,175,89,302,244,191,112,305,688,394,88, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),589,266,157,1898,1605,1005,425,5047,4326,2110,1322, 
 投资所支付的现金(万元),77500,34500,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3,3,3,18,18,4,--,110,184,53,411, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),78091,34768,160,1916,1623,1009,425,5157,4510,2163,1733, 
 投资活动产生的现金流量净额(万元),-45520,-34594,-71,-1614,-1379,-818,-313,-4852,-3822,-1769,-1644, 
 吸收投资收到的现金(万元),37947,37947,37947,--,--,--,--,--,--,--,6150, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),37947,37947,37947,0,0,0,0,0,0,0,6150, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),1519,1424,--,1139,949,--,--,1139,1139,1139,37, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1070,1029,21,28,--,--,--,140,--,--,--, 
 筹资活动现金流出小计(万元),2589,2453,21,1168,949,0,0,1279,1139,1139,1037, 
 筹资活动产生的现金流量净额(万元),35358,35494,37926,-1168,-949,0,0,-1279,-1139,-1139,5113, 
 汇率变动对现金及现金等价物的影响(万元),-176,-160,-34,214,71,48,-10,101,-3,-2,-0, 
 现金及现金等价物净增加额(万元),-6693,1861,37164,5658,1063,-367,-889,1336,692,2448,7078, 
 加:期初现金及现金等价物余额(万元),18265,18265,18265,12607,12607,12607,12607,11270,10578,8130,1052, 
 期末现金及现金等价物余额(万元),11572,20126,55428,18265,13669,12240,11717,12607,11270,10578,8130, 
 净利润(万元),--,2843,--,--,5915,2788,--,7513,7270,5915,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,77,--,--,207,122,--,224,39,95,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,514,--,--,741,492,--,706,489,370,--, 
 无形资产摊销(万元),--,39,--,--,57,38,--,63,45,32,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,-2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-13,--,--,-247,-171,--,-386,-250,-145,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,98,--,--,-51,17,--,-111,-87,-35,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-306,--,--,-3106,-2211,--,-1086,-885,-1373,--, 
 经营性应收项目的减少(万元),--,-474,--,--,-2449,-1122,--,-2726,-1109,-1238,--, 
 经营性应付项目的增加(万元),--,-1662,--,--,2214,417,--,3266,72,1664,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,6,--,--,39,33,--,-96,76,73,--, 
 经营活动产生现金流量净额(万元),--,1121,--,--,3319,402,--,7367,5657,5358,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11572,20126,55428,18265,13669,12240,11717,12607,11270,10578,8130, 
 现金的期初余额(万元),18265,18265,18265,12607,12607,12607,12607,11270,10578,8130,1052, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6693,1861,37164,5658,1063,-367,-889,1336,692,2448,7078, 

