 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),82716,51019,28432,109123,77202,51100,25204,99201,72736,93679,86339,79327,73026, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4673,3415,1385,5236,3275,3015,1037,5371,4230,5335,6349,5619,7289, 
 收到的其他与经营活动有关的现金(万元),4755,782,4897,1108,4125,760,4745,1838,3206,3891,1479,14853,15047, 
 经营活动现金流入小计(万元),92144,55217,34714,115467,84601,54876,30986,106411,80171,102904,94167,99798,95363, 
 购买商品、接受劳务支付的现金(万元),56827,35563,20449,68982,50540,30333,17273,62421,46272,65895,55195,60771,51774, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15998,10832,6460,19222,14468,9747,5696,17424,13006,14574,13206,10325,9186, 
 支付的各项税费(万元),4835,3123,1461,6360,4836,2887,1783,5509,5334,4989,5395,5413,5568, 
 支付的其他与经营活动有关的现金(万元),5062,2092,1965,9476,5150,4051,3108,7113,8235,7377,8515,6670,19156, 
 经营活动现金流出小计(万元),82721,51610,30336,104040,74994,47019,27859,92468,72846,92836,82312,83179,85684, 
 经营活动产生的现金流量净额(万元),9423,3606,4378,11427,9607,7857,3128,13943,7326,10069,11855,16619,9679, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,36,--,1801, 
 取得投资收益所收到的现金(万元),259,238,119,91,38,91,-52,173,159,96,249,482,228, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,4,--,69,16,62,3,43,33,157,71,304,1419, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,1160,--, 
 收到的其他与投资活动有关的现金(万元),3006,7420,--,1485,203,203,600,15,15,1380,2501,7478,3284, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3270,7662,119,1645,257,355,551,231,207,1633,2857,9425,6732, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9031,7384,2637,7081,3578,3304,858,13558,6510,7872,9847,12350,7223, 
 投资所支付的现金(万元),540,250,540,--,--,--,--,--,--,--,--,1483,2996, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,3991,--,--,8564, 
 支付的其他与投资活动有关的现金(万元),3000,3000,--,6157,--,283,--,2,--,201,--,278,2907, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12570,10634,3176,13238,3578,3588,858,13560,6510,12064,9847,14110,21691, 
 投资活动产生的现金流量净额(万元),-9300,-2972,-3057,-11593,-3321,-3232,-308,-13329,-6303,-10431,-6990,-4686,-14959, 
 吸收投资收到的现金(万元),--,--,--,40646,--,--,--,--,--,--,--,17800,8881, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,40,3377, 
 取得借款收到的现金(万元),7050,6050,1050,43350,41350,35590,20055,48283,40944,41322,36530,51395,75149, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,7920,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,880,--,710,--,1,--,389,1500,12383,15357, 
 筹资活动现金流入小计(万元),7050,6050,1050,84876,41350,36300,20055,48284,40944,41711,38030,89498,99388, 
 偿还债务支付的现金(万元),9485,8485,6435,72218,45471,40173,20660,45180,37720,37381,40254,84826,63159, 
 分配股利、利润或偿付利息所支付的现金(万元),2951,2881,71,2616,2112,1885,1255,2814,2570,4148,2647,8937,4468, 
