 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),114979,59179,--,--,--,672267,286314,907129,--,--,--,33442,--,--,37633,--,30039,--,--,--,--,--,--,--,--,--,--,63900,--,12566,-43787,95181,-202973,92696,89547,89433,-159259,-25968,46550,-20711, 
 收取利息、手续费及佣金的现金(万元),941201,679499,490607,253011,925140,650984,416141,185223,940468,696051,466823,238422,1229669,921888,627127,229452,518941,323262,193002,91707,302714,209067,130262,64507,228769,166075,109691,56060,269172,213954,150440,79960,293067,203625,126094,64261,262307,193796,209722,302796, 
 拆入资金净增加额(万元),--,--,20000,--,--,--,--,--,--,30000,--,--,--,--,--,--,75400,44010,--,--,74600,29463,--,87300,20000,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),1854591,1587808,1093811,523577,--,--,--,--,--,--,--,--,--,238347,159816,--,132861,--,214117,112548,--,10744,62838,127047,88999,93737,100497,5567,152376,47301,132997,1617,14953,14290,9110,9470,57990,38450,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),97873,104319,54000,137769,26369,191864,14712,27668,87629,80680,67559,94389,76585,30617,22852,11234,19033,12806,13192,25290,37201,25456,50147,29338,17548,7757,8820,20756,11686,35173,18269,38669,160113,31455,91628,543717,1060418,819008,119233,916198, 
 经营活动现金流入小计(万元),3415264,2882286,2302924,1480422,951509,1515115,788585,1120020,1387122,1136832,918920,842156,2691691,3009233,3889914,872114,2009909,929888,692269,330121,444025,274731,395377,353174,355316,267568,219008,231144,460862,308995,257919,215427,265160,342065,316380,706881,1221456,1025286,375505,1198283, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),193045,150321,110520,48988,149079,107999,67313,29970,139512,111272,75342,39126,254065,189078,127813,48018,125727,79317,52114,24469,66017,43980,25215,13836,52163,38899,24996,13704,59756,45031,30637,14551,58565,37514,23912,11684,21945,15971,14368,37624, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),343157,265465,192527,83994,350974,257781,183027,84867,354397,261372,232496,74285,241842,200971,154367,62452,136212,109468,85122,34637,110757,88646,65787,26156,98523,79359,59332,26153,101873,80042,59202,22272,78074,61830,46479,21115,57483,40997,57994,43831, 
 支付的各项税费(万元),211099,180361,134236,51208,250072,186919,147735,46177,380584,364881,224294,43998,230043,184139,103168,34848,69348,48722,31433,8976,42192,34279,22275,6178,33183,27565,18210,6681,45819,42844,33929,15850,36694,28620,22386,8459,60947,46868,132120,30935, 
 支付的其他与经营活动有关的现金(万元),255290,210637,120339,171694,189807,276185,111026,54622,241274,104739,176836,64572,244298,156426,164016,78792,175516,106606,73043,26132,59368,61349,31266,15141,72099,44915,36786,21007,63742,1212092,982388,723654,118885,583865,178544,19628,101688,52362,737812,114123, 
 经营活动现金流出小计(万元),1654560,1863981,1497025,1133780,3106056,3306327,1833317,1595866,4607203,2726956,1960243,1290150,2830571,1557258,2205351,1167604,1732162,1147755,687280,325153,911136,683178,451387,295089,399058,409817,283386,67544,1531076,1380009,1106156,776327,292218,711830,271321,60887,242063,156198,942294,226512, 
 经营活动产生的现金流量净额(万元),1760704,1018305,805899,346642,-2154547,-1791212,-1044732,-475846,-3220081,-1590124,-1041324,-447993,-138880,1451975,1684564,-295491,277748,-217867,4989,4968,-467111,-408447,-56010,58085,-43742,-142249,-64378,163601,-1070213,-1071015,-848237,-560900,-27058,-369765,45059,645994,979394,869088,-566789,971771, 
 收回投资所收到的现金(万元),12735,8985,6896,--,610,3970,441,110,17100,16863,--,--,4600,--,--,--,1800,1800,2700,--,1008,1008,--,--,--,--,--,--,--,--,0,--,--,--,0,--,1420,--,7743,1254, 
 取得投资收益所收到的现金(万元),39157,22934,22437,--,5959,2442,1320,468,4079,1990,92,--,3968,634,301,--,3406,3406,240,161,2182,382,--,--,2142,392,--,--,3000,2000,0,--,4500,4500,4500,--,5250,5250,7595,3984, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),323,168,124,43,157,51,46,17,410,53,145,7,171,64,34,16,897,114,51,18,513,148,136,4,444,6,3,1,2541,--,0,--,--,--,0,--,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,13876,--,13876,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,144289,164305,110978,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,1,1,14,--,0,0,--,--,0,1235, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 投资活动现金流入小计(万元),52215,32087,29457,43,6726,6464,1808,594,179753,183211,125090,7,8740,698,335,95697,23548,5320,2991,180,3703,1539,136,4,2587,398,3,1,5541,2006,1,1,4514,4500,4500,0,6670,5250,15338,6473, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25270,15996,9446,2816,21266,11868,7090,2403,16322,7811,4288,1977,12694,7715,5414,1251,9113,3556,2436,630,7692,3106,2748,931,11008,4034,2839,1145,33388,30070,27740,13039,9346,5041,3142,1457,12746,--,17230,36102, 
