 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17231,86619,58433,33550,9791,38254,20627,13012,5225,25988,20358,12167,5873,29529,23138,14721,6183,25486,29887,43272, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),522,1152,928,789,370,1717,1327,608,188,987,662,360,152,731,613,430,151,520,673,545, 
 收到的其他与经营活动有关的现金(万元),1628,3327,3990,3008,1991,3563,2504,1860,108,4485,999,603,607,1634,867,510,665,1491,617,1419, 
 经营活动现金流入小计(万元),19381,91098,63350,37347,12151,43534,24458,15480,5522,31459,22018,13131,6632,31894,24618,15660,6999,27497,31177,45236, 
 购买商品、接受劳务支付的现金(万元),18704,58940,41039,26160,9216,28992,15738,9796,2587,12697,10795,6229,2469,14897,11251,7105,3571,12169,16659,29712, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8086,19207,12186,7808,3202,10824,7596,4595,2332,9638,7246,4948,2520,9171,6833,4459,2273,6287,5315,4455, 
 支付的各项税费(万元),2064,5683,3456,2826,1148,3774,2707,1966,953,3098,2912,2033,865,3669,2869,1755,974,3149,3400,3360, 
 支付的其他与经营活动有关的现金(万元),3935,9500,10154,6486,3629,6473,4789,2901,1373,5190,3529,2163,1346,4329,3334,2483,1301,3343,2716,2265, 
 经营活动现金流出小计(万元),32789,93330,66833,43280,17195,50063,30830,19257,7244,30623,24481,15373,7200,32066,24287,15802,8119,24948,28090,39791, 
 经营活动产生的现金流量净额(万元),-13407,-2231,-3483,-5933,-5044,-6529,-6372,-3777,-1723,836,-2463,-2243,-568,-172,330,-141,-1119,2548,3086,5445, 
 收回投资所收到的现金(万元),41500,212040,170155,85675,57555,3000,9600,7700,3000,4600,--,--,--,--,--,--,--,0,--,1875, 
 取得投资收益所收到的现金(万元),289,1267,529,305,164,14,35,35,--,3,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,50,26,12,9,155,14,0,--,16,13,13,--,24,24,6,--,4,6,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,5922,5122,5122,--,1641,--,--,--,1522,--,--,--,--,--,--,--,--,--,62, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41789,219279,175832,91114,57727,4811,9649,7735,3000,6141,13,13,0,24,24,6,0,4,6,1956, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1992,23595,19495,16168,2755,11684,5588,1869,301,10932,8558,4187,150,1692,1426,904,150,1420,1686,3883, 
 投资所支付的现金(万元),40120,202374,161279,54285,37909,55479,73499,5734,7,10840,1740,240,--,--,--,--,--,--,--,3023, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,29127,12203,12203,--,7772,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,38,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),42112,255096,192978,82656,40664,74934,79087,7603,308,21772,10298,4427,188,1692,1426,904,150,1420,1686,6907, 
 投资活动产生的现金流量净额(万元),-323,-35817,-17146,8458,17062,-70124,-69438,132,2692,-15631,-10285,-4414,-188,-1668,-1402,-898,-150,-1416,-1680,-4951, 
 吸收投资收到的现金(万元),107,7135,5510,5510,5571,94089,93959,940,265,22310,22311,18100,18100,--,--,--,--,--,160,40, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,350,100,--,--,755,675,675,--,--,--,--,--,--,--,--,--,--,160,40, 
 取得借款收到的现金(万元),12359,88573,63036,21039,21039,30003,32164,21226,7692,8431,5000,1500,1500,11041,9256,1439,--,6914,8929,8255, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,24039,0,--,--,6575,--,--,--,--,--,--,220,--,--,--,--,110,--,1438, 
