 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),190960,150531,96732,49390,204754,154437,95146,47414,197151,142188,90412,42135,197048,146017,93106,44405,193787,137455,86661,44779,196539,138316,83449,42849,199509,146196,90515,43617,188334,133456,81094,38640,137031,98540,62033,30543,117296,87672,54383,26683,107052,76358,45894,23377,91439,67296,17753,80416,56443,44731, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,0,20,21,1,1,17,17,--,--,201,201,16,--,234,16,16,0,132,20,20,20,95,95,95,348,0,85, 
 收到的其他与经营活动有关的现金(万元),1879,2325,1890,1504,2228,2638,2164,1650,1883,2227,1239,639,1905,2170,1361,562,1260,1939,1266,705,1262,1930,1274,820,1707,2510,1721,713,2060,2356,1566,1312,1807,1526,1265,832,582,2389,1012,794,866,1106,978,788,829,321,113,1158,1015,701, 
 经营活动现金流入小计(万元),192839,152856,98622,50894,206982,157075,97310,49065,199034,144416,91651,42774,198953,148186,94466,44967,195047,139394,87927,45484,197801,140245,84723,43669,201237,148726,92237,44331,190411,135829,82660,39953,139039,100267,63314,31375,118112,90077,55412,27478,108050,77485,46891,24185,92363,67712,17961,81922,57458,45517, 
 购买商品、接受劳务支付的现金(万元),74367,58114,40171,20945,76212,55634,39231,18025,71796,51838,37168,19121,79856,57219,37233,21005,79347,53346,32606,20420,78623,51409,31655,19937,81824,59212,38956,19584,79090,54329,36137,16676,55950,44024,26496,12406,42716,35921,22487,10606,42537,33381,21284,10112,37143,31616,6910,32451,22214,19628, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,0,0,0, 
