 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2008-09-30,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),1173429,6864989,4051667,2878591,1070041,5383825,3165617,1953914,709237,3836756,2687419,1847787,646885,4434910,2821002,1977221,683092,4585421,2999622,2008577,797371,3553597,2284486,1356845,522211,2617713,1626611,1264445,599693,2022093,1518199,921571,322918,1437019,864663,653812,653243,683700,602025, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,85231,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到的税费返还(万元),4867,54975,34738,10590,7422,34196,17667,7230,5937,29528,22950,8785,6744,41924,28900,9760,5350,44387,29641,13037,4802,29191,17901,5478,1936,37097,17867,7057,621,47959,25182,16886,6171,21248,13544,10523,9179,9917,9744, 
 收到的其他与经营活动有关的现金(万元),105324,357826,243094,125184,204535,119772,60892,45165,16555,85284,58307,48873,59343,121850,41574,92748,35920,120330,41472,31722,99491,54254,104086,65231,102665,65088,159251,101764,87469,177356,187953,76453,365907,93010,39017,153496,44427,109549,76372, 
 经营活动现金流入小计(万元),1288398,7298971,4335997,3099596,1327928,5537793,3244175,2006309,731728,3996937,2819474,1953620,712972,4598684,2891476,2079729,724362,4750138,3070735,2053336,901664,3637043,2406473,1427553,626812,2719898,1803729,1373266,687782,2247409,1731334,1014911,694996,1551276,917225,817830,706849,803167,688142, 
 购买商品、接受劳务支付的现金(万元),757394,6845937,4481922,3444842,1670105,3963407,2055223,1574111,499051,3096784,1864900,1390221,637165,4228104,2645296,2063617,889107,3860430,2332970,1579426,743861,2478897,1657531,990755,421904,2016809,1343330,1155584,390933,1727233,1532157,1226391,336227,1175643,633781,575005,662031,498234,254158, 
