 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),122325,67453,33278,142368,99511,61040,32719,110837,94062,17099,89241,76864,75091, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1054,842,631,1685,1114,727,607,1488,1843,346,1375,1225,1423, 
 收到的其他与经营活动有关的现金(万元),5537,3379,491,822,180,2925,1017,700,2182,1195,316,1732,283, 
 经营活动现金流入小计(万元),128916,71675,34400,144874,100806,64692,34343,113025,98087,18641,90932,79820,76798, 
 购买商品、接受劳务支付的现金(万元),81060,48032,26025,94073,62026,38097,20572,76119,59236,15265,56803,59267,63532, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8839,5469,3260,9368,6962,4719,2666,8175,7324,2186,5924,5915,3913, 
 支付的各项税费(万元),6174,3825,2379,7248,5783,3996,1512,6362,3315,1101,4699,3500,3002, 
 支付的其他与经营活动有关的现金(万元),8725,5681,1962,10501,7140,5616,1998,7662,10609,1455,6965,4479,6400, 
 经营活动现金流出小计(万元),104797,63007,33626,121190,81912,52427,26748,98318,80483,20007,74390,73161,76848, 
 经营活动产生的现金流量净额(万元),24118,8668,773,23684,18894,12265,7595,14707,17604,-1366,16542,6660,-51, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,22,17,1,3,60,62,--,172,413,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,22,17,1,3,60,62,0,172,413,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5648,4420,2283,10692,5234,4097,1915,6945,8900,2675,8426,3812,4443, 
 投资所支付的现金(万元),28500,8000,--,--,--,--,--,--,500,--,900,506,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,1412,--, 
 支付的其他与投资活动有关的现金(万元),668,--,--,--,2306,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34816,12420,2283,10692,7540,4097,1915,6945,9400,2675,9326,5730,4443, 
 投资活动产生的现金流量净额(万元),-34816,-12420,-2283,-10671,-7523,-4096,-1912,-6885,-9338,-2675,-9154,-5318,-4435, 
 吸收投资收到的现金(万元),10054,10054,--,64472,1950,--,--,--,--,--,4667,1080,150, 
 其中：子公司吸收少数股东投资收到的现金(万元),10054,10054,--,1950,1950,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,4000,4000,--,--,9500,18218,8323,18534,30590,19170, 
