 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),246807,170071,92109,303092,216892,146664,72466,314224,234646,159234,91114,281593,285394,225350,188774, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,229,--, 
 收到的其他与经营活动有关的现金(万元),11962,1925,7402,11317,10742,8269,30508,5737,4842,3264,4376,20749,9935,11672,12388, 
 经营活动现金流入小计(万元),258769,171995,99510,314409,227634,154933,102974,319961,239489,162498,95490,302341,295329,237252,201162, 
 购买商品、接受劳务支付的现金(万元),211475,141825,77995,264983,218242,145018,81968,235809,182143,125917,73028,221987,231940,186242,149701, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9301,5988,3193,11541,9064,6025,3514,11590,8763,6031,3271,9823,8660,5291,3368, 
 支付的各项税费(万元),9237,7014,4502,12465,9194,6815,3871,13680,10559,7689,5257,11464,9962,9035,7866, 
 支付的其他与经营活动有关的现金(万元),31209,12062,13052,21195,17786,10360,20315,29302,21467,11025,7350,30413,17555,18942,17168, 
 经营活动现金流出小计(万元),261223,166889,98742,310184,254285,168218,109668,290381,222931,150661,88906,273687,268117,219509,178102, 
 经营活动产生的现金流量净额(万元),-2453,5106,768,4225,-26651,-13285,-6694,29580,16557,11837,6584,28654,27212,17742,23060, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,112,--,--,--,124,1270,--,--, 
 取得投资收益所收到的现金(万元),67,--,--,67,67,67,--,--,112,112,--,36,257,84,236, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,314,305,305,--,--,--,--,--,19,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--,3042,3042,3033,2104,6033,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),68,0,0,381,372,372,0,3154,3154,3145,2104,6211,1528,84,236, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9712,5621,3465,11114,9235,3530,668,15144,11279,9256,6172,34781,33303,41569,5980, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,900,900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,470, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,414,414,414,4,7570,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9712,5621,3465,11114,9235,3530,668,15559,11693,9670,6176,42350,33303,42469,7350, 
 投资活动产生的现金流量净额(万元),-9644,-5621,-3465,-10733,-8862,-3157,-668,-12405,-8539,-6525,-4073,-36139,-31775,-42385,-7115, 
 吸收投资收到的现金(万元),--,--,--,47930,48910,48910,--,--,--,--,--,--,--,--,3882, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15000,10000,--,11956,11756,11756,3756,8000,8000,8000,--,23334,33150,25300,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1600,78, 
 筹资活动现金流入小计(万元),15000,10000,0,59886,60666,60666,3756,8000,8000,8000,0,23334,33150,26900,3960, 
 偿还债务支付的现金(万元),21630,21630,1851,40478,30627,12651,7355,17041,14816,12591,7225,15927,14531,17900,2913, 
 分配股利、利润或偿付利息所支付的现金(万元),2362,2291,292,2707,2303,1809,815,6491,3937,2842,1540,6989,3537,2475,1046, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2,2,--,--,--,--,--,--,--,--,--,500,800,2300,--, 
 筹资活动现金流出小计(万元),23993,23922,2142,43184,32931,14460,8170,23533,18753,15433,8766,23416,18868,22675,3959, 
 筹资活动产生的现金流量净额(万元),-8993,-13922,-2142,16702,27735,46206,-4414,-15533,-10753,-7433,-8766,-82,14282,4225,1, 
