 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),40037,140735,93062,59832,30814,145722,90054,53242,19521,78923,50171,30568,13849,78173,52813,34020,13613,65284,42217,27590,12073,56039,34753,22467,9361,52477,33500,23699,44474,29054,31411, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),48,1390,1127,945,432,3170,2916,1276,218,313,161,32,--,1675,1331,656,231,527,253,98,16,443,426,243,101,918,1022,524,528,170,114, 
 收到的其他与经营活动有关的现金(万元),259,946,3508,2073,1332,374,3324,592,625,1238,704,466,174,907,673,293,133,744,673,314,152,1080,707,672,299,639,788,196,476,402,1503, 
 经营活动现金流入小计(万元),40344,143072,97697,62850,32578,149266,96294,55110,20365,80474,51036,31066,14023,80754,54817,34969,13976,66556,43143,28002,12241,57563,35887,23382,9761,54034,35310,24419,45478,29626,33029, 
 购买商品、接受劳务支付的现金(万元),25708,85363,70559,50200,28844,78861,59088,36171,11734,44371,33032,23322,10050,54244,40795,25176,13809,41939,31351,20381,10657,35592,26864,17402,10536,36102,25764,17836,31235,18647,20681, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8100,33525,22447,15868,7898,28413,18576,11426,4965,16980,11765,7760,3919,14224,9438,5149,3061,10086,7338,4625,2419,8393,4870,3788,1408,6400,4480,2889,5283,3758,2856, 
 支付的各项税费(万元),2307,4534,5849,4746,2294,3087,2775,1971,1151,2830,2650,1994,1006,1903,1495,1006,645,1172,1167,611,229,2160,1906,1219,303,1451,1472,679,924,1218,2602, 
 支付的其他与经营活动有关的现金(万元),4122,15851,11992,7594,5094,12546,11086,4839,3215,7961,5814,3758,2047,6699,4926,3340,1322,4982,4620,2312,1406,4859,4039,2205,1580,3927,2980,1520,3225,2310,1702, 
 经营活动现金流出小计(万元),40237,139272,110847,78409,44130,122907,91525,54407,21066,72141,53260,36834,17023,77069,56654,34671,18838,58179,44477,27929,14711,51004,37678,24614,13828,47880,34695,22924,40666,25933,27841, 
 经营活动产生的现金流量净额(万元),108,3800,-13150,-15559,-11553,26360,4769,703,-701,8333,-2224,-5768,-2999,3685,-1837,298,-4862,8377,-1334,74,-2470,6559,-1791,-1231,-4067,6154,614,1495,4812,3693,5187, 
 收回投资所收到的现金(万元),--,--,--,--,--,1500,--,--,--,450,--,--,450,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,51,3,--,--,--,--,--,--,52,164,145,81,8,46,26,--,31,7,2,--,111,12,21,5,292,198,146,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,122,33,31,28,16,6,6,1,66,64,63,24,117,106,15,3,50,48,45,6,33,32,32,--,--,--,--,31,16,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,678, 
 收到的其他与投资活动有关的现金(万元),--,491,--,--,--,25,--,--,--,356,7,--,--,--,--,--,--,--,--,--,--,423,254,150,--,300,--,364,112,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,664,36,31,28,1541,6,6,1,924,235,208,555,225,153,41,3,82,55,47,6,566,298,203,5,592,198,509,143,16,678, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6092,13947,13561,9003,6605,17880,11090,6352,3691,20035,12921,5227,1910,10767,10288,5217,3468,7390,4008,2461,1143,5351,3022,1838,252,2943,3082,2127,1541,2706,1986, 
 投资所支付的现金(万元),--,--,--,--,--,5400,16179,10779,10779,--,--,--,--,714,--,--,--,--,--,--,--,4500,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,11346,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,15,15,5,--,--,0,--,25,--,--,--,162,271,199,162,37,20,20,551,0,--,--,--,249,--,--,183,406,5, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6092,13947,13576,9018,6610,34627,27270,17132,14470,20060,12921,5227,1910,11643,10558,5416,3630,7428,4028,2481,1693,9851,3022,1838,252,3191,3082,2127,1725,3112,1991, 
 投资活动产生的现金流量净额(万元),-6092,-13283,-13540,-8988,-6582,-33086,-27264,-17127,-14469,-19136,-12686,-5019,-1355,-11419,-10406,-5374,-3627,-7346,-3973,-2434,-1687,-9285,-2725,-1636,-247,-2599,-2884,-1618,-1582,-3096,-1313, 
 吸收投资收到的现金(万元),730,1200,1200,1200,1200,725,--,--,--,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37462,36413,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),730,1200,--,--,1200,725,--,--,--,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),395,19855,26789,18294,5935,24069,24983,19679,13050,13722,8989,2489,--,--,--,--,--,--,--,--,--,5998,4700,--,--,14005,9283,5623,7724,12364,18052, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,66,111, 
 筹资活动现金流入小计(万元),1125,21055,27989,19494,7135,24794,24983,19679,13050,14122,8989,2489,0,0,0,0,0,0,0,0,0,5998,4700,0,0,51467,45696,5623,7724,12430,18163, 
 偿还债务支付的现金(万元),1455,4200,10659,9159,3218,2700,2100,600,--,6922,1589,--,--,--,--,--,--,1286,1294,1294,--,5621,921,921,921,20457,4440,4837,6779,12148,19082, 
 分配股利、利润或偿付利息所支付的现金(万元),239,7198,6583,6301,152,1611,959,913,--,4733,4560,4560,--,2918,2918,2918,--,1380,1368,1351,--,3761,3743,3313,40,555,434,296,1736,448,2091, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,147,96,90,--,2420,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,3,--,--,--,1059,--,10,--,--,30, 
 筹资活动现金流出小计(万元),1694,11545,17338,15550,3369,6731,3059,1513,0,11655,6149,4560,0,2918,2918,2918,0,2667,2662,2645,0,9385,4664,4234,961,22071,4874,5144,8515,12596,21203, 
 筹资活动产生的现金流量净额(万元),-569,9510,10651,3944,3766,18063,21924,18165,13050,2467,2840,-2071,0,-2918,-2918,-2918,0,-2667,-2662,-2645,0,-3387,36,-4234,-961,29395,40822,479,-790,-166,-3041, 
 汇率变动对现金及现金等价物的影响(万元),-101,-232,-84,79,-69,339,60,-234,-87,224,216,126,28,33,81,-79,6,-322,-125,-75,-70,-56,45,30,4,-145,-119,-76,-92,-61,-115, 
 现金及现金等价物净增加额(万元),-6655,-205,-16123,-20523,-14438,11675,-510,1507,-2207,-8111,-11855,-12732,-4326,-10619,-15081,-8074,-8483,-1959,-8094,-5081,-4227,-6169,-4435,-7071,-5271,32805,38433,280,2347,370,718, 
 加:期初现金及现金等价物余额(万元),23718,23923,23923,23923,26193,12248,12273,12273,12273,20360,20559,20559,20360,30979,31016,31016,31016,32937,32937,32937,32937,39106,39106,39106,--,6301,6301,6301,3954,3584,2866, 
 期末现金及现金等价物余额(万元),17063,23718,7800,3400,11755,23923,11763,13780,10067,12248,8704,7827,16034,20360,15935,22942,22533,30979,24843,27856,28710,32937,34672,32035,-5271,39106,44734,6582,6301,3954,3584, 
 净利润(万元),--,10254,--,7451,--,11694,--,3170,--,3704,--,1479,--,7032,--,4103,--,5848,--,3112,--,4076,--,2343,--,5023,--,2336,4232,3089,1759, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1253,--,116,--,1344,--,273,--,155,--,117,--,50,--,12,--,108,--,38,--,115,--,2,--,86,--,-46,148,45,-114, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3697,--,1664,--,3229,--,1248,--,2510,--,1102,--,1713,--,497,--,1076,--,439,--,885,--,435,--,823,--,403,734,620,585, 
 无形资产摊销(万元),--,829,--,416,--,730,--,103,--,192,--,80,--,99,--,31,--,91,--,46,--,88,--,40,--,71,--,31,46,42,19, 
 长期待摊费用摊销(万元),--,111,--,40,--,124,--,52,--,112,--,39,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,63,--,222,--,25,--,-5,--,-18,--,39,--,--,--,13,--,10,--,8,--,8,--,--,--,--,1,30,--, 
 固定资产报废损失(万元),--,41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-14,--,-4,--,--,--,--,--,-50,--,-82,--,56,--,--,--,-6,--,--,--,13,--,34,--,57,--,-3,-70,-106,120, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2515,--,78,--,98,--,13,--,-72,--,-232,--,-33,--,-246,--,324,--,-63,--,171,--,-1,--,593,--,315,578,505,495, 
 投资损失(万元),--,180,--,70,--,152,--,--,--,129,--,-175,--,-456,--,-214,--,-455,--,-175,--,-122,--,-21,--,-292,--,-146,9,106,-11, 
 递延所得税资产减少(万元),--,-1097,--,-21,--,-57,--,15,--,-36,--,-77,--,-9,--,-4,--,-24,--,--,--,61,--,-6,--,-74,--,6,-28,59,-58, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,-12,--,--,--,11,--,--,--,1,--,--,--,-3,--,-3,--,-7,--,1,10,--,--, 
 存货的减少(万元),--,-4146,--,-2085,--,-11167,--,-3674,--,1033,--,-1260,--,-3747,--,-2564,--,-1470,--,58,--,742,--,298,--,-1918,--,-1645,-1488,-1164,1915, 
 经营性应收项目的减少(万元),--,-4828,--,-12208,--,5293,--,-4691,--,-3187,--,-4847,--,-1688,--,-2990,--,-534,--,-1752,--,-181,--,-2005,--,-1125,--,-549,-1421,-373,-501, 
 经营性应付项目的增加(万元),--,-4991,--,-11141,--,14698,--,4168,--,3860,--,-1893,--,618,--,1672,--,3405,--,-1637,--,706,--,-2354,--,2918,--,792,2060,840,750, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228, 
 经营活动产生现金流量净额(万元),--,3800,--,-15559,--,26360,--,703,--,8333,--,-5768,--,3685,--,298,--,8377,--,74,--,6559,--,-1231,--,6154,--,1495,4812,3693,5187, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17063,23718,7800,3400,11755,23923,11763,13780,10067,12248,8704,7827,16034,20360,15935,22942,22533,30979,24843,27856,28710,32937,34672,32035,-5271,39106,44734,6582,6301,3954,3584, 
 现金的期初余额(万元),23718,23923,23923,23923,26193,12248,12273,12273,12273,20360,20559,20559,20360,30979,31016,31016,31016,32937,32937,32937,32937,39106,39106,39106,--,6301,6301,6301,3954,3584,2866, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6655,-205,-16123,-20523,-14438,11675,-510,1507,-2207,-8111,-11855,-12732,-4326,-10619,-15081,-8074,-8483,-1959,-8094,-5081,-4227,-6169,-4435,-7071,-5271,32805,38433,280,2347,370,718, 

