 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),158368,95764,44801,178872,125122,80727,38263,135587,96534,118291,93406,91314,61316, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),11475,7952,3940,9989,7104,5539,2913,10883,8335,9986,8753,8792,5837, 
 收到的其他与经营活动有关的现金(万元),5849,3400,2922,2004,2975,1317,1013,1943,1388,697,351,683,540, 
 经营活动现金流入小计(万元),175691,107116,51662,190864,135202,87583,42188,148413,106258,128974,102510,100789,67693, 
 购买商品、接受劳务支付的现金(万元),125562,75751,35640,129094,86745,54213,24722,97361,71558,90889,72472,67585,54234, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16521,10689,5276,17965,12935,8812,4583,13735,9800,11241,8862,7847,3569, 
 支付的各项税费(万元),6499,4715,2382,6133,5331,4526,2233,4705,2689,3516,3730,3494,1457, 
 支付的其他与经营活动有关的现金(万元),21211,12898,5981,22702,14252,9027,6345,15894,13338,11909,8311,7129,6436, 
 经营活动现金流出小计(万元),169794,104053,49279,175894,119263,76579,37883,131695,97384,117555,93375,86056,65695, 
