 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),59576,35567,17971,82250,50268,31366,8144,60997,--,55919,40842,74928,18952,9108, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),50,50,--,33,33,--,--,63,--,141,58,34,--,5, 
 收到的其他与经营活动有关的现金(万元),9200,7161,2595,13055,10210,5751,1850,8353,--,6115,3595,6818,3785,1692, 
 经营活动现金流入小计(万元),68827,42778,20565,95338,60511,37116,9993,69412,--,62175,44495,81780,22736,10805, 
 购买商品、接受劳务支付的现金(万元),45670,23545,13417,46151,34142,19112,6780,34701,--,31200,23840,53044,15113,7791, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8392,5683,2846,10534,7609,5225,2895,10010,--,8620,6374,5038,2371,1643, 
 支付的各项税费(万元),4096,2985,1948,11689,3564,2072,1326,4485,--,6797,4684,5212,380,1120, 
 支付的其他与经营活动有关的现金(万元),15905,13309,7772,20811,16804,12710,6164,11658,--,11309,7918,12761,5245,2913, 
 经营活动现金流出小计(万元),74062,45521,25983,89184,62118,39119,17166,60854,--,57926,42816,76056,23109,13467, 
 经营活动产生的现金流量净额(万元),-5235,-2743,-5417,6154,-1607,-2003,-7172,8558,-1474,4249,1679,5724,-373,-2662, 
 收回投资所收到的现金(万元),3000,--,--,--,--,--,--,--,--,--,--,--,515,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,3,3,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,2,2,2,2,--,--,5,--,7,2,14, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),25,--,--,--,--,--,--,--,--,--,--,148,--,30, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3025,0,0,2,2,2,2,0,--,8,3,155,516,44, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),535,508,417,1794,1340,986,592,1558,--,3285,3325,3249,2858,2909, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,1520,--,--,--,--,515,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),6000,3000,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6535,3508,417,1794,1340,986,592,3078,--,3285,3325,3249,3373,2909, 
 投资活动产生的现金流量净额(万元),-3509,-3508,-417,-1791,-1337,-984,-590,-3078,-2549,-3277,-3322,-3094,-2856,-2865, 
 吸收投资收到的现金(万元),14589,14589,14589,--,--,--,--,--,--,3388,3388,425,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13350,13350,13350,19250,19250,18850,17850,21380,--,21011,19420,21160,25431,9100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,1166,1166,18979,20135,10441, 
 筹资活动现金流入小计(万元),27939,27939,27939,19250,19250,18850,17850,21380,--,25564,23974,40564,45566,19541, 
 偿还债务支付的现金(万元),20350,20350,20350,20280,19280,18880,17880,18880,--,19140,17510,18471,19165,4585, 
 分配股利、利润或偿付利息所支付的现金(万元),2512,342,194,999,769,525,282,1288,--,7467,7130,2891,831,461, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,1166,1166,18979,20135,10475, 
 筹资活动现金流出小计(万元),22862,20692,20544,21279,20049,19405,18162,20168,--,27773,25806,40342,40131,15521, 
 筹资活动产生的现金流量净额(万元),5077,7247,7395,-2029,-799,-555,-312,1212,1531,-2209,-1833,222,5435,4020, 
 汇率变动对现金及现金等价物的影响(万元),2,--,--,--,--,--,--,--,--,0,20,0,-1,5, 
 现金及现金等价物净增加额(万元),-3666,996,1560,2334,-3742,-3541,-8074,6691,-2492,-1237,-3456,2853,2205,-1501, 
