 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),150986,105336,62412,213109,154384,108088,59040,219029,152731,107324,55055,206290,147811,103931,58341,194447,136252,90921,44491,190293,138125,95128,48143,187792,137626,90474,49340,190019,137206,87534,164634,138573,120329, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),979,709,402,474,1021,667,417,1411,806,813,400,2523,2656,1831,3469,4897,7177,1407,778,4675,2421,2275,938,2148,1412,748,275,8379,5558,3558,415,424,459, 
 经营活动现金流入小计(万元),151965,106045,62814,213583,155405,108755,59457,220440,153537,108137,55455,208813,150468,105762,61809,199344,143429,92329,45270,194968,140546,97403,49081,189939,139038,91222,49615,198397,142764,91093,165049,138997,120788, 
 购买商品、接受劳务支付的现金(万元),114444,81463,53554,169218,122727,85122,47429,139928,93764,62353,30855,146039,109536,76913,48386,124053,90203,50449,26615,130712,97426,67864,39254,131919,103212,69745,46552,151660,122956,69639,129608,103989,91930, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8738,6005,3256,12177,9040,6458,3834,11988,9905,6544,3559,12460,9507,6552,3228,11470,8534,5974,2955,10915,8188,5710,2579,9563,7186,5130,2690,7678,4768,3603,4729,3228,3138, 
 支付的各项税费(万元),11346,8431,3270,14481,11057,8918,3258,13230,9635,6550,3643,12837,9713,7422,3957,15194,10600,7117,4114,15221,12356,9785,5722,17319,14404,12129,8386,10555,8536,7971,8395,10057,6987, 
 支付的其他与经营活动有关的现金(万元),14001,7470,2938,17424,10685,6014,2693,18988,15676,12054,6912,19227,14416,10051,6219,22271,20387,16063,11485,25104,20787,13948,5703,16343,14209,9835,3683,17228,16723,10687,14103,12427,11825, 
 经营活动现金流出小计(万元),148530,103370,63019,213300,153509,106512,57213,184134,128979,87501,44970,190563,143173,100938,61791,172988,129723,79603,45169,181952,138757,97307,53258,175144,139011,96840,61312,187121,152984,91900,156835,129700,113881, 
 经营活动产生的现金流量净额(万元),3435,2675,-205,284,1896,2244,2244,36306,24558,20635,10486,18249,7295,4824,19,26356,13706,12726,100,13016,1789,96,-4177,14795,27,-5618,-11697,11276,-10220,-808,8214,9296,6907, 
 收回投资所收到的现金(万元),3000,3000,--,10000,10300,300,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),757,757,--,150,490,2,2,5530,442,441,--,416,348,306,115,359,359,359,18,1296,59,39,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),72,18,1,55,154,6,6,82,69,60,60,145,--,--,--,5,5,5,--,--,--,--,--,20,1,1,1,--,-1,--,73,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2066,--, 
 收到的其他与投资活动有关的现金(万元),9328,9328,9328,5688,--,--,--,1999,40,--,--,11138,11138,10500,10300,3412,12200,12200,2140,20700,43906,33752,31552,--,--,--,--,--,--,--,9347,15083,6644, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13157,13103,9329,15894,10945,308,308,7612,550,501,60,11700,11486,10806,10415,3776,12564,12564,2158,21996,43965,33791,31552,20,1,1,1,0,-1,0,9420,17150,6644, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5044,3402,1238,16456,8875,7512,5976,37109,24856,21617,11732,33952,27102,19985,13362,19180,11801,6472,3713,57182,48342,30961,13586,7710,2126,1031,515,11927,5931,4939,6170,2513,1770, 
 投资所支付的现金(万元),--,--,--,500,500,--,--,10150,--,--,--,4850,4000,3000,--,21150,21150,20600,15400,--,8293,8293,8293,--,--,--,--,2095,2095,2095,6000,--,1230, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8293,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,12818,10000,--,--,340,40,40,--,--,--,--,1000,500,200,200,--,2340,22200,22200,20000,31700,0,0,0,--,--,--,3509,2850,8083, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5044,3402,1238,29774,19375,7512,5976,47599,24896,21657,11732,38802,31102,22985,14362,40830,33151,27272,19113,67815,78835,61454,41879,39410,2126,1032,515,14022,8026,7034,15679,5364,11083, 
 投资活动产生的现金流量净额(万元),8113,9701,8091,-13881,-8430,-7204,-5668,-39988,-24346,-21156,-11672,-27102,-19616,-12179,-3947,-37055,-20587,-14707,-16955,-45819,-34870,-27663,-10327,-39390,-2124,-1030,-513,-14022,-8027,-7034,-6259,11786,-4439, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,113036,--,--,8060,3934,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13000,13000,11000,36200,32500,28000,21000,23990,28000,18000,8000,32500,29000,26000,8000,24830,24830,22830,9000,--,--,--,--,--,--,--,--,42340,28840,17400,24800,27600,30800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6756,6756,1050,3600,4740,3600,3600,12000,--,--,--,--,--,--,--,--,1062,1062,972,4610,3990,3590,3590,--,151,150,--,200,--,--,5450,2000,4433, 
