 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),140042,94354,42292,193790,142699,92203,43191,180024,134453,93139,42351,190435,141943,91095,45950,194173,133244,88815,43543,208275,148277,101652,49265,218604,166578,106667,50674,222669,151499,93354,48287,190438,132148,80301,35737,145661,105395,63091,23630,148875,108576,72623,35029,130491,96443,64451,38075,116348,87101,56450,22757, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 收到的税费返还(万元),1494,1414,880,1439,838,608,282,1969,1903,1262,982,15258,12674,10000,6543,29939,23210,16043,8174,31275,22463,15646,8932,22813,10038,867,129,621,460,256,280,5247,2760,2498,2498,8428,6424,3261,1034,5145,3459,1500,94,2461,1441,727,527,3915,1688,617,617, 
 收到的其他与经营活动有关的现金(万元),701,531,179,629,943,458,172,811,772,420,661,1021,2096,867,581,945,440,311,190,2782,799,385,214,2905,1643,781,177,2095,1508,986,563,1043,841,522,195,631,356,247,198,592,1346,1008,129,1117,339,295,86,467,472,71,--, 
 经营活动现金流入小计(万元),142238,96299,43350,195858,144480,93269,43645,182804,137128,94821,43994,206715,156713,101963,53075,225058,156895,105169,51907,242331,171539,117683,58410,244322,178259,108315,50979,225385,153467,94596,49130,196728,135749,83321,38430,154720,112176,66599,24863,154613,113380,75131,35252,134070,98223,65473,38688,120730,89261,57138,23375, 
 购买商品、接受劳务支付的现金(万元),83860,54462,20699,105653,72838,49086,18712,56113,45682,32136,16164,120626,93602,65422,37209,140423,92746,58214,31822,139402,99658,66641,35050,168749,136486,96769,41537,158656,105671,62280,33554,131759,97042,58815,32123,114748,82744,48473,21887,129239,96617,88965,23726,101099,71700,48821,19846,82558,64114,43575,13757, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),37664,22959,11137,46396,34923,25529,14017,47249,39101,22348,13022,52805,43187,26324,11905,49447,41828,30547,16075,46486,36381,24342,11386,38723,30823,21226,9488,41860,30529,19985,8406,37871,27810,18214,8779,32014,22128,14959,7081,23865,16867,12078,5684,17538,13376,7287,4331,14681,10418,5774,3801, 
 支付的各项税费(万元),7609,5039,2418,11303,6634,4859,2978,10613,7442,3930,1775,10886,8350,5473,2559,21806,17189,11507,5479,28502,22343,15465,8092,24236,15063,6483,3604,13137,7432,4962,2705,9674,5821,3256,1305,5262,4117,2458,1029,8173,7400,4610,2642,7557,6365,3941,1980,5337,4082,3037,1237, 
 支付的其他与经营活动有关的现金(万元),14779,7901,5273,15634,12607,8230,6857,16515,12689,9778,7483,19263,14645,11723,6858,17918,14109,11547,5809,23432,14770,11571,5375,20999,14984,10617,5504,19661,18469,12988,9401,20206,10620,7602,3207,10282,8669,5576,2392,4899,4052,4858,1900,3957,3052,2534,1653,3693,2296,1890,1413, 
 经营活动现金流出小计(万元),143911,90361,39527,178985,127001,87704,42564,130490,104913,68192,38444,203581,159784,108943,58531,229593,165872,111815,59185,237821,173151,118019,59902,252707,197356,135094,60133,233314,162101,100215,54066,199510,141293,87886,45414,162306,117658,71466,32389,166176,124936,110511,33952,130151,94493,62582,27810,106269,80909,54276,20208, 
 经营活动产生的现金流量净额(万元),-1674,5938,3823,16874,17479,5565,1081,52313,32215,26629,5550,3134,-3071,-6980,-5456,-4535,-8977,-6647,-7278,4510,-1612,-336,-1492,-8385,-19097,-26779,-9153,-7928,-8634,-5619,-4936,-2782,-5544,-4565,-6984,-7586,-5483,-4867,-7527,-11563,-11556,-35380,1300,3919,3730,2890,10878,14461,8352,2862,3167, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 取得投资收益所收到的现金(万元),775,775,--,--,--,--,--,600,--,--,--,--,--,--,--,--,--,--,--,800,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,23,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,3,32,198,29,4,--,13,4,2,2,22,6,6,8,8,4,4,5,6,6,6,--,34,34,12,--,62,60,60,--,3,3,1,--,81,81,82,--,1,1,1,--,3,2,0,0,7,7,7,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 投资活动现金流入小计(万元),779,778,32,198,29,4,0,613,4,2,2,22,6,6,8,8,4,4,5,806,806,806,0,34,34,12,0,62,60,60,0,3,3,1,--,81,81,82,--,1,1,1,--,3,2,0,0,30,7,7,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1150,1010,689,3985,2195,1617,790,6571,1015,887,620,3982,2787,1544,1222,4259,4981,3225,857,7817,3797,2906,1855,9677,9637,5871,3302,15004,8955,6911,2668,15066,10044,7506,1533,4859,3754,3259,766,12855,11740,3669,1840,2571,1121,835,533,4028,3274,2137,1184, 
