 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),27578,14928,4649,42110,21843,13858,3347,39474,20756,13752,38659,41594,34119,41178, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),17,13,--,25,15,11,--,150,102,118,--,393,30,196, 
 收到的其他与经营活动有关的现金(万元),1946,733,341,2038,2388,1053,1038,1502,1879,670,1948,2378,2262,9016, 
 经营活动现金流入小计(万元),29541,15674,4990,44173,24246,14922,4384,41126,22737,14540,40607,44365,36411,50391, 
 购买商品、接受劳务支付的现金(万元),24038,15556,5920,23985,18513,12279,6117,22420,19444,13459,21628,23864,19125,28571, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11889,7059,3563,12795,8955,6075,2878,11901,7406,6047,10812,9326,7210,5061, 
 支付的各项税费(万元),1179,679,328,1548,1347,652,1055,1648,1718,918,1135,1409,1272,1735, 
 支付的其他与经营活动有关的现金(万元),6214,3807,1669,6845,6413,2175,1770,6813,5465,2679,6115,5735,5094,5904, 
 经营活动现金流出小计(万元),43319,27101,11480,45174,35228,21181,11820,42782,34033,23103,39691,40333,32701,41271, 
 经营活动产生的现金流量净额(万元),-13778,-11427,-6490,-1000,-10982,-6260,-7435,-1656,-11295,-8562,916,4032,3710,9119, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,23200,57160,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,81,222,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,0,0,0,--,1,1,1,0,0,4,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,1,1,1,23281,57382,4,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),184,32,13,616,76,57,41,252,210,205,4765,4243,123,379, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,23200,57160,79,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),184,32,13,616,76,57,41,252,210,205,27965,61403,202,379, 
 投资活动产生的现金流量净额(万元),-184,-31,-13,-616,-76,-57,-41,-251,-209,-204,-4684,-4021,-198,-377, 
 吸收投资收到的现金(万元),2426,--,--,16489,16489,--,--,--,--,--,--,4,--,7981, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,4,--,--, 
 取得借款收到的现金(万元),--,--,--,8651,5996,4611,2172,8592,7017,4103,3519,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2426,0,0,25140,22485,4611,2172,8592,7017,4103,3519,4,0,7981, 
 偿还债务支付的现金(万元),3563,3563,3563,10254,5624,5530,4640,4945,4945,1519,2000,--,--,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),647,647,16,217,144,87,40,850,677,709,1062,825,1011,3067, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,425,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4210,4210,3579,10896,5768,5617,4680,5795,5622,2227,3062,825,1011,4567, 
 筹资活动产生的现金流量净额(万元),-1784,-4210,-3579,14244,16717,-1005,-2508,2797,1395,1876,457,-821,-1011,3414, 
 汇率变动对现金及现金等价物的影响(万元),-1,-1,--,3,2,1,--,3,--,0,1,6,-1,--, 
 现金及现金等价物净增加额(万元),-15748,-15670,-10081,12630,5661,-7321,-9984,894,-10109,-6890,-3310,-803,2500,12156, 
 加:期初现金及现金等价物余额(万元),30970,30970,31549,18340,19306,18340,19148,17447,17555,--,20757,21560,--,--, 
 期末现金及现金等价物余额(万元),15222,15301,21467,30970,24967,11019,9164,18340,7446,--,17447,20757,--,--, 
 净利润(万元),--,756,--,3439,--,681,--,3516,--,608,3513,4969,4503,3969, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,314,--,1440,--,671,--,814,--,391,544,316,486,-646, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,113,--,241,--,131,--,283,--,145,294,257,276,240, 
 无形资产摊销(万元),--,57,--,114,--,57,--,100,--,43,44,34,33,0, 
 长期待摊费用摊销(万元),--,4,--,8,--,4,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,0,--,0,--,4,--,4,4,1,-2,20, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,7,--,225,--,86,--,201,--,63,133,--,0,67, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,-81,-222,0,0, 
 递延所得税资产减少(万元),--,-41,--,-205,--,-99,--,-100,--,-62,-85,-74,-72,123, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2069,--,-1266,--,926,--,2322,--,1384,-1505,2074,-3613,698, 
 经营性应收项目的减少(万元),--,-10874,--,-5250,--,-4214,--,-4586,--,-4027,-7118,-2363,-437,5484, 
 经营性应付项目的增加(万元),--,-3835,--,252,--,-4504,--,-4210,--,-7112,5172,-961,2536,-835, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
