 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),47231,172591,130152,92963,32870,168264,116351,62610,24547,111627,61453,42943,22381,91689,65506,47695,18297,86037,61425,40350,15182,66385,42438,29873,11460,53872,35799,21988,9575,53031,24713,16545,6410,49481,23891,38101,34626,47877, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),48,1959,3187,1163,617,1456,803,531,32,644,644,483,441,493,336,331,47,1552,1552,623,400,905,577,484,342,1642,1323,852,479,564,603,589,259,55,55,0,84,47, 
 收到的其他与经营活动有关的现金(万元),3653,5684,2728,1482,1041,1442,2032,626,279,2641,3598,730,258,1493,812,440,286,1143,1311,769,489,1530,3599,3130,2638,1790,1854,1489,1154,1414,715,547,7,790,744,721,115,373, 
 经营活动现金流入小计(万元),50932,180233,136067,95608,34528,171161,119186,63766,24858,114912,65694,44155,23081,93675,66654,48467,18631,88732,64287,41742,16070,68820,46614,33487,14441,57304,38975,24329,11208,55009,26030,17680,6677,50326,24690,38822,34826,48297, 
 购买商品、接受劳务支付的现金(万元),30125,103187,100388,70519,27236,105419,87396,52852,26144,101724,62819,39217,16824,52172,42012,30182,15514,54812,43490,25902,10679,47372,38103,24366,9239,33303,25437,15863,6452,40494,22077,14838,7578,35103,15659,24007,24070,40668, 
