 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),146432,107611,63198,230540,130504,99561,27918,120450,79618,49244,20175,102065,49193,30370,12531,58529,49190,29771,13778,50988,32661,18030,7169,65689,47779,32537,17946,66135,41110,34329,16723,29176,9694,5358,2462,29325,19874,7706,2919,18738,12961,12993,6838,9565,6422,2659,766, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),716,540,81,13636,2917,2164,1398,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),61849,17141,54458,106726,56391,35773,35027,105530,62910,22146,8928,32112,35084,9389,9418,21534,7269,4684,8352,15661,16705,4175,2462,5660,2383,2167,7956,7592,5222,3917,6469,3662,10922,5475,3367,13064,12131,11512,13988,34688,23523,4452,2198,1718,990,674,549, 
 经营活动现金流入小计(万元),208996,125292,117737,350902,189811,137498,64344,225980,142527,71389,29104,134177,84278,39759,21949,80063,56459,34454,22130,66649,49366,22205,9631,71348,50162,34704,25902,73728,46332,38247,23193,32838,20616,10833,5829,42389,32005,19218,16907,53426,36484,17445,9035,11283,7412,3333,1314, 
 购买商品、接受劳务支付的现金(万元),67019,51271,31039,94096,200022,100904,45697,101059,76756,42719,20701,76361,63175,36575,17363,68287,51098,31921,12034,61964,39215,26279,5487,34889,25554,15490,10535,86258,57249,41034,7508,26325,22284,14423,2714,13852,11541,6107,3101,40206,11162,2429,1090,5960,5636,2785,1576, 
 客户贷款及垫款净增加额(万元),80945,80947,87029,67564,9269,9339,9999,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),240,240,29,321,268,206,99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20641,13626,6744,16009,9617,5956,3288,12106,8966,5980,3130,12316,7500,4554,1109,4037,2638,1769,1001,3528,2758,1839,1111,3524,2409,1559,895,2782,2020,1400,785,2189,1649,1294,763,2769,1902,1101,431,2926,1100,750,357,1430,776,561,281, 
 支付的各项税费(万元),11773,9767,4544,19891,13520,10701,2755,16175,6487,2820,1249,9693,6729,4209,667,5260,4819,4104,1442,7456,3384,2680,920,6140,5117,3408,1190,9229,8551,6974,3578,2162,1631,1328,466,6379,4671,2149,269,2664,2258,1967,1357,826,228,99,34, 
 支付的其他与经营活动有关的现金(万元),49014,29275,17491,289530,143714,74422,20313,110747,91887,6466,5242,36463,39999,5751,6831,21095,7960,8850,9739,18926,2683,3989,7869,11381,10465,9459,19121,13843,4216,2572,9044,10483,5865,4234,3384,12649,2337,1874,5913,5115,20716,3133,1205,2366,1096,611,286, 
 经营活动现金流出小计(万元),229632,185126,146877,487411,376410,201529,82151,240087,184096,57984,30322,134833,117403,51089,25970,98678,66514,46644,24216,91873,48039,34788,15386,55933,43544,29916,31741,112112,72036,51980,20916,41159,31430,21279,7327,35649,20451,11231,9714,50911,35236,8279,4009,10582,7737,4056,2176, 
 经营活动产生的现金流量净额(万元),-20636,-59834,-29140,-136509,-186599,-64030,-17807,-14108,-41569,13405,-1218,-656,-33125,-11330,-4021,-18616,-10055,-12190,-2086,-25225,1326,-12582,-5755,15415,6618,4788,-5839,-38385,-25704,-13734,2277,-8321,-10814,-10445,-1498,6740,11553,7987,7193,2515,1248,9167,5027,701,-325,-724,-862, 
 收回投资所收到的现金(万元),--,--,--,39600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6932,6932,6932,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,9,0,5,6,4,--,16,12,12,6,6,6,6,6,5,1,0,--,3,3,0,0,2,7,0,0,5,5,5,--,18,0,--,0,2637,2600,2600,1600,6108,6103,90,82,1,1,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1040,1040,1040,520,260,--,--,--,0,--,--,--,0,--,--,--, 
