 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),40660,111347,76469,50208,35598,66406,49221,29486,16410,60380,49508,31557,8457,53483,43183,26786,14260,37251,24275,17383,3805,29547,23400,16479,9104,21284,16500,12813,17139,16779,8569, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3379,5593,4202,3248,2018,2673,2254,1794,1709,1555,1468,1239,668,1058,990,776,640,1199,869,748,379,1285,962,663,119,569,342,248,688,290,43, 
 收到的其他与经营活动有关的现金(万元),2620,1692,1238,1346,42,636,330,137,60,344,126,71,517,698,363,314,173,794,317,353,286,1375,1077,608,754,683,247,166,370,732,131, 
 经营活动现金流入小计(万元),46658,118632,81909,54802,37657,69715,51804,31417,18179,62279,51103,32866,9642,55239,44535,27875,15073,39244,25462,18484,4470,32206,25439,17750,9977,22536,17089,13227,18197,17800,8742, 
 购买商品、接受劳务支付的现金(万元),34851,66592,46484,32540,28711,50136,37844,24234,10640,40248,30931,21771,8304,35783,32642,18894,10428,31253,21853,14155,8175,23517,17137,11703,5445,17206,11456,7369,11585,13521,5872, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3420,12500,8145,5522,2899,10464,7193,4982,2588,9397,6919,4636,2414,6318,4609,3010,1515,3656,2684,1749,982,2729,2013,1325,726,1802,1282,880,1416,724,463, 
 支付的各项税费(万元),2109,3336,2053,1269,638,2532,2214,1405,447,2467,2043,1376,570,1644,1244,727,320,1237,1047,674,317,1377,1291,964,376,1126,988,830,1214,432,97, 
 支付的其他与经营活动有关的现金(万元),-1315,7678,4213,2340,1171,4472,2696,1800,700,3186,2159,1342,556,3030,2406,1860,1175,1946,1376,871,533,1574,1760,3677,1072,1350,832,609,1453,1405,1456, 
 经营活动现金流出小计(万元),39065,90107,60895,41671,33419,67604,49946,32421,14374,55298,42052,29125,11844,46775,40900,24491,13439,38093,26961,17448,10007,29197,22200,17669,7618,21484,14558,9688,15668,16082,7887, 
 经营活动产生的现金流量净额(万元),7593,28525,21014,13130,4238,2111,1857,-1004,3805,6980,9050,3742,-2202,8464,3635,3384,1634,1151,-1499,1036,-5537,3010,3239,81,2358,1053,2531,3539,2530,1718,855, 
 收回投资所收到的现金(万元),5000,--,--,--,--,--,4800,4800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),406,--,--,--,--,13,-67,-56,-42,101,65,65,--,--,--,--,--,94,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,612,27,27,15,45,1,--,--,9,--,--,--,22,--,--,--,--,--,--,--,0,--,--,--,7,7,0,2,--,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3200,0,641,--,--,892,892,892,892,--,--,--,--,3,11,117,141,--,--,--,--,2840,--,--,--,--,--,--,--,155,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8606,612,668,27,15,949,5626,5636,850,110,65,65,0,25,11,117,141,94,0,0,0,2840,0,0,0,7,7,0,2,155,16, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12044,17156,9216,5655,3281,10319,8916,6269,3457,16562,12035,8360,5249,35300,25406,13773,5888,13174,9447,6340,3696,9414,3808,2627,975,3986,2939,1810,2888,2486,1085, 
