 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),231789,109958,364797,244592,165948,72444,291454,214839,144005,81847,317115,254107,178778,86978,391038,309618,212776,85132,372306,273064,160698,85320,413678,302214,211574,107205,462778,336051,213016,92778,389475,290942,189986,88164,329650,207054,123109,55941,334987,311798,207609,98857,286613,234099,150739,66481,276892,198516,123654,56260, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 收到的税费返还(万元),899,601,493,287,160,102,348,271,234,116,397,296,98,1,522,502,364,125,314,298,174,75,784,775,774,53,366,188,--,--,715,561,275,196,96,30,17,17,350,342,118,--,379,69,--,--,523,381,306,121, 
 收到的其他与经营活动有关的现金(万元),785,331,1150,812,510,226,1399,35680,17768,357,2917,1717,1272,578,2838,1560,909,622,2670,1456,988,706,1967,1892,848,674,1131,2021,1342,815,760,1681,740,358,1658,1999,1150,846,1760,1560,1378,1145,922,8635,6982,3997,1144,3503,3293,373, 
 经营活动现金流入小计(万元),233473,110890,366440,245692,166618,72772,293201,250790,162008,82320,320429,256119,180148,87556,394397,311680,214049,85879,375291,274818,161860,86100,416429,304881,213196,107933,464276,338260,214358,93593,390950,293183,191000,88717,331404,209082,124276,56803,337098,313700,209104,100002,287915,242803,157720,70478,278560,202400,127253,56755, 
 购买商品、接受劳务支付的现金(万元),200166,110126,353688,258055,171203,77431,218600,155716,112751,59120,283078,239227,164951,74000,334232,248277,165993,82605,359992,266820,172050,88143,356834,259243,193256,95406,408456,333169,214705,93604,336239,257339,166013,78419,275102,168976,93898,31920,289308,274120,181381,78571,263487,219807,148481,63591,234730,173301,108736,51064, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),12105,7083,20790,15864,11370,6996,20852,15879,11377,6834,19838,15151,10521,6156,18903,14414,10196,6203,19254,14774,10280,6180,17109,12821,8932,5521,15422,11687,7980,4693,11761,8464,5653,3274,9307,6622,4464,2335,9304,6885,4700,2470,9227,5752,3721,2058,7315,5173,3490,1886, 
 支付的各项税费(万元),2743,1897,6179,4049,2683,1504,6378,4984,3775,1054,6096,4952,3132,1579,5605,4168,2459,1111,5850,4460,3227,1819,8032,6592,5312,2145,10243,6988,5266,3856,5824,4366,3276,1475,6052,4110,3462,1951,7163,4010,3045,923,7167,4056,2859,1666,4711,3563,2405,928, 
 支付的其他与经营活动有关的现金(万元),6318,3269,11166,7616,5344,2658,11688,47014,27677,12398,11204,8786,6580,2609,9982,11464,6910,2512,9930,9672,4865,2444,9576,9496,4875,1998,9158,6825,3887,1436,9040,5186,3491,1201,8082,4689,3165,1766,9009,4179,2788,1583,7967,3829,2465,1207,6171,7441,5087,1833, 
 经营活动现金流出小计(万元),221333,122374,391824,285584,190600,88590,257517,223593,155579,79405,320216,268116,185184,84345,368722,278324,185558,92431,395027,295725,190422,98586,391550,288152,212375,105071,443280,358669,231838,103589,362864,275354,178433,84369,298543,184396,104988,37973,314783,289195,191914,83547,287848,233444,157527,68523,252928,189478,119718,55710, 
 经营活动产生的现金流量净额(万元),12140,-11484,-25383,-39892,-23982,-15818,35684,27198,6428,2916,212,-11996,-5036,3211,25675,33356,28490,-6552,-19736,-20907,-28561,-12486,24879,16729,821,2862,20996,-20409,-17479,-9995,28086,17829,12567,4349,32860,24686,19288,18830,22315,24505,17190,16455,67,9359,193,1955,25632,12922,7535,1045, 
 收回投资所收到的现金(万元),--,--,31600,31600,23900,23900,51610,--,--,--,804,804,804,904,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,0,--,--,--,224,218,2,--,0,3030,330,330, 
 取得投资收益所收到的现金(万元),--,--,579,579,571,450,666,537,537,371,8570,8570,8570,3168,724,724,643,643,553,553,479,--,458,458,458,288,184,178,178,--,262,48,48,--,304,126,120,--,524,400,400,400,5267,48,2,--,21,21,1,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),70,25,420,370,373,71,182,180,159,53,513,486,315,89,23,2,--,--,69,87,67,--,35,8,--,--,419,113,98,0,671,304,--,--,49,49,44,--,51,11,11,11,1231,19,--,--,0,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,--,--,--,--,--,0,--,--,--,678,100,--,--,3030,0,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 投资活动现金流入小计(万元),70,25,32598,32548,24845,24420,52458,717,696,425,9887,9860,9689,4161,747,726,643,643,621,640,546,0,492,465,458,288,602,291,276,0,5933,352,48,--,354,174,164,--,574,411,411,411,7401,384,3,--,3051,3051,331,330, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2265,890,4037,2385,1507,1408,4244,3437,2730,1561,15497,11704,6787,3475,23613,24541,15138,14095,11220,6321,1881,1069,13822,6182,3726,413,8050,3327,2004,1349,5732,4381,3490,485,400,1112,514,205,2366,937,293,220,9709,5818,3189,1963,7422,7071,4449,2297, 
 投资所支付的现金(万元),611,--,16300,16300,8600,8600,66910,--,--,--,--,--,--,--,4000,4000,500,--,--,--,--,--,--,--,--,--,5940,--,--,--,2495,495,165,--,--,--,--,--,1200,1200,1200,1200,218,218,2,--,0,0,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 投资活动现金流出小计(万元),2875,890,20337,18685,10107,10008,71154,3437,2730,1561,15497,11704,6787,3475,27613,28541,15638,14095,11220,6321,1881,1069,13822,6182,3726,413,13990,3327,2004,1349,11227,4876,3655,485,400,1112,514,205,3566,2137,1493,1420,9927,6036,3190,1963,7422,7071,4449,2297, 
 投资活动产生的现金流量净额(万元),-2805,-865,12261,13863,14738,14412,-18697,-2720,-2033,-1136,-5610,-1843,2902,686,-26867,-27815,-14995,-13452,-10598,-5681,-1335,-1069,-13329,-5717,-3268,-125,-13387,-3036,-1728,-1349,-5294,-4523,-3607,-485,-46,-937,-350,-205,-2992,-1726,-1082,-1010,-2526,-5651,-3187,-1963,-4371,-4021,-4118,-1966, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,44000,44000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 取得借款收到的现金(万元),27040,22160,35226,27726,5000,--,4500,4500,6500,6500,37152,37152,34652,5152,89560,58370,43543,28368,127664,87089,58508,24676,40161,30530,23827,7033,109228,84082,40612,29170,67243,56147,34519,18721,88446,68466,48866,28199,210965,161784,114762,51964,193265,135219,67359,36945,134229,91087,55763,29366, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,--, 
 筹资活动现金流入小计(万元),27040,22160,35226,27726,5000,0,6500,6500,6500,6500,37152,37152,34652,5152,133560,102370,43543,28368,127664,87089,58508,24676,40161,30530,23827,7033,109228,84082,40612,29170,67243,56147,34519,18721,88446,68466,48866,28199,210965,161784,114762,51964,193265,135219,67359,36945,134229,91087,55763,29366, 
