 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),128413,87768,44067,153737,109227,75457,35415,130619,112845,103195,96514,70742,48902,63539, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6821,4844,1219,9710,6838,4762,1959,8595,7576,7125,6959,5970,4235,6114, 
 收到的其他与经营活动有关的现金(万元),2620,1337,645,3277,3896,2326,764,3496,2792,2332,1600,2631,2296,3747, 
 经营活动现金流入小计(万元),137854,93949,45931,166723,119962,82546,38137,142710,123214,112652,105073,79344,55433,73401, 
 购买商品、接受劳务支付的现金(万元),74737,46105,25711,88102,64251,42066,20832,76869,71986,64848,64953,41937,30174,49193, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),27864,19169,8996,30445,21762,15065,7050,26780,23783,24274,19813,12992,8996,10378, 
 支付的各项税费(万元),16507,11473,4383,13222,9534,6989,1611,13362,10231,7806,7157,7073,3290,4908, 
 支付的其他与经营活动有关的现金(万元),11122,7261,3418,17634,12526,7517,2626,15519,12121,12114,8730,10306,7132,3880, 
 经营活动现金流出小计(万元),130230,84009,42509,149402,108074,71638,32120,132530,118120,109042,100653,72308,49591,68358, 
 经营活动产生的现金流量净额(万元),7624,9940,3422,17321,11888,10908,6018,10180,5093,3610,4420,7035,5841,5042, 
 收回投资所收到的现金(万元),--,--,--,--,0,--,--,--,--,79,--,83,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,6,--,36,18,14,8,25,157,50,33,49,19,50, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,0,--,--,6,596,326,139,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13,6,0,36,18,14,8,31,753,454,172,132,19,50, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10792,5245,2802,11723,8000,4561,2623,7242,3930,8386,8863,5892,2586,2895, 
 投资所支付的现金(万元),--,--,--,--,0,--,--,935,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,1796, 
