 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),32604,110379,75255,48774,25108,99704,75092,49209,21927,85799,73220,49508,25738,99251,80694,54879,--,93312,96020,68293, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),434,741,680,476,169,1135,703,579,290,1268,1135,1051,624,1509,1435,1232,--,3274,1910,2708, 
 收到的其他与经营活动有关的现金(万元),229,3402,2090,721,66,1447,417,228,118,545,611,131,307,2472,794,328,--,660,813,5916, 
 经营活动现金流入小计(万元),33268,114523,78025,49971,25342,102287,76212,50016,22335,87613,74965,50691,26669,103232,82923,56439,--,97245,98743,76917, 
 购买商品、接受劳务支付的现金(万元),26421,74614,60677,40872,20393,61892,44150,30834,17656,49616,44028,26009,14398,68773,57885,36446,--,68442,68221,63736, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3185,10769,8304,5783,2973,10365,7530,5249,2961,10152,7957,5676,3136,9291,6526,4291,--,7678,5894,3446, 
 支付的各项税费(万元),1575,5830,3928,2989,1447,5007,3474,1543,368,4788,3866,2985,582,5391,3834,2024,--,4628,3119,3596, 
 支付的其他与经营活动有关的现金(万元),1687,6502,4885,3024,1688,5337,6104,4005,1522,6200,6258,5581,3548,5205,4651,4253,--,5034,6680,4800, 
 经营活动现金流出小计(万元),32867,97714,77794,52669,26502,82600,61258,41631,22508,70755,62108,40251,21664,88660,72896,47014,--,85782,83915,75579, 
 经营活动产生的现金流量净额(万元),401,16809,231,-2698,-1160,19687,14954,8385,-172,16857,12857,10440,5004,14572,10026,9425,2916,11463,14828,1339, 
 收回投资所收到的现金(万元),21460,45200,25900,11000,4000,50500,44500,36100,16600,30800,--,--,--,--,--,--,--,--,--,1176, 
 取得投资收益所收到的现金(万元),95,582,424,288,--,276,244,191,--,390,136,136,67,16,112,112,--,214,264,663, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,93,77,70,40,100,90,--,--,--,--,--,--,33,33,24,--,--,929,551, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,37,--,--,--,61,12,--,--,--,423,82,82,--,--,8897,16537, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),21557,45875,26401,11358,4077,50876,44834,36291,16661,31202,136,136,67,472,227,218,--,214,10090,18927, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1022,7339,4261,3354,2183,10549,8601,5137,1940,5187,2391,2096,1752,6251,4245,3729,--,7553,11211,27299, 
 投资所支付的现金(万元),18100,59660,29900,12900,2000,59500,48500,44500,36100,30800,4000,4000,--,--,--,--,--,--,880,183, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,300,300,300,--,2698,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,60,--,--,435,5734,11059, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19122,67300,34461,16554,4183,72747,57101,49637,38040,35987,6391,6096,1754,6251,4306,3729,--,7988,17825,38541, 
