 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),10762,7429,3621,13494,10979,5780,2504,15182,10545,7664,15487,14793,14319,11328, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,--,--,26,--,--,--,472,472,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),686,462,13,511,924,169,170,778,249,161,574,342,248,100, 
 经营活动现金流入小计(万元),11449,7891,3635,14031,11903,5949,2675,16432,11266,7826,16061,15136,14568,11428, 
 购买商品、接受劳务支付的现金(万元),6625,4265,1768,6331,5952,2776,1471,6411,5012,4109,8493,8767,8058,6974, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),754,577,364,861,693,424,294,818,640,460,760,755,605,363, 
 支付的各项税费(万元),1554,999,549,1784,1246,808,387,2151,1521,1116,1932,1895,1619,1354, 
 支付的其他与经营活动有关的现金(万元),925,492,116,688,863,339,141,920,495,303,928,975,942,686, 
 经营活动现金流出小计(万元),9858,6333,2797,9664,8755,4348,2293,10302,7668,5988,12113,12393,11224,9377, 
 经营活动产生的现金流量净额(万元),1591,1558,838,4367,3148,1601,382,6130,3598,1838,3948,2743,3344,2051, 
 收回投资所收到的现金(万元),54500,28600,10000,69169,34669,23219,3900,--,--,--,--,--,--,600, 
 取得投资收益所收到的现金(万元),701,399,87,553,318,231,11,--,--,--,--,--,--,42, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,1,--,--,4,--,--,--,--,--,--,1,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,883,883,--,--,1500,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),55203,29000,10087,69722,34991,23450,3911,883,883,0,0,1501,0,645, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),686,531,333,1864,1773,1001,489,2632,2029,761,1792,313,4125,125, 
 投资所支付的现金(万元),57700,32200,16700,94789,67989,23219,15119,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),86,54,--,68,--,--,--,45,--,--,137,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58472,32785,17033,96721,69762,24220,15608,2677,2029,761,1929,313,4125,125, 
 投资活动产生的现金流量净额(万元),-3269,-3784,-6946,-27000,-34772,-771,-11697,-1794,-1146,-761,-1929,1188,-4125,520, 
 吸收投资收到的现金(万元),--,--,--,18113,20913,--,--,--,--,--,--,--,--,3246, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2500,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,18113,20913,0,0,0,0,0,0,0,2500,5246, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,1000,3500,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),4333,--,--,--,--,--,--,--,--,--,--,15,93,18, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,493,3109,--,--,--,--,--,--,--,--,109, 
 筹资活动现金流出小计(万元),4333,0,0,493,3109,0,0,0,0,0,0,1015,3593,1126, 
 筹资活动产生的现金流量净额(万元),-4333,0,0,17620,17804,0,0,0,0,0,0,-1015,-1093,4120, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,13,--,5,-1,5,-1,-1,3,19,-11,-1, 
 现金及现金等价物净增加额(万元),-6012,-2227,-6108,-4999,-13820,836,-11316,4342,2451,1076,2022,2935,-1885,6690, 
 加:期初现金及现金等价物余额(万元),10361,10293,10361,15292,15292,15292,15292,10950,10950,10950,8928,5994,7878,1188, 
 期末现金及现金等价物余额(万元),4349,8067,4253,10293,1472,16128,3976,15292,13401,12027,10950,8928,5994,7878, 
 净利润(万元),--,2960,--,4808,--,--,--,3799,--,2054,3774,3764,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,6,--,96,--,--,--,17,--,42,17,11,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,97,--,170,--,--,--,190,--,97,200,190,--,--, 
 无形资产摊销(万元),--,22,--,41,--,--,--,41,--,20,40,40,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,-2,--,--,--,-0,--,-0,-3,-1,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-13,--,--,--,-5,--,1,-3,-4,--,--, 
 投资损失(万元),--,-399,--,-553,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,0,--,-12,--,--,--,-1,--,-5,-1,-1,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-338,--,240,--,--,--,123,--,-63,206,-518,--,--, 
 经营性应收项目的减少(万元),--,-919,--,-1587,--,--,--,922,--,70,-284,-766,--,--, 
 经营性应付项目的增加(万元),--,129,--,1180,--,--,--,1045,--,-377,3,29,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1558,--,4367,--,--,--,6130,--,1838,3948,2743,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4349,8067,4253,10293,1472,16128,3976,15292,13401,12027,10950,8928,5994,7878, 
 现金的期初余额(万元),10361,10293,10361,15292,15292,15292,15292,10950,10950,10950,8928,5994,7878,1188, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6012,-2227,-6108,-4999,-13820,836,-11316,4342,2451,1076,2022,2935,-1885,6690, 

