 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),76591,319929,174121,112047,59550,274756,191270,122608,61679,316842,212336,131539,65683,264765,171738,106330,48821,193450,114138,74403,33793,195823,113767,70387,36272,134907,88983,51328,20954,92600,57889,32471,12571,65769,45637,46253,37327,33308, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),14,256,210,163,95,539,505,306,243,597,515,219,142,1685,1516,1007,784,364,146,68,--,2,28,--,--,--,--,--,--,0,--,--,--,--,0,0,0,160, 
 收到的其他与经营活动有关的现金(万元),9055,18594,17815,11940,5042,28851,24245,10432,5409,24227,20077,19330,8707,17775,14175,10071,7339,4800,9436,5492,2486,5755,7827,5345,3754,3616,2344,638,652,1212,851,279,173,936,636,938,429,1055, 
 经营活动现金流入小计(万元),85661,338779,192145,124149,64687,304146,216020,133346,67332,341666,232927,151088,74532,284225,187428,117408,56943,198614,123720,79964,36279,201580,121622,75731,40026,138523,91328,51967,21606,93811,58740,32750,12744,66705,46273,47190,37756,34524, 
 购买商品、接受劳务支付的现金(万元),97088,228167,142470,83457,51263,171163,137165,100395,59415,186172,135417,92804,54308,154896,102566,60232,37365,158814,88968,57671,33983,150080,75557,47529,25648,101564,73626,54034,22202,62427,42171,23865,12637,36531,24828,24873,20305,20888, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10153,34378,25948,17537,6929,32897,22036,14862,6895,38350,29470,20590,9607,40829,30993,20799,9340,30456,22621,14697,6421,23894,15756,10217,4111,14775,11073,6726,2721,6111,3839,2594,1172,4492,3518,4481,4051,3777, 
 支付的各项税费(万元),3953,15209,11046,7042,4559,17016,12703,8212,2841,13559,9269,6393,4309,9344,6853,4204,1382,17974,12868,8144,3383,13836,9544,4881,2753,7790,5104,2866,1912,5458,3853,2038,1413,4241,2292,3543,1823,1939, 
 支付的其他与经营活动有关的现金(万元),13761,53831,41119,25173,14482,53245,39608,27957,14124,66524,52904,42695,22240,54055,37724,26032,15052,29953,31416,19301,9392,28519,26997,16099,15596,23586,17483,10134,3765,12974,9857,5740,2169,11837,7235,7727,7067,6402, 
 经营活动现金流出小计(万元),124955,331584,220582,133210,77233,274321,211512,151426,83274,304604,227060,162482,90463,259124,178137,111267,63139,237196,155873,99814,53180,216330,127854,78727,48108,147715,107285,73760,30600,86969,59720,34237,17391,57100,37874,40624,33246,33007, 
 经营活动产生的现金流量净额(万元),-39295,7194,-28437,-9061,-12546,29825,4508,-18080,-15943,37062,5867,-11394,-15931,25101,9291,6141,-6195,-38582,-32153,-19850,-16901,-14750,-6233,-2996,-8082,-9192,-15958,-21794,-8994,6842,-980,-1487,-4647,9605,8400,6566,4510,1517, 
 收回投资所收到的现金(万元),19769,15056,11500,11500,6500,252,252,--,--,434,434,--,--,--,--,--,--,--,--,--,--,701,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,44,37,4,1,66,11,9,9,352,350,350,347,339,7,6,--,21,22,6,5,203,7,7,2,0,0,0,--,11,6,6,6,4,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,838,850,--,--,9608,9661,252,252,171,116,--,--,717,717,717,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),19787,15938,12387,11504,6501,9926,9924,261,261,957,901,350,347,1056,723,723,0,21,22,6,5,904,7,7,2,0,0,0,0,11,6,6,6,4,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),345,2377,1936,800,191,2015,1421,1215,499,5643,4679,3000,1044,4697,3405,2298,1111,16079,10870,8307,6057,21684,16576,8863,3394,25184,17232,4418,529,7029,2602,1543,501,3148,2783,810,773,557, 
 投资所支付的现金(万元),58506,30279,8964,4112,--,11500,--,--,--,512,512,12,--,4801,4198,1100,--,--,--,--,--,--,--,--,--,--,2475,--,560,0,--,--,--,--,0,0,545,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,6684,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4928,3294,2845,646,8848,6437,4786,3656,3028,2228,497,--,0,--,--,--,4299,4299,0,0,0, 
 支付的其他与投资活动有关的现金(万元),1800,--,84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,413,1449,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),60652,32657,17668,4912,191,13515,1421,1215,499,6155,5191,3012,1044,9498,7603,3398,1111,21007,14164,11152,7115,31981,23013,13649,7050,28212,21935,4915,1089,7029,2602,1543,501,7447,7082,810,1318,557, 
