 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),4372,14928,9802,5251,2140,7662,4661,3043,1230,11709,8753,6610,2567,14821,7607,4486,1645,14124,11942,9135, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3882,488,926,491,285,943,1007,473,251,669,381,77,27,115,109,82,41,310,411,188, 
 经营活动现金流入小计(万元),8254,15416,10728,5742,2426,8605,5669,3517,1482,12378,9134,6687,2593,14936,7716,4569,1685,14434,12353,9323, 
 购买商品、接受劳务支付的现金(万元),1671,5341,4799,2649,1276,5860,3437,2265,1160,5985,5233,3460,1790,7172,5254,3223,1515,5570,4567,5002, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1240,5089,3774,2331,1140,4363,3279,2061,1002,3448,2462,1602,652,2618,1975,1115,527,2057,1665,1090, 
 支付的各项税费(万元),231,470,313,253,54,585,404,388,246,1543,1363,1048,757,1407,1157,780,536,1476,993,1303, 
 支付的其他与经营活动有关的现金(万元),3054,1893,1556,873,540,1220,1369,706,311,1210,797,503,206,1170,938,552,147,983,988,910, 
 经营活动现金流出小计(万元),6196,12794,10442,6106,3010,12029,8489,5420,2719,12185,9855,6613,3405,12367,9324,5670,2725,10086,8213,8305, 
 经营活动产生的现金流量净额(万元),2058,2622,286,-363,-585,-3424,-2820,-1903,-1237,193,-721,75,-812,2569,-1608,-1101,-1040,4348,4140,1018, 
 收回投资所收到的现金(万元),--,4429,6000,2700,5000,11280,10720,10170,1670,--,2640,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,109,7,13,7,309,277,229,110,62,11,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,6,6,--,--,--,--,--,--,--,--,--, 
