 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),194275,725689,500688,305939,151001,544210,385842,240220,121791,442060,321927,207135,105019,341258,261170,172421,88119,272867,230979,156025, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,23,23,23,21,--,--,--,--,95,116,95,--,121,--,--, 
 收到的其他与经营活动有关的现金(万元),1761,18573,16078,13262,1823,7773,6692,2640,1556,6697,5410,3496,30,5798,5481,4288,2778,5186,5521,4569, 
 经营活动现金流入小计(万元),196035,744261,516766,319201,152824,552006,392558,242884,123367,448757,327337,210631,105049,347151,266768,176803,90896,278174,236500,160593, 
 购买商品、接受劳务支付的现金(万元),155924,525729,374422,233788,108587,378972,273338,168111,80271,293426,219621,133167,62591,238311,179296,119587,52646,197167,155880,112667, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18071,51858,38715,27353,15416,43104,32057,21919,12085,52677,38170,26163,13556,39437,28376,19782,10931,28438,22228,15975, 
 支付的各项税费(万元),13029,35096,28172,19925,8507,33685,26934,18206,10306,29160,21203,13661,6482,20293,16111,10378,5222,16195,17330,15402, 
 支付的其他与经营活动有关的现金(万元),12717,59828,38006,19654,7251,28086,20550,13056,6329,23768,18996,11465,4283,14858,13936,8747,3477,14476,13541,11192, 
 经营活动现金流出小计(万元),199742,672511,479315,300720,139761,483847,352878,221291,108990,399031,297991,184455,86912,312900,237720,158494,72276,256277,208979,155236, 
 经营活动产生的现金流量净额(万元),-3706,71750,37452,18482,13063,68159,39679,21592,14377,49727,29347,26175,18137,34251,29048,18309,18621,21897,27521,5358, 
 收回投资所收到的现金(万元),125000,363796,263796,176800,73500,350883,251800,157500,67000,110030,61030,29030,4500,3620,1120,1120,1020,1150,--,22508, 
 取得投资收益所收到的现金(万元),1261,6788,4992,1274,568,7798,1849,1261,485,1462,419,72,16,88,5,5,4,7,--,--, 
