 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),142905,101980,68630,31978,121977,89840,54015,28359,123534,90268,56592,27602,115848,87845,59115,29658,116644,86741,61702,30004,123698,91646,56621,27054,115202,81242,51447,25950,94165,70116,43460,18975,73507,53080,33013,15253,65060,50178,31975,16231,61794,45290,28160,12807,52689,36750,24749,12433,38833,33760, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 收到的税费返还(万元),1049,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,--,--,--,5,0,0,0,3,--,0,59,138, 
 收到的其他与经营活动有关的现金(万元),2995,2980,1694,295,1934,2639,1678,697,2671,1977,1017,559,4488,1728,1194,580,6563,2289,1231,533,3030,2363,1404,1107,2784,2675,1576,1457,2283,1989,1360,971,915,772,547,230,1140,865,463,224,1780,221,107,55,692,97,140,126,180,98, 
 经营活动现金流入小计(万元),146949,104960,70324,32273,123911,92479,55693,29056,126205,92245,57609,28161,120336,89573,60309,30238,123208,89030,62933,30537,126729,94009,58025,28160,117986,83917,53023,27407,96448,72106,44821,19946,74422,53852,33560,15483,66213,51042,32438,16455,63574,45516,28268,12863,53380,36850,24889,12558,39072,33996, 
 购买商品、接受劳务支付的现金(万元),86082,64030,41323,21412,74449,53736,33103,17073,61084,47282,31422,16707,61466,47858,31451,17256,68821,55465,38017,17770,69627,52462,33290,15692,66757,51661,31493,17344,57509,43725,29354,13970,42620,31083,18359,9274,35213,26166,17359,10240,42466,31554,21048,10750,35182,25294,16571,8280,27845,21755, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),35491,25642,16976,8197,29699,22107,14873,7226,28674,21722,15127,7747,30338,23409,15832,7202,29360,22274,15185,7522,29628,22479,14660,6567,29251,20904,13933,6370,22421,14452,9358,4169,15271,11175,7202,3353,12237,9162,6199,2869,11700,8996,5941,2782,7207,5471,3632,1889,5661,4848, 
 支付的各项税费(万元),8157,5943,3974,2147,7301,5362,3542,2210,6948,4994,3381,1847,6043,4497,2619,1454,5502,3952,2797,1401,7618,5625,3898,2048,6186,5558,3576,1318,5060,4208,2888,1195,5083,3929,2709,741,4332,3966,2302,1257,5078,3589,2138,934,3602,2831,2004,1036,2084,2015, 
 支付的其他与经营活动有关的现金(万元),9476,5871,4294,1690,6419,4804,3361,1666,9570,4826,3000,1507,8735,4113,2829,1327,9296,4251,2579,1267,7208,4060,2863,2049,6274,5175,2573,2919,5612,5199,3021,1146,3401,2952,2085,1041,3954,3291,1538,674,1748,2477,1019,799,1841,1591,799,593,1334,943, 
