 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),131575,95857,37793,545344,447624,358368,263085,1463419,1183341,789000,282141,1004474,593424,347264,138554,582907,404778,228982,85735,145840,80219,41755,13271,54333,33261,23964,15979,38182,26782,16100,4499,18413,10235,7779,15121,10607,7284,5515,2070, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),1858,1495,1066,5005,4506,4093,1324,2067,931,145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,-14421,40914,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),11900,--,--,2040,2040,2040,494,3029,92,--,--,113,--,--,--,19,1214,1204,--,451,405,17,17,1219,1217,681,411,154,154,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),15674,17239,6439,116230,85817,37423,77880,68273,121036,32606,667,11329,25387,18311,7870,13914,46963,8172,824,14643,19315,8651,15190,10922,8444,8123,5959,2373,2200,973,362,991,686,211,886,855,796,84,358, 
 经营活动现金流入小计(万元),161007,114592,45297,668619,539988,401923,328361,1577702,1311400,827751,282809,1015916,618811,365576,146424,596840,452954,238359,86559,160934,99940,50424,28478,66474,42922,32768,22349,40709,29135,17074,4861,19403,10921,7991,16008,11462,8080,5599,2428, 
 购买商品、接受劳务支付的现金(万元),157224,136952,69549,688354,640062,485693,322616,1272198,985928,610018,215812,756256,432080,245054,135749,481375,341100,144826,52155,84109,35649,16516,7404,24714,17809,8875,3525,7226,6934,3879,1238,2165,2032,1361,1881,1113,833,216,206, 
 客户贷款及垫款净增加额(万元),-2151,-1741,1911,-4088,4056,3923,-12452,72136,57407,51551,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,4,--,134,--,46,458,988,81,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),39082,26937,13837,107640,74933,50929,26143,109819,75666,45920,23244,59543,53965,28644,15635,35435,23796,14293,6772,21345,13919,9283,4682,12301,9646,6378,3563,6473,5403,3088,1301,2806,1793,1074,1542,1090,646,664,529, 
 支付的各项税费(万元),4277,2437,1842,17684,16514,13622,6618,40457,34169,26623,10653,25762,21856,17887,5446,14410,11218,8578,1621,6187,4662,3570,932,4785,3980,2894,1017,3730,1877,1376,428,1669,781,298,1281,1004,821,127,20, 
 支付的其他与经营活动有关的现金(万元),52471,29273,23711,116622,85888,66256,59096,188911,103805,64140,23642,86784,29938,27483,17619,42202,42470,24529,11312,31707,23643,14878,6575,14053,6617,5383,4494,8590,3962,2252,1207,6215,3618,2202,2963,1984,1070,2943,728, 
 经营活动现金流出小计(万元),256903,199862,110849,932674,821453,620468,402479,1684508,1257056,798832,276352,928346,537838,319068,174449,573422,418584,192225,71860,143349,77874,44248,19594,55854,38052,23531,12600,26019,18177,10596,4174,12855,8224,4936,7667,5192,3370,3950,1482, 
 经营活动产生的现金流量净额(万元),-95897,-85270,-65552,-264055,-281465,-218544,-74117,-106806,54343,28919,6457,87570,80972,46508,-28025,23418,34370,46134,14699,17585,22066,6176,8885,10620,4870,9237,9749,14690,10958,6478,686,6549,2696,3055,8340,6271,4710,1649,946, 
 收回投资所收到的现金(万元),--,--,--,2761,--,--,76000,--,6000,6000,--,5656,5656,5656,5656,7655,405,405,405,700,700,600,--,1000,1000,1000,--,5000,--,--,--,--,--,0,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),6833,1534,105,3933,298,--,--,109,81,81,--,--,--,--,--,36,--,--,--,301,211,211,56,150,150,150,--,750,--,--,--,--,--,0,0,--,0,0,0, 
