 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),35638,23955,9693,58283,39765,25150,10721,25856,17647,10562,4247,22819,15272,10184,4257,24258,17029,10650,4435,24311,16614,9965,4113,19853,14214,9298,4090,23104,17010,17849,10231,6929, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的税费返还(万元),1963,1277,798,1939,1426,1081,670,1006,983,501,335,912,685,481,328,974,726,448,280,847,585,344,144,964,660,502,244,959,121,542,320,331, 
 收到的其他与经营活动有关的现金(万元),3277,2386,1434,3047,3622,2180,833,3777,3060,2634,620,3266,1957,1626,440,4135,1722,698,328,3764,913,538,318,1560,1108,636,477,1329,710,479,663,545, 
 经营活动现金流入小计(万元),40877,27618,11925,63270,44814,28411,12224,30639,21690,13697,5202,26996,17914,12292,5024,29367,19477,11797,5043,28922,18113,10847,4575,22377,15981,10436,4811,25392,17841,18870,11214,7805, 
 购买商品、接受劳务支付的现金(万元),13894,9799,4585,27211,22216,12491,4052,7264,5373,3329,1391,6073,5508,3806,1978,7402,6375,4411,1901,6645,5566,3617,1985,5049,4438,2805,1513,8167,6634,6263,3508,2880, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11857,8197,5265,14093,9944,7294,4369,5861,4372,3160,1987,6795,5423,3832,2364,6557,5048,3494,2112,5309,3961,2679,1561,4336,3434,2407,1445,3601,2740,2141,1279,1040, 
 支付的各项税费(万元),5612,4834,2374,6426,4810,3338,1790,4064,3233,1968,972,3562,2683,1862,991,3384,2573,1534,714,3820,2888,1793,963,3754,3135,2302,1073,3660,2471,2179,1075,756, 
 支付的其他与经营活动有关的现金(万元),6600,4240,1898,7077,6430,4817,3238,3314,1787,1297,672,2904,1899,1222,623,2851,2133,1478,750,2811,1803,1194,644,2098,1518,1018,671,2244,1612,2013,1144,1032, 
 经营活动现金流出小计(万元),37963,27070,14122,54806,43400,27940,13449,20503,14765,9754,5022,19333,15513,10722,5957,20194,16129,10917,5476,18584,14218,9283,5154,15237,12525,8532,4701,17672,13456,12596,7007,5708, 
 经营活动产生的现金流量净额(万元),2914,548,-2197,8464,1413,471,-1225,10136,6925,3943,180,7663,2401,1569,-933,9173,3348,880,-433,10337,3895,1564,-579,7140,3456,1904,110,7720,4384,6274,4207,2097, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,29,29,--,--,--,--,--,--,--,0,--,--,--,622,1886,51, 
 取得投资收益所收到的现金(万元),377,299,20,756,519,355,169,126,75,64,--,695,688,686,--,569,--,--,--,203,--,--,--,--,--,0,--,--,--,0,1,10, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,20,-0,23,10,11,11,5,--,--,--,--,--,--,--,5,0,0,--,4,0,--,--,--,--,0,--,2,2,306,3,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),14970,12020,1120,54995,44595,30895,12995,13094,7289,4805,3465,14336,13285,13221,145,32500,27942,27942,10177,13000,11194,5113,3067,--,--,0,--,--,--,4159,--,307, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15366,12338,1140,55774,45124,31260,13175,13225,7363,4869,3465,15031,13973,13908,145,33102,27971,27971,10177,13207,11195,5113,3067,0,0,0,0,2,2,5087,1891,371, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6314,4714,2510,3917,2974,1313,744,4531,3090,2092,1031,3720,2514,1838,1562,5145,3750,1337,1147,5470,2827,1937,1306,4054,2951,302,10,6465,5475,721,107,565, 
 投资所支付的现金(万元),103,103,20,295,29437,22152,20592,246,239,239,239,10550,10550,8570,--,--,--,--,--,34,--,--,--,--,--,0,--,--,--,342,1172,554, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,28873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,1709,--,--, 
 支付的其他与投资活动有关的现金(万元),18910,10420,7126,59711,45565,31920,15000,20400,12690,4450,420,5730,3599,70,3,34652,34650,29500,10500,19150,13000,5000,3000,5000,3000,0,--,--,--,931,83,200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25328,15237,9656,92796,77975,55385,36336,25177,16019,6781,1691,20000,16663,10478,1565,39797,38400,30837,11647,24654,15827,6937,4306,9054,5951,302,10,6465,5475,3703,1363,1320, 
 投资活动产生的现金流量净额(万元),-9962,-2899,-8517,-37022,-32851,-24125,-23161,-11952,-8656,-1912,1774,-4969,-2690,3430,-1420,-6695,-10429,-2866,-1470,-11447,-4632,-1823,-1238,-9054,-5951,-302,-10,-6463,-5473,1383,528,-949, 
 吸收投资收到的现金(万元),57,66,--,106,6,6,--,--,--,--,--,100,100,100,--,--,--,--,--,--,--,--,--,63284,63284,63284,63720,--,--,2275,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),57,66,--,106,6,6,--,--,--,--,--,--,100,100,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,0,1363,--,--,1967,1963,--,--,--,0,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),57,66,0,420,6,6,0,0,0,0,0,100,100,100,0,0,0,1363,0,0,1967,1963,0,63284,63284,63284,63720,0,0,2275,0,0, 
 偿还债务支付的现金(万元),477,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),5802,5763,7,1971,1944,1944,--,2403,2403,2403,--,2400,2352,2352,--,2640,2634,2477,--,--,--,--,--,1800,1668,0,--,1000,1000,3000,1550,70, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,6,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,45,45,90,--,--, 
 筹资活动现金流出小计(万元),6279,5763,7,2271,1944,1944,0,2525,2403,2403,0,2400,2352,2352,0,2640,2634,2477,0,0,0,0,0,1800,1668,0,0,1045,1045,3090,1550,70, 
