 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),14884,61809,49959,28296,13195,43943,29170,19939,11178,42138,32887,23623,11023,37258,27277,18142,7591,28990,22330,14781,6868,31791,20965,13613,6264,48109,35345,21209,8665,49857,26350,44149,23779,15061,15357, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),6,72,299,245,--,2,2,2,2,--,--,--,--,93,93,--,--,58,58,1,1,274,258,125,27,1023,900,574,449,205,--,41,--,--,0, 
 收到的其他与经营活动有关的现金(万元),372,4089,1752,1248,687,1901,1537,988,365,1569,1140,912,273,2689,1976,1627,247,2132,1687,1251,163,3625,4233,2081,391,4962,5119,3727,525,725,165,132,579,2069,655, 
 经营活动现金流入小计(万元),15262,65970,52011,29789,13882,45845,30709,20928,11545,43707,34027,24534,11296,40040,29346,19769,7837,31180,24075,16033,7032,35690,25456,15819,6682,54094,41364,25510,9639,50788,26515,44323,24357,17129,16012, 
 购买商品、接受劳务支付的现金(万元),13619,57708,38949,26491,12680,29962,22404,11211,7408,26801,17464,11673,3976,25137,19436,9193,2660,22547,18405,11388,5618,21968,19119,12858,5851,40589,31041,17839,7397,32902,15519,27048,17039,11673,12052, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),1530,3772,2893,1968,1163,3145,2319,1500,778,3279,2271,1539,829,3297,2227,1492,820,3156,2099,1429,776,2966,1969,1296,633,2475,1508,959,491,2316,1122,995,652,329,147, 
 支付的各项税费(万元),691,1980,1570,1194,551,3683,2723,1497,465,4187,3342,2359,1025,4535,3311,1934,753,3788,2467,1392,468,1256,795,376,175,2323,1893,999,438,3363,1933,2327,1335,1036,523, 
 支付的其他与经营活动有关的现金(万元),403,3276,1460,1078,534,3684,1129,561,154,928,931,707,247,843,877,664,280,1141,861,630,275,1676,731,516,220,1520,1133,1013,735,1593,1258,1993,2922,540,3195, 
 经营活动现金流出小计(万元),16244,66736,44872,30731,14927,40475,28576,14769,8805,35194,24008,16278,6077,33812,25851,13283,4514,30631,23833,14839,7137,27865,22614,15046,6879,46907,35576,20809,9062,40175,19833,32363,21948,13578,15917, 
 经营活动产生的现金流量净额(万元),-982,-766,7138,-942,-1045,5370,2133,6159,2739,8513,10019,8257,5218,6228,3495,6486,3323,549,242,1195,-105,7825,2843,773,-197,7187,5789,4701,578,10612,6682,11959,2410,3551,95, 
 收回投资所收到的现金(万元),68051,190779,158077,86169,37811,263083,202223,151360,65910,104650,72490,55450,15300,41650,21150,15550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得投资收益所收到的现金(万元),1122,2062,1416,253,115,1985,1287,1101,437,1478,555,278,140,1010,457,384,--,924,513,513,--,1092,450,450,--,1544,750,750,--,860,860,1096,360,496,210, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,11,16,0,--,--,--,--,--,13,13,--,--,0,--,--,--,0,0,0,0,3,--,--,--,0,--,--,--,--,--,146,732,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),36,140,141,51,--,96,96,96,72,640,613,226,--,80,80,80,80,522,522,522,22,1338,755,755,97,3717,2420,2935,835,6506,--,171,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),69209,192993,159650,86473,37926,265164,203606,152557,66419,106781,73671,55954,15440,42740,21687,16014,80,1446,1036,1036,22,2432,1205,1205,97,5262,3170,3685,835,7366,860,1413,1092,496,210, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4044,5112,3949,3144,964,2477,2129,461,128,1081,992,404,121,233,254,232,194,1262,922,777,151,3028,1964,1647,436,17210,14098,12293,696,18205,1637,4162,849,4587,3512, 
 投资所支付的现金(万元),65190,192865,163203,86371,39890,261368,199303,145792,61490,118490,84120,64720,12420,60700,42200,28250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,206, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
