 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),42170,18972,10975,89780,42789,22181,89581,21700,69538,66037,58914, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,2,2,2,--,--,--,1,--, 
 收到的其他与经营活动有关的现金(万元),2135,1655,1016,6893,3819,878,5002,2310,10146,9560,5122, 
 经营活动现金流入小计(万元),44306,20627,11991,96675,46610,23060,94583,24010,79685,75598,64036, 
 购买商品、接受劳务支付的现金(万元),38212,32621,28716,54979,30401,28725,58022,24639,48212,44226,44307, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8001,5918,3048,10140,7793,5998,9003,2886,7246,6840,5560, 
 支付的各项税费(万元),1893,1651,370,802,783,866,851,283,1077,1944,1079, 
 支付的其他与经营活动有关的现金(万元),3458,3237,1619,9133,9698,2674,10038,4111,15847,15258,10964, 
 经营活动现金流出小计(万元),51564,43427,33754,75054,48676,38263,77914,31919,72382,68268,61910, 
 经营活动产生的现金流量净额(万元),-7258,-22801,-21762,21620,-2065,-15203,16669,-7908,7303,7330,2126, 
 收回投资所收到的现金(万元),10500,10500,9000,32539,27639,24439,13000,--,--,2000,--, 
 取得投资收益所收到的现金(万元),83,83,43,103,30,26,15,--,--,49,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,0,0,--,--,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10583,10583,9043,32642,27669,24465,13015,0,0,2049,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13427,6852,3693,15203,9775,3173,12325,2432,12205,7797,7261, 
 投资所支付的现金(万元),12500,10500,10500,28539,28639,22439,17000,--,--,2002,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,472,--,--, 
 支付的其他与投资活动有关的现金(万元),4,--,--,0,0,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25930,17352,14193,43742,38415,25612,29325,2432,12677,9799,7261, 
 投资活动产生的现金流量净额(万元),-15347,-6769,-5149,-11100,-10746,-1146,-16311,-2432,-12677,-7751,-7260, 
 吸收投资收到的现金(万元),22567,--,--,--,--,--,270,--,110,9000,1600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,270,--,110,--,--, 
 取得借款收到的现金(万元),27693,27530,22571,28331,17100,18031,32249,15099,20416,16954,15424, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2000,--,--,7857,7000,4000,5330,1330,5000,8460,3909, 
 筹资活动现金流入小计(万元),52260,27530,22571,36188,24100,22031,37849,16429,25526,34414,20933, 
 偿还债务支付的现金(万元),15494,12388,9064,29304,15880,11328,30912,8559,15898,14263,8540, 
 分配股利、利润或偿付利息所支付的现金(万元),1344,894,333,1412,997,738,1773,446,1806,1293,1068, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5700,5060,1275,7759,6737,2759,3810,707,212,12929,4946, 
 筹资活动现金流出小计(万元),22537,18342,10672,38475,23614,14825,36495,9711,17916,28485,14554, 
 筹资活动产生的现金流量净额(万元),29723,9189,11899,-2287,486,7206,1354,6717,7610,5929,6379, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),7117,-20381,-15012,8233,-12326,-9143,1713,-3623,2236,5509,1245, 
 加:期初现金及现金等价物余额(万元),22872,22872,22872,14639,14639,14639,12926,12926,10690,5181,3936, 
 期末现金及现金等价物余额(万元),29989,2491,7860,22872,2313,5496,14639,9303,12926,10690,5181, 
 净利润(万元),--,7619,11102,4962,--,4753,4812,--,4580,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-595,5,2086,--,-70,1844,--,768,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2061,1023,3612,--,1568,2459,--,1965,--,--, 
 无形资产摊销(万元),--,15,15,57,--,42,37,--,37,--,--, 
 长期待摊费用摊销(万元),--,1067,521,2802,--,1008,1909,--,1923,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,4,15,--,--,0,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1127,607,2236,--,607,2458,--,1789,--,--, 
 投资损失(万元),--,-43,-43,-372,--,-26,-15,--,--,--,--, 
 递延所得税资产减少(万元),--,12,12,-310,--,107,-322,--,-13,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1833,1833,-422,--,4356,1787,--,78,--,--, 
 经营性应收项目的减少(万元),--,-1528,-6898,3009,--,962,-1789,--,-12145,--,--, 
 经营性应付项目的增加(万元),--,-34373,-29941,3946,--,-28510,3490,--,7802,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,518,--,--, 
 经营活动产生现金流量净额(万元),--,-22801,-21762,21620,--,-15203,16669,--,7303,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,5796,--,--,--,--,5233,--,--, 
 现金的期末余额(万元),29989,2491,7860,22872,2313,4783,14639,9303,12926,10690,5181, 
 现金的期初余额(万元),22872,22872,22872,14639,14639,14639,12926,12926,10690,5181,3936, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7117,-20381,-15012,8233,-12326,-9856,1713,-3623,2236,5509,1245, 

