 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),21794,90333,84044,34640,8476,47589,38673,28851,9161,59035,49892,36554,26443,56262,37039,26336,19111,24016,17145,11888,6667,21657,15024,8725,4394,10406,7942,4938,2224,8738,6528,4616,2512,13419,10067,5804,1788,12998,9323,6029,3044,10248,8053,5831,12053,8352,8760,7228, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,136,68,--,0,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 收到的税费返还(万元),637,2365,1850,1224,496,2410,1564,1191,587,1406,685,656,639,792,631,314,218,818,818,396,163,631,306,205,205,910,605,433,254,500,433,306,86,381,282,282,144,190,60,33,--,150,69,4,126,19,97,285, 
 收到的其他与经营活动有关的现金(万元),115,789,580,288,106,836,622,205,121,1238,567,214,83,427,142,73,27,1167,21939,20908,20420,6234,5404,5351,5074,25211,538,457,335,672,401,355,347,758,757,187,90,338,23,20,43,1065,400,294,483,208,573,429, 
 经营活动现金流入小计(万元),22546,93487,86473,36151,9078,50835,40859,30247,9869,61680,51144,37424,27165,57481,37812,26722,19356,26001,39902,33193,27251,28522,20734,14281,9673,36527,9085,5828,2813,9909,7362,5277,2946,14558,11106,6273,2022,13526,9543,6149,3088,11463,8522,6130,12662,8578,9431,7942, 
 购买商品、接受劳务支付的现金(万元),14771,56576,38793,23936,17165,46066,23832,15718,9118,51139,30191,21501,15219,39767,27277,15857,9928,25726,45612,39336,34177,43416,22660,15688,3215,19267,6560,3606,1485,8318,5759,3589,1605,14790,13348,5438,1496,7919,4814,3141,1279,9220,6064,3152,6233,5489,7074,5620, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,0,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),1695,5580,4282,3198,2055,4342,3261,2160,1278,3719,2829,1942,1228,3755,2871,1998,1192,2944,2189,1457,815,2254,1554,1103,658,1803,1369,924,544,1715,1252,858,487,1244,918,601,320,1134,841,572,357,987,735,517,817,616,502,241, 
 支付的各项税费(万元),3158,2620,2006,969,853,1840,1555,1497,1017,1623,1497,1154,71,1547,503,234,226,478,192,155,140,779,620,589,243,768,150,134,84,200,140,50,29,292,260,15,2,435,371,255,86,617,559,369,844,565,219,119, 
