 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),176750,547045,386941,254803,121742,428237,297978,196154,96383,322827,228810,149108,74129,253410,183037,117877,56622,205645,176983,139777, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2602,2673,2045,1531,168,2187,1577,1055,195,1937,1228,973,171,1488,1113,1200,32,866,1034,1470, 
 经营活动现金流入小计(万元),179352,549718,388986,256335,121910,430424,299555,197209,96578,324764,230038,150081,74300,254898,184150,119076,56654,206511,178016,141247, 
 购买商品、接受劳务支付的现金(万元),113647,325775,239701,159345,72123,274557,186285,124976,62450,199807,139694,94164,44887,149540,108617,71063,34091,125692,113384,87848, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24107,78599,54682,38846,20608,59536,43046,28196,14363,43293,31186,20789,10624,34828,25646,16947,7819,27201,22943,16789, 
 支付的各项税费(万元),11133,42016,28039,19537,8473,27697,20990,13722,6153,22563,15817,10351,4578,18562,13624,8772,3068,13985,12629,7958, 
 支付的其他与经营活动有关的现金(万元),19833,71608,42086,25183,12871,54640,31233,22216,7921,40950,27852,17989,6401,30732,22458,13431,6117,23962,20987,16353, 
 经营活动现金流出小计(万元),168719,517998,364508,242910,114075,416430,281554,189109,90887,306613,214549,143294,66491,233664,170345,110213,51095,190841,169944,128948, 
 经营活动产生的现金流量净额(万元),10633,31720,24478,13424,7835,13994,18001,8100,5691,18152,15489,6787,7809,21235,13805,8864,5559,15671,8073,12299, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,105,105,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,241,223,--,--,351,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,117,1,1,--,41,--,--,--,39,2,17,2,29,22,21,3,20,65,217, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),149507,343921,282083,171173,107207,256106,157910,64729,20148,133568,76350,12097,--,--,--,--,--,--,521,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),149507,344038,282084,171173,107207,256147,158150,64952,20148,133712,76808,12114,2,29,22,21,3,20,585,217, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4193,20673,15311,8312,2832,25486,18949,15767,13739,16237,12494,4256,1646,9598,6147,3718,1339,5661,9221,9609, 
 投资所支付的现金(万元),--,6120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),6801,16623,13368,11058,2660,26064,21474,11368,6852,13424,6117,--,--,--,--,--,--,1520,2710,2971, 
 支付的其他与投资活动有关的现金(万元),115662,315527,265486,157460,104313,358663,259155,55920,17165,173700,142150,71200,28000,--,--,--,--,--,--,10, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),126655,358942,294165,176829,109805,410213,299578,83056,37755,203361,160761,75456,29646,9598,6147,3718,1339,7180,11931,12591, 
 投资活动产生的现金流量净额(万元),22851,-14904,-12081,-5656,-2598,-154066,-141427,-18104,-17607,-69649,-83953,-63342,-29644,-9569,-6125,-3697,-1336,-7160,-11346,-12373, 
 吸收投资收到的现金(万元),--,--,--,--,--,133032,132540,--,--,73704,73754,73704,73704,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,2700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,4116,2276,1641,1922,6872,7317,--,--,--,--,--,--,--,--,--,--,4510, 
 筹资活动现金流入小计(万元),0,0,0,4116,2276,134673,134462,6872,7317,73704,73754,73704,73704,0,0,0,0,0,1500,7210, 
 偿还债务支付的现金(万元),1900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4200,--, 
