 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),36461,113621,91208,46631,21144,80758,48562,27544,11326,44860,29904,19910,7294,35816,27863,18023,7301,26873,17654,12434,5554,42343,31959,22293,7743,52955,38554,30694,10366,52312,37856,24660,10389,45736,29200,3405,52116,37393, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),2,1190,518,308,136,1327,700,548,443,1593,236,182,200,702,568,539,410,1753,1467,1394,721,2755,1873,1131,736,2849,2561,1462,692,4731,4017,1486,1486,1498,1498,168,3407,1276, 
 收到的其他与经营活动有关的现金(万元),5246,2128,1996,1699,1006,1996,818,432,103,4235,657,422,222,2291,1697,1431,446,2405,1053,970,641,2151,871,636,169,1714,590,444,36,535,111,30,9,172,92,53,204,523, 
 经营活动现金流入小计(万元),41709,116939,93722,48638,22287,84082,50081,28524,11872,50688,30796,20514,7716,38809,30128,19994,8156,31032,20174,14798,6916,47250,34703,24060,8648,57518,41704,32600,11095,57578,41984,26175,11884,47405,30789,3627,55728,39192, 
 购买商品、接受劳务支付的现金(万元),28145,81673,74828,48669,19131,76226,48302,26986,11359,40323,25217,15479,6102,32593,26125,18500,10609,32289,22809,13358,7109,25134,20852,12252,6468,52018,38722,29599,12370,66784,52831,35240,15681,40340,26325,5975,47727,43290, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4116,8700,6351,4459,2648,7808,5603,3817,2121,5516,3856,2392,1185,4350,3223,2083,935,4233,3229,2114,1119,4594,3622,2371,1211,4107,2858,2106,1040,3331,2300,1732,747,2215,1596,599,1670,1048, 
 支付的各项税费(万元),2540,8594,6055,2436,1060,3075,2242,1299,788,1269,580,353,165,580,315,202,96,492,826,728,499,502,225,127,62,1565,1281,863,591,630,720,418,185,962,412,0,1305,187, 
