 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,1957,1919,1225,--,11761,7980,4836,2355,9940,7400,4618,2322,10139,7503,4684,2313,13017,10389,7698,5516,13007,5980,3025,1601,8387,7703,3880,2449,26466,21797,13069,6378,26333,22079,15202,7604, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 处置交易性金融资产净增加额(万元),-4133,-64735,-73469,-91957,-325724,-255243,-220981,-215331,-112434,-156144,-424344,-202059,-212005,-50956,-15856,-4870,153888,133437,59535,26329,101504,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),173474,121872,85215,41826,177174,118423,76727,34315,229087,160710,98251,40980,280900,201111,131304,55804,106962,67080,34276,15890,18814,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 拆入资金净增加额(万元),35000,--,--,--,-35000,-35000,15000,125000,-15000,-15000,-50000,-50000,-15000,-42200,--,-400,-4000,117180,-13044,-49800,10000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 回购业务资金净增加额(万元),8367,94427,79787,87320,137707,136652,125575,60612,55819,118312,358992,170584,68786,-3283,-6732,14592,28004,-94417,5252,39859,50537,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,50,--,0,0,--,--,0,1, 
 收到的其他与经营活动有关的现金(万元),19312,11763,9822,2600,4489,11578,1330,10291,4458,2747,9238,102565,28884,18970,20096,22811,18465,12578,242,1878,94986,4540,2928,410,5656,248,114,9838,1624,24871,422,527,1806,4800,3823,1313,4624,4662,5596,7551,15633,22147,24333,16121,12897,8551,4270,9754,1729,30615,17897,11429, 
 经营活动现金流入小计(万元),369385,287807,267115,202285,-41353,-23590,11663,15300,177910,152548,53645,116141,356722,438454,663217,266760,458363,283685,117500,34156,287603,12520,7764,2766,15596,7648,4732,12160,11763,32374,5106,2840,14823,15190,11522,6829,17631,10642,8620,9152,24020,29850,28213,18570,39414,30347,17340,16133,28062,52695,33100,19034, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,2,1,1,843,833,--,--,2228,1500,958,462,2200,1725,1117,537,2351,1676,1113,544,2275,1688,1171,613,2179,1420,793,446,2943,1232,963,682,21674,15676,10747,4183,22870,21207,14553,6214, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,0,--,0,--,--,0,--,--,--,0, 
