 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),43976,28040,10596,47190,38554,26897,11395,49937,43108,13617,38163,30505,33608, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3546,2085,647,3591,2914,2131,1000,4081,3016,1776,3002,2212,3019, 
 收到的其他与经营活动有关的现金(万元),763,550,369,765,653,610,324,794,967,628,814,952,560, 
 经营活动现金流入小计(万元),48285,30674,11612,51546,42121,29637,12718,54812,47092,16021,41979,33669,37188, 
 购买商品、接受劳务支付的现金(万元),26203,18133,7694,31039,21525,14898,6259,31130,32932,8911,30319,22284,28190, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6838,4753,2209,7934,6077,4227,2231,7088,5578,2928,4358,4153,2902, 
 支付的各项税费(万元),3432,2361,322,4262,3738,2575,759,4869,3071,1391,3419,2532,1544, 
 支付的其他与经营活动有关的现金(万元),3262,2292,1038,4160,3051,1988,960,4289,4488,2170,3413,2500,2010, 
 经营活动现金流出小计(万元),39736,27538,11263,47394,34392,23688,10210,47376,46070,15401,41508,31469,34645, 
 经营活动产生的现金流量净额(万元),8550,3136,349,4152,7729,5949,2508,7437,1022,620,472,2200,2543, 
 收回投资所收到的现金(万元),1384,34,-84,--,--,--,-63,467,404,136,863,89,673, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,7,2,7,3,3,0,14,51,47,127,77,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,20, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1392,41,-82,7,3,3,-63,481,455,183,990,166,698, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),566,238,126,454,287,158,72,674,476,179,754,250,168, 
 投资所支付的现金(万元),24338,16363,--,258,203,133,--,--,281,120,110,67,49, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,375,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24904,16601,126,712,490,291,72,674,757,299,864,692,218, 
 投资活动产生的现金流量净额(万元),-23512,-16560,-209,-705,-487,-288,-135,-193,-302,-116,125,-526,480, 
 吸收投资收到的现金(万元),24522,24522,24522,--,--,--,--,--,--,--,--,3300,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),800,800,800,--,--,--,--,4228,13273,7773,4525,6233,3833, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1400,870,410,1028,1028,1028,1594,1371,1438,1438,1292,1773,1363, 
 筹资活动现金流入小计(万元),26722,26192,25732,1028,1028,1028,1594,5598,14711,9211,5817,11306,5196, 
 偿还债务支付的现金(万元),800,800,800,--,--,--,--,7630,11586,6463,2822,9947,5278, 
 分配股利、利润或偿付利息所支付的现金(万元),2666,2666,2,2500,2500,2500,--,2603,2657,1861,2494,1845,1850, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,23,69, 
 支付其他与筹资活动有关的现金(万元),2818,2267,1386,861,911,920,423,1328,1551,1014,1438,1292,1240, 
 筹资活动现金流出小计(万元),6283,5733,2189,3361,3411,3420,423,11561,15794,9337,6754,13084,8368, 
 筹资活动产生的现金流量净额(万元),20439,20459,23543,-2333,-2383,-2392,1170,-5963,-1083,-126,-936,-1778,-3172, 
 汇率变动对现金及现金等价物的影响(万元),-326,-71,5,221,119,63,-14,183,7,8,-102,-25,-65, 
 现金及现金等价物净增加额(万元),5151,6964,23688,1334,4977,3332,3530,1464,-356,385,-441,-129,-215, 
 加:期初现金及现金等价物余额(万元),4299,4299,4299,2965,2965,2965,2965,1501,1857,1857,2297,2426,2641, 
 期末现金及现金等价物余额(万元),9450,11263,27987,4299,7943,6297,6496,2965,1501,2241,1857,2297,2426, 
 净利润(万元),--,4523,--,4749,--,--,--,5424,3506,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,352,--,889,--,--,--,770,509,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,209,--,403,--,--,--,464,408,--,--,--,--, 
 无形资产摊销(万元),--,35,--,50,--,--,--,45,42,--,--,--,--, 
 长期待摊费用摊销(万元),--,121,--,212,--,--,--,82,7,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,1,--,--,--,-1,0,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,--, 
 公允价值变动损失(万元),--,-472,--,336,--,--,--,154,264,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,283,--,-475,--,--,--,-181,203,--,--,--,--, 
 投资损失(万元),--,242,--,258,--,--,--,-406,-74,--,--,--,--, 
 递延所得税资产减少(万元),--,234,--,-312,--,--,--,-94,-220,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,-64,--,--,--,--, 
 存货的减少(万元),--,5079,--,-5026,--,--,--,1387,-3997,--,--,--,--, 
 经营性应收项目的减少(万元),--,-5645,--,576,--,--,--,2061,-644,--,--,--,--, 
 经营性应付项目的增加(万元),--,-1826,--,2494,--,--,--,-2270,1081,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3136,--,4152,--,--,--,7437,1022,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9450,11263,27987,4299,7943,6297,6496,2965,1501,2241,1857,2297,2426, 
 现金的期初余额(万元),4299,4299,4299,2965,2965,2965,2965,1501,1857,1857,2297,2426,2641, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5151,6964,23688,1334,4977,3332,3530,1464,-356,385,-441,-129,-215, 

