 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),100852,441697,318485,196168,86282,381501,285310,188698,87540,337083,268044,178513,77156,278326,240642,160396,79274,338972,228144,148322,71580,292284,185362,124227,50786,282077,204041,137881,61402,229043,156658,95002,42907,167062,104034,151787,133214, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的税费返还(万元),4637,21445,15638,10090,5048,20503,15716,10311,5497,23011,16253,10004,5465,20248,16710,12112,7855,20307,16414,10222,4881,16052,13179,8317,5633,19399,15884,12443,6598,16631,12633,7724,3750,10505,6859,5797,3839, 
 收到的其他与经营活动有关的现金(万元),1537,5612,3292,809,1286,4261,1938,1101,1300,3988,3112,1318,558,8966,3826,1726,910,9455,3081,1662,1534,5847,2709,1945,609,2604,2582,1153,577,2127,1895,1114,403,1181,1194,660,191, 
 经营活动现金流入小计(万元),107026,468754,337415,207068,92615,406266,302964,200110,94337,364083,287408,189835,83180,307540,261178,174234,88040,368733,247639,160205,77996,314183,201250,134489,57028,304080,222507,151477,68577,247800,171187,103839,47060,178748,112087,158243,137244, 
 购买商品、接受劳务支付的现金(万元),67327,332600,227169,137073,63064,280731,203202,128442,61684,215684,182180,125885,57986,162380,150090,97389,51587,263018,173454,108313,56750,217877,133789,94215,38761,210697,152275,107693,58282,188469,128325,83374,37605,126435,76674,114400,107184, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
