 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),7297,26128,18270,12167,4676,16867,12103,8196,2911,17847,11900,6924,2805,15289,11238,6858,3446,13642,9456,6620,2624,30653,25913,19958,9196,24472,14677,8617,2394,13859,10978,9375,3931,20281,3408,17671,9989, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),196,3296,955,50,14,173,91,87,47,1476,1313,1110,854,1543,447,340,172,410,484,411,140,1029,528,433,154,458,333,275,103,635,105,88,1,96,0,321,950, 
 经营活动现金流入小计(万元),7493,29424,19225,12217,4690,17040,12194,8282,2958,19322,13213,8034,3659,16832,11685,7198,3618,14051,9940,7031,2764,31681,26441,20391,9350,24929,15009,8892,2497,14494,11083,9463,3931,20378,3408,17991,10939, 
 购买商品、接受劳务支付的现金(万元),2626,14256,11171,6356,4267,10228,9503,5043,2210,5610,4509,2931,1389,5433,4431,2995,1548,9283,7377,6192,3221,23045,18230,13637,6721,18078,9871,5367,1603,6608,6668,5831,2615,14941,2774,13761,9045, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),1356,5315,3866,2426,1175,4241,3176,1976,980,3359,2533,1675,790,3281,2171,1388,656,2957,2061,1373,661,3093,2039,1459,770,2442,1606,1043,511,1750,1331,785,393,1363,317,1062,873, 
 支付的各项税费(万元),564,1614,1192,722,190,1015,967,627,193,1824,1750,1464,633,2393,1672,1106,445,1137,1011,642,365,3245,2909,2546,811,1932,1226,649,209,1980,1325,1032,658,1790,301,969,573, 
 支付的其他与经营活动有关的现金(万元),373,2239,1174,939,401,1867,993,521,237,4476,3290,2964,2270,1167,1213,728,508,1898,1602,891,501,1389,1839,1317,449,1932,1741,1279,467,1520,997,496,262,1096,207,818,864, 
 经营活动现金流出小计(万元),4920,23424,17402,10443,6034,17351,14640,8168,3620,15269,12083,9034,5082,12274,9487,6217,3156,15275,12052,9099,4748,30773,25018,18959,8751,24384,14444,8339,2790,11858,10321,8144,3928,19190,3599,16609,11356, 
 经营活动产生的现金流量净额(万元),2573,6000,1823,1774,-1344,-312,-2446,114,-662,4054,1130,-1000,-1423,4557,2198,981,463,-1224,-2112,-2067,-1983,908,1424,1433,598,546,566,553,-293,2637,763,1318,4,1188,-190,1383,-417, 
 收回投资所收到的现金(万元),--,--,0,--,--,25720,22720,19220,16220,118500,88500,67500,37500,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,0,--,--,126,108,77,50,333,299,238,131,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24,10,10,10,2,2,--,--,5,5,--,--,0,0,90,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),0,0,0,0,0,25852,22828,19297,16270,118833,88799,67738,37631,20053,0,0,0,0,0,0,0,24,10,10,10,2,2,0,0,5,5,0,--,0,0,90,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2918,5523,2289,1190,437,10380,5353,4697,2321,15773,12721,5799,1615,8443,5404,1209,988,1394,207,192,70,2377,1741,1175,687,5371,5288,3670,1467,5207,2282,350,52,969,217,974,391, 
 投资所支付的现金(万元),300,294,294,--,--,25892,25892,25892,16220,118909,88909,67680,37680,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),3218,5817,2583,1190,437,36272,31244,30588,18541,134682,101630,73479,39295,28443,5404,1209,988,1394,207,192,70,2377,1741,1175,687,5371,5288,3670,1467,5207,2282,350,52,969,217,974,391, 
 投资活动产生的现金流量净额(万元),-3218,-5817,-2583,-1190,-437,-10420,-8416,-11291,-2271,-15849,-12831,-5741,-1664,-8390,-5404,-1209,-988,-1394,-207,-192,-70,-2352,-1731,-1165,-677,-5369,-5286,-3670,-1467,-5203,-2277,-350,-52,-969,-217,-884,-391, 
 吸收投资收到的现金(万元),22220,846,846,846,--,--,--,--,--,--,--,--,--,36405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15650,14888,14888,--,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),3852,4000,7750,3000,2500,2800,--,--,--,--,--,--,--,11000,11000,--,--,--,--,--,--,--,--,--,--,14900,3900,1400,--,4875,4875,500,500,13125,700,11901,6224, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,1000,--,380,380,--,--,--,--,950,150,150,150,350,200,200,200,200,--,--,--,200,--,--,--,--,--,--,--,--,563,563,--,536,0,120,240, 
 筹资活动现金流入小计(万元),26072,5846,8596,4226,2880,2800,0,0,0,950,150,150,150,47755,11200,200,200,200,0,0,0,200,0,0,0,14900,14900,1400,0,20525,20326,15951,500,13661,700,12021,6464, 
