 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),49762,26246,124218,75682,37088,17403,170674,76522,53640,23188,107868,54852,30213,13528,95027,55468,24396,10307,62621,31248,19568,9189,60564,30795,17120,6650,71219,41921,26492,10113,43009,37788,26335,7887,39064,33605,19138,11213,52262,30477,14097,4768,25475,13869,7945,18745,7700,7905, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),424,285,282,790,636,515,975,993,523,345,1048,825,497,165,755,720,346,31,869,741,539,428,1514,1139,915,683,593,401,309,231,218,180,105,--,101,--,205,--,150,--,0,1,8,--,3,12,--,--, 
 收到的其他与经营活动有关的现金(万元),8492,2533,4707,3055,2129,1325,3644,2875,1978,462,934,3612,1649,416,6708,10415,5202,1431,14754,6337,5740,3210,846,2152,1810,515,1021,12233,2957,6941,4378,2357,1456,130,1233,1071,1367,1055,683,1044,334,90,681,575,305,175,121,185, 
 经营活动现金流入小计(万元),58678,29064,129206,79527,39853,19243,175293,80390,56140,23994,109850,59289,32359,14109,102491,66602,29943,11770,78244,38326,25847,12827,62924,34086,19845,7847,72832,54554,29758,17285,47604,40325,27896,8017,40398,34676,20711,12268,53096,31521,14431,4858,26164,14443,8252,18932,7821,8090, 
 购买商品、接受劳务支付的现金(万元),55194,28329,146161,111369,78856,42159,117764,90592,62921,31100,83615,56794,36536,19779,69616,49303,35567,16567,63661,27554,21227,10534,37659,25764,18774,8745,47863,27074,23234,13446,36088,31450,21318,8149,33478,36851,22628,15467,38668,35799,17393,8949,17533,12167,6508,12269,5881,5347, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10809,5575,22930,15461,10963,5189,17963,11932,7831,4079,13314,9001,6079,3197,9827,7592,5355,2861,8531,6519,4516,2361,8535,6151,4227,1588,7008,3940,2408,1492,5100,3429,2452,1546,4310,3459,1961,1259,3771,2382,1616,793,1856,1275,865,1244,910,664, 
 支付的各项税费(万元),5158,3336,5845,6011,4833,3133,6859,6092,5015,2728,5066,4880,3986,2523,3388,3685,2800,1518,2356,2607,2032,1306,3203,3067,2042,1714,6114,4846,3685,2974,2451,1453,790,394,5320,5337,4025,2805,2301,2248,1571,1105,1289,809,533,1248,558,343, 
 支付的其他与经营活动有关的现金(万元),15546,12093,26737,12055,7553,17132,18026,8176,4469,10710,12721,13143,9311,3720,10853,14996,7187,3555,18124,13718,9842,5418,10246,6120,4083,2140,8601,9103,1611,9549,6662,8249,4339,1611,6654,5133,4106,1472,4891,2452,2105,1182,2020,1245,840,1286,787,475, 
 经营活动现金流出小计(万元),86707,49332,201674,144896,102206,67612,160612,116792,80236,48617,114715,83818,55912,29219,93684,75576,50909,24501,92672,50399,37618,19618,59643,41102,29127,14187,69586,44963,30939,27461,50301,44580,28899,11701,49762,50780,32719,21003,49631,42881,22685,12029,22699,15496,8747,16048,8135,6830, 
 经营活动产生的现金流量净额(万元),-28029,-20268,-72467,-65368,-62353,-48370,14681,-36402,-24096,-24622,-4865,-24529,-23553,-15110,8807,-8974,-20966,-12731,-14428,-12073,-11771,-6791,3281,-7016,-9282,-6339,3246,9591,-1181,-10176,-2697,-4255,-1002,-3684,-9364,-16104,-12009,-8736,3464,-11360,-8254,-7171,3466,-1053,-495,2885,-314,1260, 
 收回投资所收到的现金(万元),89,0,476,--,300,--,--,--,--,--,--,--,--,--,1996,1983,1983,--,--,--,--,--,--,--,28,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,138,--,--, 
 取得投资收益所收到的现金(万元),--,--,86,86,7,--,--,--,--,--,--,--,--,--,596,595,595,--,--,--,--,--,28,28,--,--,9,9,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),81,0,31,0,0,--,15,16,16,--,1,--,--,--,0,--,--,--,5,3,3,--,3,--,--,--,0,29,29,--,8,8,8,--,36,--,--,--,2,1,1,0,--,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,261,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),36900,89,360,--,--,--,2179,2179,2179,150,1950,--,--,--,--,--,--,--,650,--,--,--,725,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),38070,90,953,87,307,0,2194,2195,2195,150,1951,0,0,0,2592,2577,2577,0,655,3,3,0,756,28,28,0,9,38,29,0,269,8,8,--,36,--,--,--,2,1,1,0,--,--,--,138,--,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11177,5460,55281,31419,22360,8322,43050,31789,22741,10312,34975,26211,19540,2564,3321,601,567,81,306,322,208,58,4766,904,562,118,1919,3201,2293,2024,5488,4857,3870,1724,7090,6255,3817,2046,6228,2401,1904,706,4438,3867,3864,581,687,85, 
 投资所支付的现金(万元),3425,125,--,--,--,--,3879,9169,5769,140,2923,8939,7054,6704,3640,3650,--,--,1285,670,--,--,588,--,--,--,497,367,--,--,2074,--,--,--,0,--,--,--,--,--,0,0,900,--,--,15,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,--,--, 
