 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30, 
 销售商品、提供劳务收到的现金(万元),742194,195440,103567,57580,771842,236858,193609,32785,629394,128916,82263,33077,526344,143025,74430,24420,446318,129035,76283,22981,376342,128943,77098,32016,420406,137347,80345,27044,386409,102433,66375,33131,258729,61677,35386,12369,224814,38999,29299,15484,163694,43893,35973,26771,83358,34235,1220,810,97064,7552, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 收到的税费返还(万元),3998,2887,0,18,1091,996,14,14,1040,977,520,--,1374,1354,579,579,20,20,--,--,2593,169,101,101,1768,16,16,--,2221,2208,52,--,1103,373,110,100,2484,6,6,0,193,11,14,0,9,9,9,0,128,59, 
 收到的其他与经营活动有关的现金(万元),9958,12252,4312,2402,10646,9681,5869,2296,11598,7270,4091,2745,13086,8072,3860,2554,15599,4459,2745,576,11471,6873,3914,1055,17680,3864,2170,890,5282,2828,1011,543,3971,2640,1117,368,1991,2000,697,396,3790,3376,795,1550,2724,1108,263,77,1830,198, 
 经营活动现金流入小计(万元),756150,210580,107879,60000,783579,247534,199492,35094,642033,137163,86873,35822,540804,152451,78869,27552,461936,133514,79029,23557,390406,135984,81113,33172,439854,141228,82532,27934,393912,107469,67438,33674,263803,64691,36613,12838,229289,41005,30002,15880,167677,47280,36782,28320,86090,35351,1492,886,99023,7809, 
 购买商品、接受劳务支付的现金(万元),527480,167449,103252,37822,699782,267198,214226,39197,472866,144436,89595,34425,436476,137485,80781,34668,359419,124791,80711,44091,315214,130152,88176,40870,338090,141529,80163,28427,306155,121070,87003,40117,219114,72890,39946,12055,147128,54015,36707,11402,95517,43500,27890,14217,93455,29087,12155,6960,77555,14894, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,--,--,0,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),93017,64577,47038,26869,84994,57011,39017,22659,79450,54817,36060,18873,70645,46154,30960,17568,59165,37806,27208,16951,47199,32057,23009,13311,41106,29948,21511,13114,32454,21880,15143,8711,27883,19244,13124,7187,20378,14002,9717,4976,14931,9375,6724,3780,4895,3529,2365,960,4682,2103, 
