 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),20268,13522,6148,24613,17391,11370,5445,22636,16470,21439,9203,19911,16819,16849, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,14,--,224,--,8, 
 收到的其他与经营活动有关的现金(万元),448,383,831,164,177,253,76,295,290,357,107,975,720,2495, 
 经营活动现金流入小计(万元),20716,13905,6980,24777,17569,11623,5522,22931,16760,21810,9310,21110,17539,19352, 
 购买商品、接受劳务支付的现金(万元),11927,7859,4764,14133,10389,6496,3860,14066,10705,14612,7018,11986,11160,13870, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1542,1025,365,1868,1419,942,151,2023,1436,2236,1041,1465,1086,928, 
 支付的各项税费(万元),1988,1555,579,2249,1780,1402,104,1727,1292,1249,487,1581,2137,1092, 
 支付的其他与经营活动有关的现金(万元),1534,963,658,1319,964,515,614,1326,838,1458,548,2114,1672,2650, 
 经营活动现金流出小计(万元),16991,11402,6367,19569,14553,9356,4729,19142,14271,19554,9094,17146,16055,18540, 
