 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),20821,92501,63710,39829,19531,106403,53935,30522,11019,62717,35026,21341,12400,54670,27563,18795,4397,41213,26305,17328,3823,32497,15457,9510,4260,16348,11658,7285,2615,17658,1853,10933,13702, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),1,102,87,83,--,49,4,4,4,26,12,12,--,37,20,20,14,35,32,32,3,56,55,22,3,55,23,23,--,24,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1993,4189,2218,1327,691,3081,1914,1182,744,2459,4435,2200,1548,1581,3336,2261,433,363,714,475,133,500,587,386,-22,978,830,385,268,1095,31,617,375, 
 经营活动现金流入小计(万元),22815,96792,66014,41238,20223,109533,55853,31709,11768,65202,39472,23553,13948,56287,30919,21076,4844,41611,27051,17835,3959,33052,16100,9918,4240,17381,12511,7693,2882,18776,1884,11551,14077, 
 购买商品、接受劳务支付的现金(万元),18292,66533,43004,32334,18360,84445,64712,39826,20215,42575,24077,15558,7711,44288,28025,19730,12113,27025,18137,14195,8659,21272,11105,6214,2781,10265,8557,6219,3177,8597,2066,4574,10354, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4468,10965,7547,4966,1907,9703,8152,5816,3726,6652,4794,3152,1779,6108,4343,2472,1245,4966,3161,1665,783,3893,1994,1218,556,2624,1745,1062,426,1939,390,1623,1611, 
 支付的各项税费(万元),1691,5277,3735,2839,1502,5128,3613,1907,1211,3341,2456,815,571,2742,1923,1483,1206,1833,1630,1237,762,1435,1270,790,402,1508,1459,975,708,1495,705,801,697, 
 支付的其他与经营活动有关的现金(万元),8837,17331,13179,5932,2046,10250,9005,4605,1808,8138,6366,4043,1790,5093,8184,6066,1515,4378,3274,2183,1002,3550,3471,1653,854,3249,2675,1586,910,3102,582,1999,1646, 
 经营活动现金流出小计(万元),33289,100105,67466,46070,23815,109525,85482,52154,26959,60706,37693,23569,11851,58232,42475,29751,16079,38201,26201,19281,11205,30150,17840,9875,4928,17647,14437,9843,5221,15134,3744,8996,14308, 
 经营活动产生的现金流量净额(万元),-10474,-3313,-1451,-4832,-3593,8,-29629,-20445,-15192,4496,1779,-16,2097,-1945,-11556,-8675,-11235,3410,850,-1446,-7246,2903,-1741,43,-353,-266,-1926,-2150,-2339,3643,-1860,2555,-232, 
 收回投资所收到的现金(万元),--,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,78,56,56,16,--,0,0,0,--,0,0,0,43,43,43,0,37,9,0,0,--,--,--,--,12,--,--,--,0,0,0,0, 
