 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),410625,1790655,1262057,835337,320210,1094527,686924,358883,119535,747494,483917,338356,146908,395441,208776,138079,63726,276538,176616,106330,50355,181040,122690,82343,39126,107737,85297,60046,26670,146792,131317,90913,41472,173663,111874,52839,23381,51224,96539,24724, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 收到的税费返还(万元),37490,83335,60752,25472,21865,12077,5580,4606,3410,14202,12931,11322,8320,23957,20682,14112,13900,17209,8576,7941,5961,8292,4678,2760,1357,3989,2948,2387,1561,1929,1693,1017,587,439,247,48,0,405,3,0, 
 收到的其他与经营活动有关的现金(万元),53066,116856,84929,54573,27623,50239,42392,23076,7011,37065,26573,11301,2313,15235,6086,3683,1745,4955,6916,2305,1300,5473,3903,3075,864,5782,3829,3276,1752,7809,2932,1829,534,3644,5880,679,600,1638,1879,1634, 
 经营活动现金流入小计(万元),501181,1990845,1407737,915382,369698,1156842,734896,386565,129956,798760,523421,360979,157541,434633,235544,155874,79371,298703,192107,116576,57616,194804,131272,88179,41347,117508,92074,65710,29982,156529,135942,93758,42594,177747,118001,53565,23980,53266,98421,26357, 
 购买商品、接受劳务支付的现金(万元),271809,1443800,991793,599271,329064,688815,407946,223738,126537,529320,357085,218879,96195,302735,217545,137869,67613,208888,146746,79108,38700,153596,86586,48969,35183,89969,106478,51455,18133,125359,107343,68439,41231,78022,46692,30704,16147,35442,91952,17458, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,838, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),64623,190473,139162,91785,48199,135949,97537,64090,33686,82928,58121,36843,18828,48205,34706,22500,12110,35856,26164,17474,9562,26706,19320,12767,6592,24082,18583,12221,5593,19868,14522,9308,5001,9762,6647,4295,2362,4971,1846,0, 
 支付的各项税费(万元),32346,87752,69203,51188,30228,114202,83401,43421,21181,68156,48976,24898,8424,20215,14056,8448,5364,9272,6376,3848,2030,3466,2054,1373,610,4988,4161,2895,1405,15301,13933,9863,5745,7866,3043,1508,297,2077,3915,1624, 
 支付的其他与经营活动有关的现金(万元),38570,151494,101479,56256,33857,93684,74698,43923,30413,64780,49800,27301,19183,27022,30635,12600,4072,7936,6302,4215,2803,5323,4138,2839,1134,6140,4786,3070,1997,7062,95,2589,1956,4579,3439,1698,944,1888,2936,707, 
