 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),8894,5641,3189,22046,9851,6422,3025,19339,7910,21370,13054,6654,6432, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),728,667,541,2209,1430,1040,960,1782,1417,1551,1174,841,236, 
 收到的其他与经营活动有关的现金(万元),736,659,114,153,110,79,14,454,375,262,198,25,12, 
 经营活动现金流入小计(万元),10357,6967,3844,24408,11392,7541,3999,21575,9701,23184,14426,7519,6679, 
 购买商品、接受劳务支付的现金(万元),4677,3422,1617,5919,4559,3402,1640,6866,4677,4567,3102,3759,1828, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4582,3319,2072,5201,4038,2860,1747,4016,3044,2693,2178,1267,653, 
 支付的各项税费(万元),2181,1696,1358,3543,2406,1549,812,4033,2686,4176,2117,1196,1054, 
 支付的其他与经营活动有关的现金(万元),3344,2238,934,3401,2218,1313,803,2296,1596,2588,1882,1402,1488, 
 经营活动现金流出小计(万元),14783,10676,5981,18064,13222,9124,5001,17211,12002,14023,9278,7623,5023, 
 经营活动产生的现金流量净额(万元),-4426,-3708,-2137,6345,-1830,-1583,-1003,4364,-2301,9160,5148,-103,1657, 
 收回投资所收到的现金(万元),112700,60700,35700,45380,38080,29680,2700,50012,32144,59458,7200,19005,20200, 
 取得投资收益所收到的现金(万元),1055,512,327,249,190,146,9,414,290,238,12,44,77, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,--,--,--,--,--,42,42,--,--,6,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),113759,61216,36027,45629,38270,29826,2709,50468,32476,59696,7212,19055,20277, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),362,172,106,912,509,306,132,792,620,1288,1155,651,558, 
 投资所支付的现金(万元),112700,59400,35700,85280,49280,29680,13620,50012,41644,59458,7200,16355,22250, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),113062,59572,35806,86192,49789,29986,13752,50804,42264,60746,8355,17006,22808, 
 投资活动产生的现金流量净额(万元),698,1645,221,-40563,-11519,-160,-11043,-336,-9788,-1049,-1143,2050,-2531, 
 吸收投资收到的现金(万元),98,--,--,33474,--,--,--,--,--,--,3000,--,700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),98,0,0,33474,0,0,0,0,0,0,3000,0,700, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2016,2016,2016,3000,3000,3000,3000,2000,2000,1254,600,--,840, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2016,2016,2016,3000,3000,3000,3000,2000,2000,1254,600,0,840, 
 筹资活动产生的现金流量净额(万元),-1918,-2016,-2016,30474,-3000,-3000,-3000,-2000,-2000,-1254,2400,0,-140, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5646,-4080,-3932,-3745,-16349,-4743,-15046,2028,-14090,6857,6405,1946,-1014, 
 加:期初现金及现金等价物余额(万元),13859,13859,13859,17603,17603,17603,17603,15575,15575,8718,2313,366,1381, 
 期末现金及现金等价物余额(万元),8213,9779,9927,13859,1254,12861,2558,17603,1486,15575,8718,2313,366, 
 净利润(万元),--,3768,--,7886,--,5260,--,7097,--,6093,4393,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,128,--,421,--,341,--,170,--,43,97,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,169,--,318,--,152,--,262,--,240,213,--,--, 
 无形资产摊销(万元),--,32,--,54,--,27,--,46,--,36,11,--,--, 
 长期待摊费用摊销(万元),--,50,--,144,--,94,--,100,--,86,75,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,--,--,--,--,25,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,1,--,0,--,--,--,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-687,--,-320,--,-146,--,-414,--,-238,-12,--,--, 
 递延所得税资产减少(万元),--,-28,--,-84,--,-67,--,-39,--,-7,-36,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-282,--,228,--,103,--,-2879,--,-990,-65,--,--, 
