 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),11308,51545,31625,17796,8515,46756,26489,15825,5887,31564,22726,14269,5988,19705,11643,7635,3451,22781,13996,10053,4453,19726,11116,8374,3728,12617,8535,3835,11907,5230,7269,4590, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),218,2077,1251,426,199,1946,1520,945,299,1479,808,411,220,685,336,305,176,802,503,332,85,185,119,47,11,185,28,28,562,146,93,0, 
 收到的其他与经营活动有关的现金(万元),778,2774,9756,4162,2352,5068,7192,7719,1695,5009,3959,2786,3120,1027,1633,985,615,639,637,415,130,2748,1106,152,101,214,47,40,195,109,430,363, 
 经营活动现金流入小计(万元),12304,56396,42632,22384,11067,53770,35201,24489,7881,38052,27493,17466,9328,21417,13612,8926,4241,24222,15136,10800,4669,22659,12341,8574,3840,13016,8611,3903,12664,5485,7793,4953, 
 购买商品、接受劳务支付的现金(万元),5608,17769,13417,9254,4479,15231,13853,9495,4069,15347,10227,6878,2869,9012,5747,3678,1493,13291,7436,4884,2239,15309,9196,6562,3195,7766,5902,2903,7308,3308,5141,3723, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),3061,11462,8972,6166,3065,10353,6975,4310,1821,6701,5238,3499,1580,4746,3487,2117,984,4329,3783,2640,1417,3299,2424,1599,812,1100,781,573,804,401,384,206, 
 支付的各项税费(万元),1892,4759,4246,3007,1998,4916,7324,5199,3710,2209,2289,1738,793,2140,1771,881,293,2623,1205,881,341,2156,1565,1271,788,1796,1596,869,1554,772,804,194, 
 支付的其他与经营活动有关的现金(万元),2215,8355,11176,4929,5058,9547,7222,7248,2996,5448,7607,5113,4884,2514,2610,1725,1181,2328,1930,1319,663,4223,4221,2440,2039,802,528,293,524,265,812,503, 
 经营活动现金流出小计(万元),12776,42344,37811,23356,14601,40046,35374,26252,12595,29704,25362,17229,10127,18412,13615,8402,3950,22570,14354,9724,4659,24987,17406,11872,6834,11464,8807,4638,10190,4747,7141,4625, 
 经营活动产生的现金流量净额(万元),-471,14052,4821,-972,-3534,13724,-173,-1763,-4714,8348,2131,237,-798,3005,-3,524,291,1651,782,1076,10,-2328,-5065,-3299,-2994,1552,-196,-735,2475,738,652,328, 
 收回投资所收到的现金(万元),--,--,--,--,--,1801,1801,1801,961,359,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,63,1619, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,2904,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73,73,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,12,0,0,--,15,--,--,--,2,--,--,--,4,--,--,--,--,--,--,--,23,--,--,--,--,--,--,0,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,763,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,197,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,128,--,--,--,1420,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),0,12,0,0,0,4848,1805,1805,961,2544,0,0,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,73,73,260,1619, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),783,5667,3736,2801,1295,2362,1746,981,55,1429,104,80,62,107,89,64,43,338,59,54,33,419,155,106,28,264,396,233,47,15,240,1108, 
 投资所支付的现金(万元),--,4690,3941,--,--,550,550,550,161,351,10488,10488,11783,175,202,175,--,2050,--,--,--,--,--,--,--,--,--,--,0,--,0,900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,19467,19315,19315,--,8222,4273,4273,--,--,--,27,--,--,2922,2922,--,1680,--,--,--,65,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),22000,--,--,--,--,--,--,--,--,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),22783,10357,7677,2801,1295,22379,21611,20845,216,10701,14865,14841,11844,282,291,266,43,2388,2981,2976,33,2099,155,106,28,329,396,233,47,15,240,2008, 
 投资活动产生的现金流量净额(万元),-22783,-10345,-7677,-2801,-1295,-17532,-19806,-19041,745,-8158,-14865,-14841,-11844,-278,-291,-266,-43,-2388,-2981,-2976,-33,-2076,-155,-106,-28,-329,-396,-233,26,57,20,-389, 
 吸收投资收到的现金(万元),--,2125,2124,2095,--,26062,26062,26062,24400,12646,12646,12646,10750,--,--,--,--,125,125,90,--,225,225,225,--,22050,22750,--,0,--,0,75, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,30,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125,125,90,--,225,225,225,--,--,--,--,0,--,0,75, 
 取得借款收到的现金(万元),--,1000,1000,--,--,800,1179,--,--,4000,4000,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,1000,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,1573,--,--,--,379,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,0,--,0,0, 
 筹资活动现金流入小计(万元),0,4698,3124,2095,0,27241,27241,26062,24400,16646,16646,16646,10750,0,0,0,0,125,125,90,0,225,225,225,0,22050,22758,0,1000,0,1000,75, 
 偿还债务支付的现金(万元),--,2300,2300,1500,--,3700,3860,3360,207,1830,1832,1177,72,--,--,--,--,--,--,--,--,--,--,--,--,1000,1000,1000,1000,--,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),13,5130,5117,5109,28,6067,3156,3132,79,1004,912,849,266,1356,1356,1356,156,800,800,800,--,1813,1000,984,--,20,20,20,47,27,221,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,312,--,250,250,156,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,379,7,7,--,1171,1674,172,2,6787,158,158,78,116,1,--,--,--,--,--,--,--,5,5,--,--,541,10,50,--,0,0, 
 筹资活动现金流出小计(万元),13,7808,7424,6616,28,10938,8690,6664,287,9621,2902,2184,417,1472,1357,1356,156,800,800,800,0,1813,1005,988,0,1020,1561,1030,1097,27,221,0, 
 筹资活动产生的现金流量净额(万元),-13,-3111,-4299,-4521,-28,16303,18551,19398,24113,7025,13744,14462,10333,-1472,-1357,-1356,-156,-675,-675,-710,0,-1588,-780,-763,0,21030,21197,-1030,-97,-27,779,75, 
 汇率变动对现金及现金等价物的影响(万元),-2,-25,-23,-14,-5,20,9,6,-0,3,1,-2,-2,0,-1,-1,--,-7,-5,-5,--,9,--,--,--,0,-0,-0,-0,-0,0,0, 
 现金及现金等价物净增加额(万元),-23270,571,-7178,-8308,-4862,12516,-1420,-1400,20143,7218,1011,-144,-2311,1255,-1653,-1099,92,-1418,-2878,-2615,-24,-5983,-5999,-4168,-3022,22253,20605,-1999,2404,768,1450,14, 
 加:期初现金及现金等价物余额(万元),40862,40290,40290,40290,40290,27774,27731,27774,30149,20556,23423,23423,23423,19301,19301,19301,19301,20719,20719,20719,20719,26702,26267,26267,26702,4448,4448,4448,2044,2044,594,580, 
 期末现金及现金等价物余额(万元),17592,40862,33112,31982,35428,40290,26312,26374,50292,27774,24434,23279,21112,20556,17648,18201,19393,19301,17841,18104,20695,20719,20268,22099,23679,26702,25053,2450,4448,2813,2044,594, 
 净利润(万元),--,7766,--,954,--,13621,--,4912,--,6888,--,955,--,3642,--,1460,--,3202,--,1734,--,2648,--,1428,--,3508,--,--,3267,--,2209,920, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,7773,--,162,--,1598,--,720,--,883,--,-48,--,510,--,143,--,98,--,82,--,284,--,109,--,217,--,--,50,--,111,50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,306,--,118,--,312,--,324,--,476,--,228,--,465,--,231,--,433,--,230,--,389,--,190,--,114,--,--,96,--,86,18, 
 无形资产摊销(万元),--,1985,--,1035,--,1770,--,789,--,1044,--,24,--,51,--,27,--,54,--,27,--,42,--,22,--,14,--,--,12,--,3,0, 
